draw,success,nll,message,elapsed_seconds,n_sampled_provinces,n_unique_sampled_provinces
74,True,-3492.7100144913734,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.51390314102173,31,18
75,True,-3321.468390662803,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52.139142990112305,31,19
76,True,-3585.049160343588,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.54996204376221,31,17
77,True,-3720.7343154641303,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.12761902809143,31,17
78,True,-3248.1219344377114,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.584841966629028,31,22
79,True,-3576.5961699418904,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.85570001602173,31,20
80,True,-3267.464177143059,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.013083934783936,31,20
81,True,-3248.5812801841575,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.77712893486023,31,21
82,True,-3327.5341479020344,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.982051849365234,31,20
83,True,-3291.227310408525,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.87163519859314,31,19
84,True,-3557.8088183806626,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.648083209991455,31,20
85,True,-3519.1356059874533,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62.7352819442749,31,21
86,True,-3320.144302035055,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.064116954803467,31,19
87,True,-3307.1222197351,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.21779417991638,31,21
88,True,-3308.342997349914,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.827608823776245,31,24
89,True,-3442.232975575206,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.33515381813049,31,18
90,True,-3635.097574369292,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.37476921081543,31,19
91,True,-3473.770778290821,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.98565101623535,31,19
92,True,-3201.3529005263063,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.038251876831055,31,22
93,True,-3280.5510627457707,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.332260847091675,31,22
94,True,-3412.8183755443324,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.72082805633545,31,17
95,True,-3323.3998020678646,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.26928210258484,31,18
96,True,-3432.577965332906,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44.77542495727539,31,19
97,True,-3274.6841375362014,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.88457202911377,31,18
98,True,-3271.3001684579635,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.674121856689453,31,23
99,True,-3476.753195197153,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.892006158828735,31,20
100,True,-3237.4354471411907,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.73917293548584,31,20
101,True,-3514.85985664832,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.54813885688782,31,19
102,True,-3513.638202323792,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72.42756485939026,31,20
103,True,-3304.1161470992424,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.86396813392639,31,19
104,True,-3324.9031821585786,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.344536066055294,31,19
105,True,-3304.2181900672467,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.095481872558594,31,21
106,True,-3374.0938837096755,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.059372901916504,31,19
107,True,-3363.240406830229,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.05399513244629,31,18
108,True,-3493.4507977716944,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45.44747304916382,31,20
109,True,-3295.719068218974,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.009469985961914,31,17
110,True,-3431.9453151104176,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44.69075918197632,31,19
111,True,-3510.2600737517337,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.84646987915039,31,16
112,True,-3352.0735662685265,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.49904179573059,31,19
113,True,-3280.2335712205977,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.92975211143494,31,18
114,True,-3463.418778381792,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.76985692977905,31,22
115,True,-3181.718296258337,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.35554599761963,31,21
116,True,-3363.374756216192,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.3596761226654,31,20
117,True,-3219.513845598108,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.002629041671751,31,21
118,True,-3389.4075406054903,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.88486194610596,31,16
119,True,-3266.5881409661292,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.52424597740173,31,18
120,True,-3320.9626771689286,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.00245499610901,31,19
121,True,-3607.078489780728,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.629112005233765,31,18
122,True,-3283.296506913116,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.872648000717163,31,21
123,True,-3224.3967926183914,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.07689809799194,31,23
124,True,-3267.377940003868,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.426690816879272,31,22
125,True,-3210.055506487049,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.15859603881836,31,21
126,True,-3179.950657129106,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.70254993438721,31,23
127,True,-3265.718208129917,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.899062156677246,31,20
128,True,-3499.446197682719,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86.5917649269104,31,22
129,True,-3536.4043413150416,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75.58379793167114,31,20
130,True,-3543.62290932475,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.862820863723755,31,20
131,True,-3502.9799257417917,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70.08252024650574,31,17
132,True,-3368.301401772423,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.345911979675293,31,21
133,True,-3533.470236817306,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.85461711883545,31,16
134,True,-3487.0549506412617,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43.69679379463196,31,19
135,True,-3207.1722488275996,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28.567341089248657,31,21
136,True,-3456.1255548273066,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96.7864499092102,31,23
137,True,-3303.527587092315,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.318583011627197,31,20
138,True,-3313.145067587815,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.338788270950317,31,21
139,True,-3451.841946435129,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.79932904243469,31,20
140,True,-3430.245663406749,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.349889039993286,31,18
141,True,-3294.577688165128,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.41838312149048,31,19
142,True,-3569.05135926479,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64.68720316886902,31,20
143,True,-3296.995415861165,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.98255705833435,31,22
144,True,-3329.9573658455724,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.11362910270691,31,20
145,True,-3394.2049785238673,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83.90534210205078,31,21
146,True,-3247.4888423979664,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.97037982940674,31,20
147,True,-3412.6186653454834,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.00300812721253,31,21
148,True,-3280.910989821522,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.712000131607056,31,21
149,True,-3449.712724302014,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.25342798233032,31,19
150,True,-3207.196227374624,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.909485816955566,31,21
151,True,-3522.2857129409335,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60.25645494461059,31,20
152,True,-3577.220022239615,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147.85727906227112,31,19
153,True,-3397.5844453183627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75.86561894416809,31,18
154,True,-3451.5953348092416,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.46285629272461,31,18
155,True,-3398.108443624627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.76126718521118,31,19
156,True,-3234.3322106680303,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.13500690460205,31,21
157,True,-3301.6188366221754,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.631855964660645,31,19
158,True,-3325.8172677508283,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.074928998947144,31,19
159,True,-3474.2946138449183,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90.12158918380736,31,22
160,True,-3473.684085516032,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.39227104187012,31,19
161,True,-3356.7348052230227,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.920129776000977,31,21
162,True,-3397.4450306894787,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.183272123336792,31,20
163,True,-3213.9019492711186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.77640104293823,31,18
164,True,-3207.8081035263144,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.206934928894043,31,22
165,True,-3422.211066518981,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.79840779304504,31,20
166,True,-3287.038186552144,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.401981830596924,31,22
167,True,-3365.722828130739,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.40732097625733,31,20
168,True,-3294.5078632360805,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.579384088516235,31,22
169,True,-3272.273625145204,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.584402799606323,31,21
170,True,-3219.6690838289287,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.504583835601807,31,22
171,True,-3367.015628939745,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.07168507575989,31,19
172,True,-3383.286208802841,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.77752685546875,31,20
173,True,-3604.3475754926576,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74.94848108291626,31,22
174,True,-3333.92028877993,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.271241903305057,31,19
175,True,-3218.18376908658,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.9364128112793,31,22
176,True,-3289.901053841329,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.271170139312744,31,16
177,True,-3597.648710371935,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.54227900505066,31,17
178,True,-3235.771173031889,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46.80282521247864,31,19
179,True,-3351.903749479147,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.58260488510132,31,22
180,True,-3574.6138625843996,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.95750284194946,31,22
181,True,-3329.8330732392683,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.550968170166016,31,22
182,True,-3394.9382247295175,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75.23899698257446,31,19
183,True,-3466.044188346995,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.136029958724976,31,17
184,True,-3301.43133721814,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.546096086502075,31,23
185,True,-3422.2999925573613,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.565728902816772,31,19
186,True,-3419.612296759568,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44.249441146850586,31,21
187,True,-3577.0719071306016,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.94847011566162,31,18
188,True,-3448.543906848185,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44.01112222671509,31,21
189,True,-3397.3788544493123,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43.44270634651184,31,20
190,True,-3425.881424219533,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39.651257038116455,31,19
191,True,-3341.6682957968856,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.23532271385193,31,22
192,True,-3484.678788108376,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.879353761672974,31,21
193,True,-3379.711899548288,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.5745952129364,31,17
194,True,-3336.3247192031645,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.76197409629822,31,21
195,True,-3484.958919107042,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.12057876586914,31,21
196,True,-3263.0528767276232,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.848675966262817,31,21
197,True,-3383.585067796037,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.36556911468506,31,19
198,True,-3354.07516347233,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.841675996780396,31,19
199,True,-3179.102813438239,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.52111101150513,31,19
200,True,-3258.3588481985635,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.285102128982544,31,19
201,True,-3311.666667479841,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.253907918930054,31,17
202,True,-3345.2186079774847,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.55062985420227,31,22
203,True,-3191.9272436435967,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.661310911178589,31,20
204,True,-3290.88014200729,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.63760709762573,31,21
205,True,-3182.21138026821,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.62363600730896,31,19
206,True,-3292.488197161741,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.25282406806946,31,17
207,True,-3342.5779237114866,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.26334476470947,31,23
208,True,-3499.7434961678514,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.87061882019043,31,21
209,True,-3232.5980405730606,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.62224578857422,31,21
210,True,-3249.0628862381204,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.38206386566162,31,21
211,True,-3316.256011855289,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.20092487335205,31,20
212,True,-3333.12056752688,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.820770025253296,31,18
213,True,-3513.4010646613797,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.64988589286804,31,18
214,True,-3467.9475084350515,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.40667295455933,31,18
215,True,-3216.1112490932915,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.925831079483032,31,19
216,True,-3368.0418251193687,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.23195290565491,31,21
217,True,-3232.266566407065,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.3453631401062,31,22
218,True,-3380.2880862118905,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.35185694694519,31,18
219,True,-3467.7713247368174,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68.00082397460938,31,19
