Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.1215613546264733,1.2068165772220363,1.2598169053291517,1.244951096207418,1.0983755926567875,1.2732503247688223,1.2385490009891287,1.0366252279680237,1.2809042974648552,1.191278268673584,1.1484644597408007,1.0111918403434295,1.0402652687346974,1.0020586052559146,1.0162802713733932,64.27059916964917,71.03922847154006,30.85306291225311,36.270412957753486,10.940429980387572,13.787958291645817,28.321410881293293,35.016448143049466,97.83612605632273,107.37651860071186,20.22666097018762,25.66612006340696,1.6553994655930253,2.0584778355750712,1.2383418901207122,1.2863590793709456,8.460566123811523,10.856183975009213,11.328781218998241,13.528205475164967,9.42126331491633,10.754930415837157,12.092884711470923,12.262240204435802,44.353993207672865,46.186449908459544,1.3314213922098235,1.3529516437698306
2016,139003,1.12579582367656,1.1543442698156663,1.2135468322794067,1.2349610584843345,1.0969685932738922,1.2581634279673757,1.237383239235232,1.0350848610586063,1.2887569857590595,1.2028798833213656,1.140902366807694,1.012227637454101,1.0479445788996438,1.0019610597263044,1.0218139966396234,63.9272363453081,70.94529063636764,29.59380742262621,33.56628528967352,10.620182884303023,12.864481387686045,28.436290379769183,34.900580670511026,100.06428566289935,109.70679302134837,19.724095882822674,24.752945874367423,1.7940907750192443,2.226247069290956,1.4785695272763895,1.5333707319379573,9.25039891225369,11.912029624585022,11.636710718473703,14.01209977146507,9.621447019129086,10.913919523394727,11.962002978352988,12.138460972664932,48.145342906268205,50.54208359512268,1.3330769839499867,1.3626773631621734
2017,139779,1.1055356344025915,1.1870116688574694,1.198323784080172,1.1934724456446595,1.0909556429542626,1.2490964348210996,1.24388441088975,1.0296275247178457,1.31322971554752,1.2157402469530003,1.1615054099339375,1.0113381478664634,1.0253134941674236,1.0055408414957636,1.0306632825553126,64.18380183012445,69.96437924602687,27.90768579051367,32.36514689788114,10.94197822609611,12.96316421088848,26.87496818126711,32.029234656573635,99.19846185764673,108.09354203063107,20.223758933745412,25.24612411280753,1.8639638286151712,2.323689604802496,1.338018586482948,1.379374236655316,9.029555226464636,11.789612317641001,11.63214431352349,14.246559116166354,9.969308694439079,11.505587229219596,12.116350095507908,12.277789552451463,49.92649539630417,51.29259549570689,1.3301769221413802,1.371643067594996
2018,140310,1.1106218073740617,1.1943309696377027,1.2416212802870714,1.2380957988755767,1.0882186678861518,1.2361788661503437,1.2390173454840705,1.030939353140352,1.3428048120456328,1.198780083062931,1.1684588935096458,1.0102824669940584,1.0469156598167917,1.0037942704853604,1.0390630147122573,62.29916498624213,68.30324136148485,27.674046764388557,32.477569186176446,11.631822161611861,14.499471042931852,25.352739589289754,31.548004473029447,96.0866923241394,104.7136748955491,22.95137695103699,28.360893948597866,2.0008958734231346,2.4827960892534318,1.298365048820469,1.340599179965992,9.144407383650488,12.202249110239608,11.55773715344594,14.05733246117294,9.648803363979757,11.271416487883059,12.197649490414083,12.353432544730989,51.772687620269394,54.37173142746169,1.3128016534815763,1.3665969423781505
2019,140805,1.1274207167512909,1.1303739962264294,1.1988538386023764,1.2343178706317814,1.0511373537468847,1.25340068897648,1.2350153999635887,1.0363386777461703,1.3380323703588937,1.1922030826562788,1.1443638081272691,1.0110437212447956,1.070025422941732,1.0068988142343638,1.0513890667223913,62.481007441911416,69.61310190659368,29.702932915781798,33.14816398017061,11.600170427215962,13.903220495745952,25.93830390206926,32.11746834304998,98.41325805191576,103.56322485290019,20.368170164411776,25.34952317833587,2.2239501438159155,2.7542275173663437,1.2004573701217998,1.2448606088594856,10.973217570398775,14.543962707670211,13.79949149533042,16.678001946784725,10.60180959482973,12.10579275227475,12.486082170377472,12.65465609930398,56.080492170022374,60.18512916015929,1.2683171762366392,1.3380732097466224
2020,141013,1.152477937833685,1.1056414534953984,1.1874065838766727,1.2203967173882162,1.0777094884185439,1.2488996037100168,1.2380559127644717,1.031645563907218,1.3104745017202712,1.1768405539704057,1.1393371176702614,1.010495798205861,1.0635784321195962,1.0042272906560168,1.0604600736526775,66.86346103396295,76.49655263081489,33.122632457447075,36.151262235212705,11.644830852506695,13.858966846031167,29.0339179046703,35.44504309031395,103.55493536056957,111.73459717531578,18.275151227191817,22.68511553130934,2.3145929807890058,2.8776997359613965,1.2399863842340777,1.2801195484920276,12.962123350329401,16.87534702958489,14.117674966137873,16.848598010780314,12.681627935013083,14.398548548063905,12.973932899803565,13.142191635404108,55.92224121180317,59.6634687375923,1.2886357995362128,1.3725209066650625
2021,141060,1.1314523678977348,1.1701476997620495,1.174400580171961,1.2043344272322623,1.0648474587204542,1.236419041876426,1.241370884229028,1.0325905994447586,1.3205856240268155,1.1823454127783348,1.1426867047739029,1.0102310665535947,1.0401012950336523,1.0039313767171598,1.082749723106393,70.38242535563774,78.77010609604031,30.26335117727239,34.5726306955548,12.855913942190101,15.102212364408349,30.474404094586426,36.662327154912276,109.60127534382531,116.70757730666861,25.264175528144055,31.100517231066245,2.4732993052601726,3.0858867526266294,1.3963547426626965,1.4423153792748746,18.459117396852406,24.99377866993506,14.488228413441089,17.294073496940296,13.117322415993195,14.892412466998964,14.358794839075573,14.533178561604021,60.68883241173968,63.25363237932638,1.2564313058273076,1.3700824955992943
2022,140975,1.1164919720532323,1.1322075631472934,1.1559699856400079,1.2399157264044587,1.0695449942214623,1.2451524676446095,1.2319573162737352,1.0332038799766103,1.2981556987558895,1.1871405758653175,1.1308287470158567,1.010609549225768,1.0515026125465468,1.011526449619403,1.092846125714332,65.34623308957846,72.71018161223174,31.10539630306501,34.69585795895285,11.561445583368974,13.377393309031445,28.196834582419918,34.94915591297533,108.09951622628125,115.64103115774849,26.989525802447243,33.41281959678864,2.541774073417273,3.143269470288217,1.3983025359106225,1.4450916285518498,11.844193651356624,15.266493930384566,14.0881163326831,16.971610046294106,13.466550097535025,15.169905295781582,12.362899095584321,12.517032762684968,54.41767902110303,57.42953869522841,1.210450789147012,1.3301947386768613
2023,140767,1.1540135260490445,1.1785223576846184,1.1580959244023052,1.2107557207928838,1.0372967148227368,1.2384920683020892,1.23332216353846,1.0357371325806815,1.321025423749881,1.1992204756283955,1.1323588090763288,1.0109737931870073,1.030859823851861,1.0090041447365448,1.1136781474926516,65.293774602478,74.76231080638627,30.037617347205234,34.53765105935736,12.70814248003344,14.735947045773262,25.973638401983937,31.106340906864922,113.4759801658059,117.71368856625257,30.51075678248453,37.635513229847,3.166350778236377,3.9064597391567157,1.7283525258050538,1.7905120876895084,12.46408817407489,16.38012326636398,15.402401130946883,18.56774033224529,14.941558746012914,16.82511319385125,13.16608367017838,13.331287762913503,60.74765747653923,62.87652840440878,1.182598904572805,1.3216019985478331
2024,140628,1.1543518510477442,1.2037498532646371,1.1568165508030586,1.2179032191670252,1.0392548591694872,1.2319821149838834,1.232728942191501,1.0371813899441737,1.350548613151199,1.179614887226184,1.1329143518564755,1.01133415335379,1.02876816033991,1.0129218366189991,1.103609022790839,60.55313646778442,69.63449002500862,27.793800388763568,32.824329240034956,11.870134140320204,13.788253418575213,23.763139203092003,28.527283232146512,108.69224692095457,112.99052855703037,28.121959353756004,34.482606485073326,3.8844289188497316,4.7957409238193796,1.8550025599453877,1.9243343919372362,12.606842165144924,16.99226843202173,15.275911624996446,17.998256428445096,14.107938675086045,15.858703844993462,12.572419432829879,12.734032726217789,61.570819466962476,63.587583206478094,1.1064766618312143,1.224020592491927
