Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.349338241342216,1.2296390278061264,1.4771605192490491,1.3722673076616696,1.0731825452043051,1.2364336114960688,1.5269904587816372,1.0364655896011505,1.344363635823741,1.4078147515418586,1.2989301890737477,1.0332377457136883,1.0534740651911514,1.0000013113039046,1.006617409827897,66.75917891713378,91.47220707011466,29.172382094106556,34.82973746820206,11.965589342707784,17.230690688229295,26.48835258963502,35.61439593687482,97.83612605632273,105.08578280818605,20.22666097018762,24.963844383013665,1.6553994655930253,2.5648909250134353,1.2383418901207122,1.283836745713626,8.460566123811523,11.254405965873099,11.328781218998241,16.68039725821866,9.42126331491633,12.217254258926527,12.092884711470923,12.525762685173227,44.353993207672865,46.68031393389904,1.3314213922098235,1.3390510080034015
2016,139003,1.1208857791059321,1.192846291414673,65783.82765095116,1.4314296396953246,1.0748532776700221,1.2043673710655403,1.8127213111316807,1.0404846949839137,1.382899217238295,1.5991307838927853,1.3785598087105282,1.0137361100225957,1.0457144751262135,1.0000013113039043,1.0193187530363412,64.04797730784365,70.78004978708431,30.360188853378173,35.22185052554288,12.539081971913031,630151.949940575,25.63026889887165,35.30305901234264,100.06428566289935,107.61281572954564,19.724095882822674,23.723876691336983,1.7940907750192443,3.302073954243502,1.4785695272763895,1.5393017055420046,9.25039891225369,12.737875677047331,11.636710718473703,19.46676205377823,9.621447019129086,13.240253651541243,11.962002978352988,12.105505934500618,48.145342906268205,50.30405591600952,1.3330769839499867,1.3566524413249508
2017,139779,1.092824913526406,1.1763582037112632,65610.89414597684,1.2652446360196705,1.0688528312642507,1.19889847019322,1.8598317904741803,1.1010158102654481,1.3744497625255383,1.7123538642516796,1.438883382165466,1.0054062185489934,1.0491990840797203,1.0000013113039048,1.002226060500743,63.13275503104549,68.09877750354703,29.32787669378682,33.945360064602106,11.486022912440445,595227.6278639084,25.96177939072856,32.18612103304547,99.19846185764673,106.09299653538409,20.223758933745412,24.24598492297193,1.8639638286151712,3.519465146637193,1.338018586482948,1.4593689759964485,9.029555226464636,12.305474211980632,11.63214431352349,20.967236364140586,9.969308694439079,14.349204052200776,12.116350095507908,12.174523782888436,49.92649539630417,52.54670497545152,1.3301769221413802,1.3333885340637568
2018,140310,1.1127196792352516,1.2577731797242133,2.1948181807846594,1.4401060956869767,1.1254991669450243,1.3358803052781798,1.877544373781624,1.0590773103872104,1.4218668104722954,1.8457004119029903,1.4685506418791676,1.0213485966717302,1.0702794788921661,1.0000013113039048,1.0053560815138094,63.22241858855316,69.33111999341472,26.167485036686973,31.696873986073726,13.070448458818166,28.736689463266444,24.497421417474026,34.18310296146101,96.0866923241394,108.22216210822914,22.95137695103699,30.441199796609258,2.0008958734231346,3.8442343622318633,1.298365048820469,1.3759699259848046,9.144407383650488,12.990977152100296,11.55773715344594,21.691533000012345,9.648803363979757,14.188672445909356,12.197649490414083,12.472885359480982,51.772687620269394,55.71372579576521,1.3128016534815763,1.3204562188601574
2019,140805,1.0875442145550867,1.2142146416270623,6.031548284183115,1.439938105890504,1.077311588428377,1.2344025466661943,2.041787826322385,1.0382444566016507,1.3521007478486728,1.8331039443119885,1.4760024787716544,1.0096657996515037,1.0441271156727512,1.0000013113039046,1.022028188139224,63.46040808466048,68.15679801941143,28.83474508616075,34.02560047767989,12.217215714073886,72.68472501587112,25.21004580208334,35.14161749131902,98.41325805191576,106.0840697233663,20.368170164411776,25.08798313672065,2.2239501438159155,4.649736846799748,1.2004573701217998,1.2468807291318933,10.973217570398775,14.767674790743659,13.79949149533042,25.984421933253543,10.60180959482973,15.61727489870902,12.486082170377472,12.618135086330552,56.080492170022374,58.5375696650489,1.2683171762366392,1.2966185926244007
2020,141013,1.1262327964067802,1.2236001374295373,6.809751957575051,1.4239463690310639,1.1008511690736071,1.2389652827706594,2.114767603302924,1.0408753543390619,1.4009941804203914,1.717517280383527,1.525309345495625,1.0103166622908264,1.0454388896470455,1.0000013113039048,1.012152423784664,68.67683510494894,76.05259714345726,30.50043319484052,36.10861149349104,14.081973949781194,88.20380374589003,27.405599999016374,37.60637887372712,103.55493536056957,114.0331217482431,18.275151227191817,22.712338836360765,2.3145929807890058,4.996144740757245,1.2399863842340777,1.294976554700203,12.962123350329401,18.20621250996756,14.117674966137873,24.321788836362266,12.681627935013083,19.19132572566135,12.973932899803565,13.130222892074457,55.92224121180317,58.610560121264335,1.2886357995362128,1.3048830858790674
2021,141060,1.066083907444294,1.2176053451942557,12.569994760288122,1.4223678001163653,1.0964643881658909,1.2487383094146645,2.068684147678032,1.040368241774501,1.3638584812757049,1.8890686288342193,1.5636880632210146,1.005011974072027,1.0449939394092211,1.0000013113039046,1.032904248443192,71.96648684586752,76.55307106208475,31.93589131103711,37.852285668243866,13.979746505174626,205.0166176264167,26.093969907607406,36.09311897036455,109.60127534382531,120.1691509455889,25.264175528144055,31.5080590399833,2.4732993052601726,5.170821734268428,1.3963547426626965,1.450816434688002,18.459117396852406,25.225493766740513,14.488228413441089,27.948586636310438,13.117322415993195,20.474130069071702,14.358794839075573,14.427430217798452,60.68883241173968,63.42252021644783,1.2564313058273076,1.2984715773230615
2022,140975,1.072137979869636,1.210164124325483,5.8474330288871945,1.4623706590528454,1.0715055051523479,1.234986402180072,2.006713423532585,1.0330439471520567,1.3445491501691231,1.9075402673592936,1.5515147196711085,1.0092708079863264,1.0371453217131905,1.0000013113039046,1.000156973673064,69.17363545134873,73.50714066132615,27.855661861290557,32.74628352808096,13.9003330949997,90.31196980705353,25.280279150793387,36.18451027478442,108.09951622628125,115.90296685000173,26.989525802447243,33.34170740621677,2.541774073417273,5.154862089787055,1.3983025359106225,1.4449416603204372,11.844193651356624,15.88972046445605,14.0881163326831,27.123055506069825,13.466550097535025,20.740645087978848,12.362899095584321,12.46797340212319,54.41767902110303,56.48259681400801,1.210450789147012,1.2106456088998963
2023,140767,1.057747734730614,1.2708938586825826,7.654911850897959,1.4219434224199952,1.0763381323959382,1.2876342184071408,2.0231016585660546,1.069260435998746,1.3485260336399807,1.8384355466426423,1.5604959211634204,1.0083843452268861,1.1368979382397295,1.0000013113039043,1.027939606652466,66.8882360699833,70.62819992288325,29.49121816108261,36.61408937817969,14.13841017460955,101.58377941584875,23.495308426025144,32.32606598307011,113.4759801658059,122.06962348751019,30.51075678248453,39.41118036150281,3.166350778236377,6.503769718617992,1.7283525258050538,1.863967879619096,12.46408817407489,16.8405524800137,15.402401130946883,29.393664138589543,14.941558746012914,23.001396393026543,13.16608367017838,13.28592850303247,60.74765747653923,69.81002593450236,1.182598904572805,1.215464889603073
2024,140628,1.049655891648194,1.2508685409519826,4.50253677938149,1.4239544709199423,1.0686684474556403,1.260234818132992,2.016228178665273,1.0626061935058873,1.316474560548294,1.857653431015078,1.5696665381642716,1.011736772945705,1.03903388560963,1.0000013113039043,1.0007441386495766,62.83896699108381,65.83195304357099,26.30983023078347,31.634661100585255,12.843559057897389,61.073336753297845,21.9878539201955,30.485025235830623,108.69224692095457,116.13236264664087,28.121959353756004,35.5211511428194,3.8844289188497316,7.901384825353777,1.8550025599453877,1.9567786735714956,12.606842165144924,16.609598371015082,15.275911624996446,29.131827565115426,14.107938675086045,21.96615655621716,12.572419432829879,12.709887034860618,61.570819466962476,64.12789657993447,1.1064766618312143,1.1073146723021934
