Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.0884742722009024,1.1393970806627405,1.1884191177408587,1.1397247765331882,1.0442908405744549,1.186767009778306,1.2391060227959045,1.0094274774421679,1.2234396352078798,1.1529778761651528,1.1003770123103243,1.008220889106301,1.06824168030241,1.0000438077714986,1.0014173522773206,61.588634550498945,66.49219781876387,33.94053211233561,38.27792093853631,10.409743247817023,12.35218567151228,28.446593032931556,32.05435087866851,97.83612605632273,102.17741713172002,20.22666097018762,23.9997584785458,1.6553994655930253,2.0471866435578514,1.2383418901207122,1.2500368553431458,8.460566123811523,10.343155402027634,11.328781218998241,13.099361892928577,9.42126331491633,10.321009745175648,12.092884711470923,12.192298975659202,44.353993207672865,47.36497202336096,1.3314213922098235,1.3333084853521455
2016,139003,1.0911525422205561,1.1238060871050566,1.177258277630486,1.1311350399609867,1.045594247138956,1.1792257062736615,1.2201871348465756,1.0094273199333401,1.2211325655252183,1.155296310997352,1.096536226971753,1.0082208891063007,1.0693625521798618,1.0000438077714986,1.0014173522773209,60.629663538561,65.61015111174774,33.3280390355093,37.133078003884464,10.286017451102811,12.085278807566448,28.333797006833382,31.70023325267642,100.06428566289935,104.63973592079546,19.724095882822674,23.253836637285815,1.7940907750192443,2.1798448525214065,1.4785695272763895,1.4925313136708684,9.25039891225369,11.289480599924225,11.636710718473703,13.475132790286372,9.621447019129086,10.496699890795766,11.962002978352988,12.060341278327265,48.145342906268205,51.50200582190527,1.3330769839499867,1.334966423649032
2017,139779,1.0919815978511103,1.1202946636030642,1.180716463895844,1.1398103186209982,1.046101680241792,1.175849657728333,1.258063183387243,1.0094271389070213,1.2257829073500406,1.1497579249878307,1.0944073130297853,1.008220889106301,1.0644241987880745,1.0000438077714986,1.0014173522773206,62.247082291551266,67.47784398814605,29.651987470554126,32.81504898557373,9.956319648472583,11.724281601399134,28.05304461742336,31.60269779521767,99.19846185764673,103.78405184044657,20.223758933745412,23.805770499155567,1.8639638286151712,2.3234353655632667,1.338018586482948,1.350650686825998,9.029555226464636,11.052247824478945,11.63214431352349,13.414467018305812,9.969308694439079,10.828809361502568,12.116350095507908,12.215957266016197,49.92649539630417,53.16083932324493,1.3301769221413802,1.3320622514312168
2018,140310,1.0936269618244838,1.130063835037423,1.1877997617696443,1.1358556078846773,1.0470221043139731,1.1842880649612684,1.2064572960600426,1.0094270024094714,1.2217021451748291,1.1539263437697413,1.0979140533472422,1.0082208891063007,1.0654153988647772,1.0000438077714984,1.0014173522773206,60.880336432287834,66.2896013322246,28.79559744909044,32.26668281065958,9.864740009762528,11.704273865794404,27.41709961039152,30.793527399307553,96.0866923241394,100.67914655369091,22.95137695103699,27.182443830440217,2.0008958734231346,2.3999280089376995,1.298365048820469,1.3106229929144673,9.144407383650488,11.160078844452356,11.55773715344594,13.38599071007272,9.648803363979757,10.53338247339914,12.197649490414083,12.297925014232304,51.772687620269394,55.16269628621365,1.3128016534815763,1.314662355894809
2019,140805,1.1083416869773342,1.1276117297399586,1.1861424999841257,1.1315144408508435,1.0541500383459703,1.1848321575501108,1.1774833924925654,1.00942688965306,1.2204025507054423,1.1661706008996113,1.0990758578497828,1.0082208891063007,1.0661839414921908,1.0000438077714986,1.0014173522773206,60.88513506365527,67.06037221753573,30.104289919707774,33.63677417278526,10.182877883871924,12.059667525280014,28.55011181974345,31.9723997653053,98.41325805191576,103.83193106688219,20.368170164411776,24.145629762791476,2.2239501438159155,2.6064874913846126,1.2004573701217998,1.211790650147048,10.973217570398775,13.364289136201457,13.79949149533042,16.14881275384222,10.60180959482973,11.578913109863002,12.486082170377472,12.588728867272302,56.080492170022374,59.80196558635632,1.2683171762366392,1.2701148284747428
2020,141013,1.0978946667379597,1.1222210856307473,1.1801423736818437,1.136621999664582,1.0508483964257822,1.1858527160267507,1.148628694066901,1.0094268333148884,1.2172407226658613,1.1481845992851742,1.0967334775158806,1.0082208891063007,1.06821555936547,1.0000438077714986,1.0014173522773206,66.60882247459223,72.73456088304795,31.4731248866802,34.89452151994284,11.203182527708806,13.187235796797934,31.379712359605776,35.25873389811494,103.55493536056957,108.87834477078128,18.275151227191817,21.719207431159177,2.3145929807890058,2.6444474385809054,1.2399863842340777,1.2516958818157822,12.962123350329401,15.73282721777271,14.117674966137873,16.256041926035046,12.681627935013083,13.807954997515706,12.973932899803565,13.08059016344544,55.92224121180317,59.74225704694194,1.2886357995362128,1.2904622504213226
2021,141060,1.1317877702474561,1.1383829050694605,1.1922382987526803,1.147050362646398,1.0634181223677206,1.1962332448734434,1.1516724026601142,1.0094267852840906,1.2183257341567835,1.149120614305387,1.1043139462050857,1.0082208891063007,1.0682168074916754,1.0000438077714984,1.0014173522773206,66.21948784432632,74.38548713244383,33.89986663639972,38.221415549537305,11.614034631381935,13.81248163547152,32.242705457578694,36.543263887402276,109.60127534382531,116.6635239913124,25.264175528144055,30.230180677838938,2.4732993052601726,2.83212915837133,1.3963547426626965,1.4095408519929993,18.459117396852406,22.65064524926424,14.488228413441089,16.75535050045855,13.117322415993195,14.380165138762875,14.358794839075573,14.476836899147735,60.68883241173968,64.862904521046,1.2564313058273076,1.2582121115999187
2022,140975,1.1301934755073657,1.1360413145403385,1.190454614286257,1.1499607694696823,1.0634872044908439,1.1975366868105495,1.1262126996691635,1.009426720116602,1.2159851596605553,1.1405352325538074,1.1028111577990751,1.008220889106301,1.069259741198463,1.0000438077714984,1.0014173522773206,62.29526828949717,70.05807090324281,32.09493739368412,36.08995857176596,11.052870303269419,13.130716139373929,30.76683357198164,34.928037479737085,108.09951622628125,115.13291018728499,26.989525802447243,32.33481662401481,2.541774073417273,2.8424232337900435,1.3983025359106225,1.4115051512919115,11.844193651356624,14.37001854649287,14.0881163326831,16.156264270471606,13.466550097535025,14.742068053441292,12.362899095584321,12.464533118081507,54.41767902110303,58.23951162383358,1.210450789147012,1.2121664243295938
2023,140767,1.1855115631226374,1.161572656612282,1.2104025999068826,1.163931682340223,1.0841698461827436,1.210634202462938,1.1149292769071768,1.0094267412600086,1.2190168060005346,1.1548824415073178,1.113167770508302,1.008220889106301,1.0709670432723188,1.0000438077714984,1.0014173522773206,58.19093234064306,68.29924218797909,34.47142914152969,39.778851368435866,11.03279869440698,13.322957789177655,30.318012655120885,34.79829587105723,113.4759801658059,123.14599257717488,30.51075678248453,36.916500941883605,3.166350778236377,3.4990111814630516,1.7283525258050538,1.7446719367544086,12.46408817407489,15.16116760581029,15.402401130946883,17.907940697881255,14.941558746012914,16.513699712132652,13.16608367017838,13.274320583995191,60.74765747653923,65.1096716745844,1.182598904572805,1.184275063823358
2024,140628,1.2111199636712802,1.1755521222123344,1.2207038473781562,1.1735645872963103,1.093643777236918,1.218670556532368,1.1114155468609062,1.0094267167913191,1.219772479294957,1.1597968856573084,1.1197810911156565,1.008220889106301,1.0720194175434352,1.0000438077714986,1.0014173522773206,53.35699938472476,63.81112944432462,32.091924436492405,37.62933414249913,10.225357305147421,12.464519197013868,28.305929073595596,32.75220117838619,108.69224692095457,119.11302558715144,28.121959353756004,34.271870770289226,3.8844289188497316,4.288922427971525,1.8550025599453877,1.8725176465454718,12.606842165144924,15.34689393902979,15.275911624996446,17.870646883060434,14.107938675086045,15.682644808762912,12.572419432829879,12.675775898785073,61.570819466962476,66.05033500631862,1.1064766618312143,1.1080449290476628
