Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.071895952752704,1.1241055567459664,1.0897623104694183,1.2310436863875514,1.0398337262956832,1.114615543935082,1.1356629366928872,1.0143342321987776,1.1428999984687933,1.1049863108738815,1.0802016282477978,1.0085712580757824,1.023965737250011,1.02495566442299,1.0046465095363266,62.112950834239165,65.76172684654543,30.687585039396463,33.802002819349525,15.263232937960568,16.40209062781416,26.321734131986915,32.119595537377734,97.83612605632273,101.70710433406464,20.22666097018762,22.676109050959464,1.6553994655930253,1.890783271707559,1.2383418901207122,1.2672693880207753,8.460566123811523,9.773833209251897,11.328781218998241,12.629029926506183,9.42126331491633,10.137995261652522,12.092884711470923,12.22586243175617,44.353993207672865,45.55760144592783,1.3314213922098235,1.337385482200774
2016,139003,1.077829843285116,1.1024036053367892,1.1177844594786188,1.3174206323744655,1.037851471508086,1.146989908477268,1.1902213542064413,1.0131100084877556,1.1346948031349646,1.1105221546349036,1.0606606169723125,1.0101835790733873,1.0221980487151996,1.024744949654173,1.0112827310852237,60.58085988637902,64.57886532765649,30.33131416228232,32.95948826625307,14.205607863355343,15.736538924745032,27.459735119989812,35.71580466726447,100.06428566289935,103.82565117903677,19.724095882822674,22.767935962744478,1.7940907750192443,2.166571018751972,1.4785695272763895,1.507964780884386,9.25039891225369,10.608470222224955,11.636710718473703,13.081894901591104,9.621447019129086,10.18005083470721,11.962002978352988,12.096666730407167,48.145342906268205,49.26556905426214,1.3330769839499867,1.3491903627074213
2017,139779,1.072852911804681,1.152244979208595,1.1389616742913067,1.6773728214927803,1.0294813517386971,1.1627791038402417,1.1781499944849272,1.0094822390493687,1.158380474705623,1.1276917747210646,1.0693933908464335,1.0117064039014723,1.0187998250119341,1.0197027967085242,1.0037831009160705,61.70291588609567,65.45698249785613,28.930858279506037,32.32797354568372,13.518188372831425,15.014449582595844,25.756471489568195,42.406711854074736,99.19846185764673,102.06128902898203,20.223758933745412,23.684853787946487,1.8639638286151712,2.220890932829762,1.338018586482948,1.3561340410378646,9.029555226464636,10.638415771160714,11.63214431352349,13.318457602231168,9.969308694439079,10.56939591241945,12.116350095507908,12.234757030488398,49.92649539630417,50.89502426381035,1.3301769221413802,1.3356226613535853
2018,140310,1.0638957689750772,1.122836984024467,1.0883849394922585,1.431770655550741,1.0285624147230419,1.1372422672506806,1.1283169881329782,1.0026736872062556,1.1460782251500714,1.1161987288334014,1.0459918861539597,1.0027400961762902,1.0118704000464367,1.0162612874813644,1.0042545597351602,59.35225387202105,62.80563757990632,27.471465104275815,30.266819787220722,14.994387509882786,16.065699386976544,25.139667015352668,35.520242819511594,96.0866923241394,98.87869822110054,22.95137695103699,26.217670263816004,2.0008958734231346,2.2882811524964466,1.298365048820469,1.3018612477870832,9.144407383650488,10.61622395968116,11.55773715344594,13.137778502066334,9.648803363979757,10.06897247917781,12.197649490414083,12.22446218691202,51.772687620269394,52.4053755252342,1.3128016534815763,1.3189627048785857
2019,140805,1.0934188007832548,1.0842799167239487,1.1051980565339086,1.3324665134940137,1.0431033997474708,1.1372655951830095,1.1463262423686342,1.008322211690181,1.2186873361673236,1.224443155748575,1.0385078252253508,1.0154702213448734,1.015699775500053,1.0236678716908048,1.0150948955092818,56.157141207817155,61.37078299935347,32.014005704501145,34.37326273307668,14.375966486297505,15.529520394022782,27.17530128836266,36.27791605455488,98.41325805191576,102.71746304032976,20.368170164411776,23.28511895125297,2.2239501438159155,2.6039483840569275,1.2004573701217998,1.210555047778861,10.973217570398775,13.557250828543804,13.79949149533042,17.67873388927633,10.60180959482973,10.983649327542928,12.486082170377472,12.660374628499312,56.080492170022374,56.889328110082964,1.2683171762366392,1.2904193332197575
2020,141013,1.1145894107924255,1.1715875528584943,1.1725733758665147,1.3545171726153018,1.0643370726723813,1.1586177096633028,1.266110557281891,1.0287422533139043,1.2979321623038755,1.2702318652901539,1.1154032877749698,1.0305615748997374,1.043692809048129,1.0432819096878778,1.035277997482353,63.25980837624986,70.46813448159621,32.029526985743026,36.78579101032376,15.797404355258667,17.890492338260565,29.578102531335507,39.911542731995254,103.55493536056957,110.31475661697074,18.275151227191817,21.396147295604226,2.3145929807890058,3.0484535221394244,1.2399863842340777,1.2882114673038145,12.962123350329401,17.042846236125524,14.117674966137873,18.52479207071339,12.681627935013083,14.052450616895186,12.973932899803565,13.36490872857576,55.92224121180317,58.38079656739994,1.2886357995362128,1.3387741560540867
2021,141060,1.1175565798908558,1.284449892552843,1.190517136874491,2.3154178921466295,1.0587466591685286,1.208863177697828,1.1840394695820913,1.0116890627109145,1.3502769957100256,1.375345291242759,1.0832039694413542,1.010682296473526,1.0228994868433043,1.0264639325461578,1.0184086731535071,63.63404635616833,70.64957517831367,34.27633003784393,41.932003977110575,16.667593588502154,19.478171781131177,29.398124587172237,70.96878012775856,109.60127534382531,116.02927815810526,25.264175528144055,30.673564503898938,2.4732993052601726,2.9843314047587346,1.3963547426626965,1.4138407238516548,18.459117396852406,29.605270932729145,14.488228413441089,21.794032297362737,13.117322415993195,14.02759744421642,14.358794839075573,14.476410408591647,60.68883241173968,62.03358507642673,1.2564313058273076,1.2824403229807981
2022,140975,1.1326064404690712,1.2429072915657469,1.2847747490809955,2.485847053485301,1.0774527815757489,1.189694418998985,1.3330089368259743,1.0261621400430196,1.3581416717902302,1.3692532956377395,1.141198451637514,1.0347094108618353,1.0378000707969584,1.0528670113849006,1.0352563597000197,58.59714625377266,66.02530602864826,32.13499697857142,38.76882541634175,16.981474155710174,20.87271051207156,28.496292170378098,72.88433874666502,108.09951622628125,116.44399693312289,26.989525802447243,32.183812824400796,2.541774073417273,3.582742613963181,1.3983025359106225,1.4454687753344142,11.844193651356624,16.272536590879298,14.0881163326831,20.665985542021552,13.466550097535025,15.216677703988804,12.362899095584321,12.803293785258957,54.41767902110303,56.46859525938426,1.210450789147012,1.2564504653448647
2023,140767,1.1789476922346274,1.2596263518086843,1.300832763978783,70329.53635449124,1.0782410728774694,1.2872575409955385,1.144418739006264,1.0200953453166237,1.6371833504533766,1.913030914064298,1.0634886783726225,1.0130711830371841,1.0225354592007099,1.03278298523641,1.02150671812939,54.37540754760916,63.19397789137098,33.67500908681061,40.7125288318198,18.243811594487475,23.335460479082112,27.718944602793364,2044954.401398966,113.4759801658059,122.08445183230903,30.51075678248453,39.09712669343482,3.166350778236377,3.687995778953611,1.7283525258050538,1.7639271396057854,12.46408817407489,20.794963107063374,15.402401130946883,33.820176931836606,14.941558746012914,15.73683673493154,13.16608367017838,13.31798374768065,60.74765747653923,62.08292903141164,1.182598904572805,1.2095608207237625
2024,140628,1.1966329481843592,1.1962831359182786,1.2082294971241583,70468.08537661718,1.079678075327438,1.5699550206004698,1.1441479181995788,1.0146926628669832,1.4746684614669725,2.344324539713739,1.0601711916841448,1.0099931596700835,1.016106480930539,1.0328729277928421,1.0167041982511331,49.76163549498115,58.49240820958653,30.777163417786763,35.49958405063452,17.817355694649645,21.355362511506975,25.624055592542614,1938261.503824974,108.69224692095457,117.16883629231052,28.121959353756004,44.168372203107566,3.8844289188497316,4.501584236780651,1.8550025599453877,1.887842105810024,12.606842165144924,18.81054297480368,15.275911624996446,42.92632630964355,14.107938675086045,14.813510397166331,12.572419432829879,12.664196418381255,61.570819466962476,62.543588324596776,1.1064766618312143,1.126908986801948
