Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.0718959571443243,1.1241055551211703,1.0897623100058957,1.23104368741183,1.039833729352003,1.1146155466139034,1.1356629447631092,1.0143342343051998,1.142900009307409,1.1049863145451415,1.080201637543901,1.0085712616839908,1.0239657393363892,1.0249556655669594,1.004646511307714,68.87679710317401,73.83223125570359,30.918993909472185,33.79987956997994,7.936312609890373,8.247528565574985,26.653399321046546,32.32293060000782,97.83612605632273,101.70710463112106,20.22666097018762,22.676109104939805,1.6553994655930253,1.8907832851094584,1.2383418901207122,1.267269392287208,8.460566123811523,9.773833296144652,11.328781218998241,12.629029976398146,9.42126331491633,10.137995347653648,12.092884711470923,12.225862486499253,44.353993207672865,45.55760154977255,1.3314213922098235,1.33738548484518
2016,139003,1.07782984484197,1.1024036077522528,1.1177844698559343,1.3174206296812132,1.0378514736016062,1.146989912499312,1.190221362758092,1.0131100088581386,1.13469480632112,1.1105221576175959,1.0606606193043113,1.0101835802474077,1.0221980508899615,1.0247449489615892,1.0112827312840156,73.92033933322222,79.83421927581546,29.167260060564296,31.241784454136287,4.116168190084748,4.319651382871,25.373749448135232,32.35488184797608,100.06428566289935,103.82565138756705,19.724095882822674,22.767936069610347,1.7940907750192443,2.1665710341939235,1.4785695272763895,1.507964780459718,9.25039891225369,10.608470277016616,11.636710718473703,13.081894940049756,9.621447019129086,10.180050854619948,11.962002978352988,12.096666751616626,48.145342906268205,49.265569155940824,1.3330769839499867,1.349190362812621
2017,139779,1.0728529125122983,1.1522449688945484,1.138961666130392,1.6773728062739628,1.0294813497251885,1.1627790988912043,1.1781499896812788,1.0094822378627624,1.1583804676721468,1.1276917701388156,1.0693933881279014,1.011706404273157,1.0187998222904304,1.0197027953661815,1.0037831027461825,77.51321415725079,83.1742271945,22.83718100503367,25.109367915034376,4.2436357210360836,4.345947942064891,25.3144031446808,38.5106788433179,99.19846185764673,102.06128883443817,20.223758933745412,23.684853676284217,1.8639638286151712,2.2208909256696945,1.338018586482948,1.356134039018724,9.029555226464636,10.638415716709144,11.63214431352349,13.318457570100485,9.969308694439079,10.569395895799863,12.116350095507908,12.234757043316614,49.92649539630417,50.89502413583584,1.3301769221413802,1.3356226641456115
2018,140310,1.0638957704905407,1.1228369886789473,1.0883849390126046,1.4317706638283663,1.0285624175129118,1.1372422659498742,1.1283169852986796,1.0026736876658442,1.146078230692961,1.1161987308254018,1.0459918886831887,1.0027400952880172,1.011870401132697,1.0162612861479798,1.004254558424452,77.18159406208586,82.51849919148071,20.227988224019576,22.05398901203203,4.843004739385675,4.906298849447491,24.705186476041202,32.93716671846304,96.0866923241394,98.87869849999635,22.95137695103699,26.217670198717073,2.0008958734231346,2.288281145994281,1.298365048820469,1.301861248388055,9.144407383650488,10.616223982874526,11.55773715344594,13.13777849023607,9.648803363979757,10.068972503798836,12.197649490414083,12.224462177948524,51.772687620269394,52.40537559937122,1.3128016534815763,1.318962702942298
2019,140805,1.0934188024137559,1.0842799249918667,1.105198067975559,1.3324665471866854,1.043103403003815,1.1372656008207847,1.1463262532927694,1.0083222129511482,1.2186873572114842,1.224443171088432,1.0385078292567647,1.0154702224727377,1.0156997781910206,1.023667873781637,1.0150948979046088,78.27625184289045,85.44899808137757,20.07928423910365,21.3944762575973,4.935605208799673,5.34066801830378,26.43127339618465,33.940287894872824,98.41325805191576,102.71746337179076,20.368170164411776,23.285119058337305,2.2239501438159155,2.603948413586594,1.2004573701217998,1.2105550494877337,10.973217570398775,13.557251052187777,13.79949149533042,17.678734227712035,10.60180959482973,10.983649366789974,12.486082170377472,12.66037464109014,56.080492170022374,56.88932826518444,1.2683171762366392,1.29041933671959
2020,141013,1.1145894192440882,1.1715875584855209,1.1725733779152077,1.3545171633484492,1.064337080309655,1.1586177125046606,1.2661105633297312,1.028742259670061,1.297932175775286,1.2702318702236473,1.1154032959766413,1.0305615827804269,1.0436928161725594,1.0432819173867942,1.0352780064730924,91.11382473132683,100.73262931566347,17.712287150699385,19.97367666519749,3.873643101241347,4.36168455634472,27.96508726531946,36.71691885417739,103.55493536056957,110.31475740253144,18.275151227191817,21.3961473503752,2.3145929807890058,3.048453533659647,1.2399863842340777,1.2882114766410293,12.962123350329401,17.042846454112105,14.117674966137873,18.524792140667408,12.681627935013083,14.052450721310137,12.973932899803565,13.364908829580013,55.92224121180317,58.380796947110674,1.2886357995362128,1.33877416896363
2021,141060,1.1175565872040878,1.2844499026264478,1.1905171439778925,2.315418067103289,1.0587466640110301,1.208863203471959,1.1840394710125592,1.011689064730028,1.3502770231371803,1.375345308294946,1.0832039672577793,1.0106822950069987,1.022899489701195,1.0264639334059298,1.0184086728461004,95.18523039075102,105.28864282148075,18.94358731728653,22.357827558224713,3.6951254363664585,4.457113306550613,26.152151425282646,56.963696908450885,109.60127534382531,116.02927868658196,25.264175528144055,30.673565155115313,2.4732993052601726,2.9843314083877397,1.3963547426626965,1.413840727619662,18.459117396852406,29.605272144704802,14.488228413441089,21.794032697332703,13.117322415993195,14.027597416976983,14.358794839075573,14.476410380368295,60.68883241173968,62.033585239420205,1.2564313058273076,1.2824403223858272
2022,140975,1.1326064401473708,1.2429072973743331,1.284774780722985,2.485847389422372,1.0774527828919775,1.1896944310024047,1.3330089420435602,1.0261621394299267,1.3581416889049551,1.3692533324477203,1.1411984560011825,1.0347094122753993,1.0378000683280986,1.052867011335066,1.0352563624588376,92.28705966514126,102.97591586504042,17.249621598645266,20.29025578861149,2.621129389857488,3.8325768534691007,24.052098904788338,59.222265396546135,108.09951622628125,116.44399703584175,26.989525802447243,32.1838132156045,2.541774073417273,3.5827426293456455,1.3983025359106225,1.4454687701677316,11.844193651356624,16.272536920050257,14.0881163326831,20.665986455504036,13.466550097535025,15.216677735080173,12.362899095584321,12.803293794671406,54.41767902110303,56.46859508602529,1.210450789147012,1.2564504693051186
2023,140767,1.1789477130409862,1.2596263775061625,1.3008328032247034,70329.53635454137,1.0782410808992888,1.2872575753560433,1.1444187502798444,1.020095351808619,1.6371833855980513,1.9130311522301449,1.0634886901225857,1.0130711862948223,1.0225354631580958,1.032782991558851,1.0215067204317618,92.20912375820588,106.33206559830784,17.47757069206078,20.785413299419318,2.0697572697340747,3.429228330088896,22.256721111699903,1690769.7528147902,113.4759801658059,122.08445272888271,30.51075678248453,39.09712771134274,3.166350778236377,3.6879958197764435,1.7283525258050538,1.7639271553110794,12.46408817407489,20.794963521501213,15.402401130946883,33.82018177881472,14.941558746012914,15.736836900508122,13.16608367017838,13.31798379099043,60.74765747653923,62.08292927461434,1.182598904572805,1.2095608236101336
2024,140628,1.1966328524671623,1.1962830985605768,1.2082294407035434,70468.08537676599,1.07967804653931,1.5699546383795273,1.14414791240909,1.0146926505409046,1.4746681449064138,2.344321505745103,1.060171177132391,1.0099931609201085,1.0161064704193308,1.0328729121492557,1.0167041833022779,85.9481329866699,100.46037308802276,16.05041969064767,18.205307818083803,1.424239131194948,2.1010203433084276,20.557418391447648,1597047.584205155,108.69224692095457,117.16883321207801,28.121959353756004,44.16836136987988,3.8844289188497316,4.501584205860533,1.8550025599453877,1.8878420829851577,12.606842165144924,18.8105387059824,15.275911624996446,42.92626136468084,14.107938675086045,14.813510198706021,12.572419432829879,12.664196429861462,61.570819466962476,62.543587674026845,1.1064766618312143,1.1269089683395748
