Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.049258910819639,1.0714549299867524,1.048904545472654,1.0309755224240154,1.0365670937658595,1.0532201873375162,1.2873218807932476,1.2084196261784848,1.1575738702954932,1.0687946653225773,1.0368512962596417,1.064860456410007,1.0108855711658344,886059.3659112554,1.044445410791935,68.87679710317401,73.09255462558063,30.918993909472185,32.46329806845623,7.936312609890373,8.100945851065871,26.653399321046546,27.366887196866113,97.83612605632273,101.45276446237816,20.22666097018762,21.442784921057594,1.6553994655930253,2.1660745205615735,1.2383418901207122,1.4924500783409462,8.460566123811523,9.884432629552554,11.328781218998241,12.036953746645537,9.42126331491633,9.708975210661604,12.092884711470923,12.676754828248876,44.353993207672865,44.81088360237594,1.3314213922098235,1.4004748165729877
2016,139003,1.072484606002005,1.0459433139738359,1.0554664716370648,1.0288822521577363,1.038219220509038,1.0613436828695675,1.3456379658703925,1.2202258581327172,1.131744424294765,1.0837722161079673,1.0422694792414309,1.0473847657335154,1.0102573524665497,887172.8782060158,1.055705423172131,73.92033933322222,79.9699564344537,29.167260060564296,30.051775114069283,4.116168190084748,4.17786776070021,25.373749448135232,26.113733580645583,100.06428566289935,103.88786034354061,19.724095882822674,21.0155201547328,1.7940907750192443,2.4718437017341857,1.4785695272763895,1.8231424634610571,9.25039891225369,10.52783991840268,11.636710718473703,12.621907181489354,9.621447019129086,9.990855947932632,11.962002978352988,12.397898273218757,48.145342906268205,48.59027562016629,1.3330769839499867,1.411936423384935
2017,139779,1.0583085624746744,1.0617225424660401,1.0365256089280943,1.0209670856943664,1.023703092069094,1.0575495634213734,1.3328165615333933,1.1058798012996012,1.1842510679808604,1.0677769876004368,1.0351125579328497,1.0344775996985287,1.0067628211803976,888162.4976387896,1.0105402341785374,77.51321415725079,82.94320792803506,22.83718100503367,23.637551658928743,4.2436357210360836,4.267374905101049,25.3144031446808,25.714056584784302,99.19846185764673,101.57533709190264,20.223758933745412,21.571043591922184,1.8639638286151712,2.5358919855518285,1.338018586482948,1.4745799060416112,9.029555226464636,10.801699471966009,11.63214431352349,12.45783082441688,9.969308694439079,10.242218933841194,12.116350095507908,12.426168319777329,49.92649539630417,50.21195488457336,1.3301769221413802,1.345375845439006
2018,140310,1.0388051217920327,1.0431848469158147,1.0262807378124597,1.0097806651143937,1.025440331465716,1.0472133123523053,1.255790675092736,1.1533494337865238,1.1394033946860105,1.0374227809685275,1.025102819994445,1.0045824758125363,1.00402028177388,889144.3682334323,1.007410361875186,77.18159406208586,80.46898966483118,20.227988224019576,20.920824000536932,4.843004739385675,4.864269596201313,24.705186476041202,24.980345903586358,96.0866923241394,98.59525511889662,22.95137695103699,24.089003382606098,2.0008958734231346,2.5840183145114173,1.298365048820469,1.5382913266232179,9.144407383650488,10.491273999672705,11.55773715344594,12.085533553840577,9.648803363979757,9.882660733266572,12.197649490414083,12.23829034042499,51.772687620269394,51.93940125003234,1.3128016534815763,1.3232334457127868
2019,140805,1.0632727992508728,1.0453432243514056,1.0490548007841431,1.0179606432905766,1.030948863439573,1.0513355202098444,1.4497838265451133,1.2702305192338537,1.1254412999966814,1.0975038316767132,1.0319008733889654,1.0082386968155126,1.0131316272817366,938993.4954596234,1.0955705162363538,78.27625184289045,83.62605008686343,20.07928423910365,20.666597738038256,4.935605208799673,5.055421100991871,26.43127339618465,26.826385242472604,98.41325805191576,101.48479572904225,20.368170164411776,21.490037939991392,2.2239501438159155,3.389416045832088,1.2004573701217998,1.6126160697936687,10.973217570398775,12.512134654162091,13.79949149533042,15.328443404862192,10.60180959482973,10.918283239091544,12.486082170377472,12.55760157473668,56.080492170022374,56.70749809099453,1.2683171762366392,1.3992014149511312
2020,141013,1.087215716221547,1.064473549899911,1.0785631344185058,1.0384819797024274,1.058750172746898,1.0856416921376444,1.6307360248295175,1.1621358782416158,1.1713196703017887,1.1194169828232576,1.0558273051188545,1.01845780322436,1.0175918611265775,939206.4181716886,1.0978450807410793,91.11382473132683,98.64953796270909,17.712287150699385,18.570079949975504,3.873643101241347,3.991575464759996,27.96508726531946,29.13229550354162,103.55493536056957,109.75014155827623,18.275151227191817,19.874700552091625,2.3145929807890058,4.040787003178231,1.2399863842340777,1.450085410926734,12.962123350329401,15.395512453668811,14.117674966137873,15.930256445714537,12.681627935013083,13.39535406506031,12.973932899803565,13.137455973052537,55.92224121180317,56.83955543165543,1.2886357995362128,1.4241723120787875
2021,141060,1.0333416049480935,1.0280657877217723,1.0039828121829697,1.003324836628568,1.0051932696698067,1.0122390378780675,1.3894332736367776,1.0606497546381133,1.1337708688231016,1.047398333237363,1.0027347513378573,1.0042988513394042,1.0035906015532559,763430.1923347987,1.0004041770425178,95.18523039075102,98.19299777051512,18.94358731728653,19.290407885073016,3.6951254363664585,3.7073233269047807,26.152151425282646,26.22352530922877,109.60127534382531,110.13318587632129,25.264175528144055,25.619556976729843,2.4732993052601726,3.612556333458057,1.3963547426626965,1.4860840823923442,18.459117396852406,21.071737343597555,14.488228413441089,15.315504153875064,13.117322415993195,13.140516842556613,14.358794839075573,14.402976289463826,60.68883241173968,60.85809365856248,1.2564313058273076,1.256938878584419
2022,140975,1.0610351996957508,1.0234690758373206,1.0200462408870241,1.0052415349786001,1.0187252292608626,1.0210499964103532,3.0063701383873442,1.0373908712242976,1.1383516615471612,1.095680030536387,1.013742342785937,1.0076688332654207,1.0075662627967672,764043.9431065763,1.0150983811483272,92.28705966514126,97.38373373020279,17.249621598645266,17.498372745311578,2.621129389857488,2.6392009246550705,24.052098904788338,24.159611714180794,108.09951622628125,110.10110601793949,26.989525802447243,27.56387161267142,2.541774073417273,9.110482552081415,1.3983025359106225,1.4540648664244855,11.844193651356624,13.684789104925022,14.0881163326831,15.699851261836658,13.466550097535025,13.635414506654387,12.362899095584321,12.429048213224403,54.41767902110303,54.738096486637595,1.210450789147012,1.2289360708360015
2023,140767,1.029501873825488,1.01924869289766,1.0000121675848301,1.0,1.0015861357328217,1.0030317756522775,1.591226419551051,1.0236449703596555,1.0709569103933032,1.0469797076005836,1.0,1.0017795068662803,1.0,892252.4223044566,1.007995464093885,92.20912375820588,94.57471796786169,17.47757069206078,17.711232672052333,2.0697572697340747,2.0697572697340747,22.256721111699903,22.256721111699903,113.4759801658059,113.63879208446842,30.51075678248453,30.61633483472728,3.166350778236377,5.405870271415964,1.7283525258050538,1.7905836439211766,12.46408817407489,13.540054282961714,15.402401130946883,16.2863930062707,14.941558746012914,14.941558746012914,13.16608367017838,13.183238918509558,60.74765747653923,60.74765747653923,1.182598904572805,1.1917101917862407
2024,140628,1.021229638514877,1.009219558623607,1.0,1.0,1.0010912284984346,1.0023157736767496,1.8190392080142685,1.0189293116962554,1.0616749383271125,1.1003873003595397,1.0,1.0,1.0,892616.4518028498,1.0076034677582935,85.9481329866699,87.52513061541958,16.05041969064767,16.124952006662888,1.424239131194948,1.424239131194948,20.557418391447648,20.557418391447648,108.69224692095457,108.80200371383384,28.121959353756004,28.198911608409706,3.8844289188497316,7.600598871470572,1.8550025599453877,1.9066054674887745,12.606842165144924,13.58716553059026,15.275911624996446,17.31118959858279,14.107938675086045,14.107938675086041,12.572419432829879,12.572419432829879,61.570819466962476,61.570819466962476,1.1064766618312143,1.114584881479376
