Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.1412070846546238,1.25894136259971,1.27926239392466,1.1227523303615636,1.1421547306017696,1.1838718416264071,1.4513534503925547,1.6342118395220628,1.2275657438678327,1.116834979364653,1.1083954162843297,1.2753346779064574,1.1077746032146745,1.0263157894736843,1.6392254721786343,65.65130251474858,75.03353823341266,29.665389553538855,36.51096292724785,12.51110231234833,15.748383992349952,26.55770856294738,29.868083042320436,97.83612605632273,111.9535652759163,20.22666097018762,23.921235456377286,1.6553994655930253,2.430141088933621,1.2383418901207122,2.0146696738125125,8.460566123811523,10.487768338351797,11.328781218998241,12.698527147959604,9.42126331491633,10.421386860770363,12.092884711470923,15.10850861738679,44.353993207672865,49.101007891884024,1.3314213922098235,2.165286347177182
2016,139003,1.1471985397669378,1.2887685481217104,1.2227046710475764,1.1320290704951055,1.1258403136246242,1.1690475505436304,1.5285328527706057,1.5589826179073742,1.327353283328171,1.223991140501496,1.0876334489041966,1.160773046923651,1.076425007382036,1.026315789473684,1.3807621887584811,61.9025767250264,71.63053973072547,31.297698113330796,39.02232293775658,12.795540122324125,15.602551992821855,26.58170207132519,29.88045946505542,100.06428566289935,112.78306461160174,19.724095882822674,23.142664586597245,1.7940907750192443,2.735786651794396,1.4785695272763895,2.406039774438284,9.25039891225369,12.377904423023491,11.636710718473703,14.338906699460168,9.621447019129086,10.395038237170791,11.962002978352988,13.571544585013747,48.145342906268205,51.6727322031068,1.3330769839499867,1.8511749395638701
2017,139779,1.1318567772698813,1.2704257415671372,1.216174155415009,1.1237027128832833,1.1178417523385915,1.148742363044533,1.413318537799848,1.6379084865798905,1.2881382558040497,1.189584051369688,1.0920582110591162,1.184546455006425,1.0479331138422263,1.0263157894736845,1.370638410056433,62.10994561012578,70.35001708171114,29.519831092917837,36.42045322185372,11.89035864146172,14.354797896375835,26.388298683495996,29.582130311240014,99.19846185764673,110.94733470548181,20.223758933745412,23.36255607099694,1.8639638286151712,2.606178503685946,1.338018586482948,2.2229844165273294,9.029555226464636,11.725515685143085,11.63214431352349,13.889180051099327,9.969308694439079,10.858009698099002,12.116350095507908,14.051695713327248,49.92649539630417,52.33939859728589,1.3301769221413802,1.8444157670717536
2018,140310,1.1930050575407347,1.313949426927397,1.2759669334637456,1.1802327363207066,1.2215109406461502,1.2024259790016083,1.7029420461504583,1.773480515354264,1.231034620921569,1.2215730885494287,1.1707270502720835,1.1774313718362837,1.1339351762665366,1.026315789473684,1.5643583090412925,60.32657959912847,71.87415608369946,28.985897662630965,36.90976703086567,12.163722702432361,15.567229297836663,25.481573537340548,29.991863769077707,96.0866923241394,117.52524790126775,22.95137695103699,27.6650188575959,2.0008958734231346,3.545523437349815,1.298365048820469,2.3287811249782067,9.144407383650488,11.48041825551437,11.55773715344594,14.192768180999142,9.648803363979757,11.300913049246137,12.197649490414083,14.178794501304411,51.772687620269394,59.1880953451596,1.3128016534815763,2.0362481176846186
2019,140805,1.1245711345169598,1.235312916361608,1.2017070734016344,1.1309409570125761,1.12880080873179,1.1442637183784046,1.4782279199695043,1.5784003237244928,1.2494471200622048,1.213029554148054,1.0996992599806954,1.253352584742097,1.0701383100506385,1.0263157894736843,1.2630008118573977,60.80589776692361,68.33879293356561,29.263240420808277,35.578515304641755,12.589610676325291,15.11591173616647,27.063665822921266,30.625318899485325,98.41325805191576,111.2023211651104,20.368170164411776,23.38602267460322,2.2239501438159155,3.2993763219925785,1.2004573701217998,1.8775983418095934,10.973217570398775,13.8062912426339,13.79949149533042,16.771271960826127,10.60180959482973,11.611940440870136,12.486082170377472,15.181043804534136,56.080492170022374,59.817883780282635,1.2683171762366392,1.5990105832127088
2020,141013,1.1520951257469831,1.2541880451741427,1.1540152828372712,1.1173677218332825,1.1341169907412794,1.1235660722350218,1.3272462099951574,1.5212187372892847,1.2751813847093707,1.176232655762318,1.1033858390871532,1.2076904536487683,1.0645060892508096,1.0263157894736845,1.217095520555421,65.80835762588868,75.66999942426035,32.14579964667394,39.474319100165474,13.380494310440158,15.350029938948005,29.330190665584244,32.6353614462026,103.55493536056957,117.43287595049746,18.275151227191817,20.618408267220673,2.3145929807890058,3.0853454221442296,1.2399863842340777,1.9208187595507553,12.962123350329401,16.60259844181833,14.117674966137873,16.534945223104824,12.681627935013083,13.871819461549268,12.973932899803565,15.33037918833016,55.92224121180317,59.6108267794921,1.2886357995362128,1.5593816785228252
2021,141060,1.1332429078819517,1.2653602073446757,1.1943994752084193,1.1222413241639482,1.1316253331892885,1.1566989455325538,1.381724055919996,1.4454979317068337,1.2920405358468374,1.1757426347903672,1.1257254134667058,1.2324009025405605,1.0694728724218536,1.0263157894736843,1.2998983467843068,67.50974152582842,76.71079471358415,33.58334715940022,41.2668660639306,12.95647521825664,15.410515197373266,29.926530666201362,33.38669785746605,109.60127534382531,124.11453035829865,25.264175528144055,29.29329771072493,2.4732993052601726,3.4266430285764695,1.3963547426626965,2.055183965826243,18.459117396852406,24.445626244933777,14.488228413441089,17.271982269226346,13.117322415993195,14.721295776312658,14.358794839075573,17.390501217601813,60.68883241173968,64.83338177161319,1.2564313058273076,1.6407862729662375
2022,140975,1.108119779839799,1.2279414083128095,1.1604111629712872,1.1359990575184722,1.1106229104508785,1.1359252816899943,1.305551157793537,1.588949681625784,1.249874701235289,1.1582621194933058,1.0863264105290387,1.1962294888239657,1.0657833853892624,1.0263157894736845,1.3348647186899325,64.16668167069312,71.01241746527212,30.44379089533494,36.37377923603421,12.791598036240787,14.877249795565843,28.80783895616351,32.713329533720874,108.09951622628125,120.2235907801183,26.989525802447243,30.685965057619313,2.541774073417273,3.3670290467234443,1.3983025359106225,2.222264944581173,11.844193651356624,14.86269354514038,14.0881163326831,16.217793468685368,13.466550097535025,14.488130857036056,12.362899095584321,14.56830969957005,54.41767902110303,57.87278384171346,1.210450789147012,1.602496844755855
2023,140767,1.1325503868516547,1.2939570459747363,1.1937359138470218,1.1173110355141704,1.1327011131008151,1.1328773612136198,1.3642291148083523,1.6925950070829616,1.2648542280660084,1.1970714474264486,1.118508974006524,1.2635071630349952,1.0863128819198966,1.0263157894736845,1.3289983925492486,63.22044917964128,71.75745657360495,30.971525102713258,38.56939323954059,12.479367547991918,14.839494396227192,27.341831001354176,30.4638708150856,113.4759801658059,128.66624655609652,30.51075678248453,34.611481780043555,3.166350778236377,4.39389985090831,1.7283525258050538,2.8540326041277346,12.46408817407489,15.810488588790731,15.402401130946883,18.564092641550268,14.941558746012914,16.596852749327763,13.16608367017838,16.263172504428468,60.74765747653923,66.04861779256345,1.182598904572805,1.5798430098206933
2024,140628,1.1397988372593464,1.3100019531567082,1.2061902206390287,1.1340093195058556,1.1352000429069717,1.1293864797948225,1.3481750899397686,1.7483290955399309,1.2324502863431674,1.1660078124603717,1.1104010731122955,1.1904421680019532,1.0806332271065529,1.0263157894736843,1.271756517595307,58.65573321812633,67.19171010593004,27.87397638166037,35.434312104417664,11.92415875980329,14.344378436538333,25.526341840370197,29.036226054574907,108.69224692095457,123.45055728371213,28.121959353756004,31.829651664283258,3.8844289188497316,5.268245520460383,1.8550025599453877,3.190959140525526,12.606842165144924,15.554235611309041,15.275911624996446,17.732617951570802,14.107938675086045,15.584717473081216,12.572419432829879,14.73443082509798,61.570819466962476,66.77052389318024,1.1064766618312143,1.409535194799302
