Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.1579077067778216,1.267109693617534,1.3352725836717338,1.1699414320264763,1.1337523166988148,1.1696699723037898,1.45037585186295,1.8548485356369515,1.3350266635247021,1.2259864310433632,1.132117053503723,1.282160238169317,1.113569761001933,1.2709672873849824,2.099584719871652,65.65752667797038,76.24973392960145,29.211087648103327,35.94043420393584,11.916436009754287,15.64992054230658,27.60045260775515,32.03513714111763,97.83612605632273,110.9981237963625,20.22666097018762,23.60316696814887,1.6553994655930253,2.4074530177616644,1.2383418901207122,2.2718691585911843,8.460566123811523,11.358178540531304,11.328781218998241,14.223036058604837,9.42126331491633,10.642147066518506,12.092884711470923,15.482165081033846,44.353993207672865,49.363923711642514,1.3314213922098235,2.7497633030771573
2016,139003,1.1526682528765178,1.2738195869330398,1.4189829389063524,1.1793131340713483,1.1206437610518485,1.2214197294126974,1.4407730675314094,1.7122216853863763,1.3846887298520125,1.3403305042450235,1.1066087625259928,1.1822263489394023,1.0568881797459366,1.15462923347566,1.86202240965126,62.290052768560926,72.14883266898543,31.195121847122433,38.67079159334475,12.757380353092927,17.459023896995134,26.33496206323021,30.941422332907628,100.06428566289935,112.23261126163587,19.724095882822674,24.03083079667203,1.7940907750192443,2.5788574367880694,1.4785695272763895,2.5670289646447593,9.25039891225369,12.748147767515967,11.636710718473703,15.66634125979889,9.621447019129086,10.574914173594815,11.962002978352988,13.905832425585622,48.145342906268205,50.826787486946905,1.3330769839499867,2.487100804529847
2017,139779,1.160548361477088,1.1991700631101185,1.5138243349012153,1.181949344989633,1.1446917867767126,1.1800440926869609,1.367972676895247,1.7172991432079403,1.3879361247624882,1.3469499444665556,1.1682038128839165,1.2574441173853335,1.0681299127998027,1.1067875603478632,1.608510775295104,62.383393253804,72.6721877516271,28.83426406718653,33.96143139501995,11.309442954123979,16.580900293548268,27.38133375288685,32.06489014581725,99.19846185764673,113.53382478290703,20.223758933745412,23.764384256904282,1.8639638286151712,2.5475012125284793,1.338018586482948,2.2972122746351977,9.029555226464636,12.371067442753423,11.63214431352349,16.12368354069911,9.969308694439079,11.542873571513761,12.116350095507908,15.096566625193415,49.92649539630417,53.32818322038948,1.3301769221413802,2.1487085993557953
2018,140310,1.2319751245938073,1.2267185432132075,1.4219593101570287,1.186059956282166,1.17462506220856,1.2225995102714842,1.5198996484724319,1.8500224695326257,1.2987584836470922,1.4385594992295043,1.1874989660395354,1.273072374402244,1.1102685457747985,1.2094857422622098,1.7103888392228892,61.468331651488604,76.5636899579377,26.307528815491526,31.671247366787032,13.104991801849398,18.238466600160788,26.07692123270281,30.779319171431812,96.0866923241394,113.03166300419416,22.95137695103699,28.02089132849169,2.0008958734231346,3.088499317718927,1.298365048820469,2.32941622356821,9.144407383650488,12.00337668415833,11.55773715344594,16.661484848113087,9.648803363979757,11.558473762573412,12.197649490414083,15.27119853674466,51.772687620269394,57.76191528012389,1.3128016534815763,2.202046994329446
2019,140805,1.1444950750769016,1.229048930717521,1.571475359901141,1.1868672631775485,1.1380028286635304,1.194948381455234,1.4658950143315546,1.4944963631745012,1.3479449589191423,1.3667995131193382,1.1222175758345796,1.314549882690878,1.0643830871379825,1.077056341177163,1.7348707634332463,60.45031586307601,69.41745166943849,28.993412120113767,34.94908731710258,12.340213481538253,19.113110089185525,27.938473222250433,33.2926162104619,98.41325805191576,112.03264025871856,20.368170164411776,24.364628535918506,2.2239501438159155,3.2574937423690895,1.2004573701217998,1.7768934383836723,10.973217570398775,14.803322772914116,13.79949149533042,18.928483001188106,10.60180959482973,11.8458194223813,12.486082170377472,15.89379329603063,56.080492170022374,59.55365819264889,1.2683171762366392,2.1771429807075844
2020,141013,1.1845512441595378,1.1875652501600975,1.5006463531241285,1.1565581364379665,1.1552876857119503,1.2061019485415168,1.4101711926000298,1.5340771044386408,1.354353613779614,1.3366904366761905,1.149362561733929,1.3120191589041212,1.060980652244841,1.048458471528829,1.6396479186772817,64.24292770895335,76.76728397362452,32.43994128828919,37.603868849413985,13.496036363322792,19.83529557008079,30.485936888021683,34.99600845680399,103.55493536056957,119.5693523925824,18.275151227191817,22.17595186072632,2.3145929807890058,3.289010339907619,1.2399863842340777,1.9121847183981844,12.962123350329401,17.57016307703835,14.117674966137873,18.727338671619794,12.681627935013083,14.436007256911479,12.973932899803565,16.485059387779863,55.92224121180317,59.42507025915606,1.2886357995362128,2.0849994736801483
2021,141060,1.1845500171164487,1.208784464040436,1.4521442281283172,1.173848288036155,1.1781162449921116,1.207685775434276,1.4186782298203016,1.4764330086854784,1.3448072279778822,1.346154203021655,1.1282251643593202,1.2521956473915594,1.0695730900037803,1.065633117423681,1.705987534587577,66.19014237583094,79.10523437068026,33.97556257194435,39.89711552922608,13.41472730927769,19.316263615670607,30.39566231263368,35.413885316131065,109.60127534382531,129.03219156778044,25.264175528144055,30.592130188941777,2.4732993052601726,3.539346601345526,1.3963547426626965,2.055180017611646,18.459117396852406,25.534600379041752,14.488228413441089,19.86026203832493,13.117322415993195,14.7079864438222,14.358794839075573,17.66183695065904,60.68883241173968,64.74791921391716,1.2564313058273076,2.138655664584582
2022,140975,1.1406300726497889,1.2277687183115285,1.6169271645329142,1.1776425788874507,1.1257312871826426,1.2280736629904403,1.3543415627927065,1.5448771128533862,1.3368392648321519,1.3202384221783876,1.1480067254425455,1.2719278353791952,1.054653194615964,1.0530248587236473,1.5584303715230046,63.07201852956435,71.84342327557171,31.251858384355483,37.807886449109766,12.255337546840634,19.907579116013164,29.630695097671893,34.91674286573417,108.09951622628125,121.85313461499423,26.989525802447243,33.06682979527444,2.541774073417273,3.5010629346003928,1.3983025359106225,2.158876334987122,11.844193651356624,15.756447550954327,14.0881163326831,18.620904374597448,13.466550097535025,15.309778796912296,12.362899095584321,15.438012158085932,54.41767902110303,57.2809861415978,1.210450789147012,1.8755278298208338
2023,140767,1.1454911670548262,1.2065167944554112,1.5552460276334934,1.1603638766107038,1.1370850099945904,1.2094623147927803,1.3747882467653507,1.6681446797561406,1.342900057300381,1.4043053302231026,1.1094894776590665,1.3081207837964195,1.1578281035155344,1.0578048317539732,1.6520777264645534,59.40208376343802,68.44945029494477,34.4506927635958,40.69210269902323,12.069101372287875,18.837731780122922,28.09129493237892,32.484828921982874,113.4759801658059,129.2767298869898,30.51075678248453,36.94192747497143,3.166350778236377,4.411014207950549,1.7283525258050538,2.8351492462219245,12.46408817407489,16.78841445839016,15.402401130946883,22.067297091258613,14.941558746012914,16.50806869306943,13.16608367017838,16.875740726468212,60.74765747653923,70.68129787042616,1.182598904572805,1.9519960769026576
2024,140628,1.141392608910351,1.304160745313332,1.5936801866891708,1.1711951008407275,1.1276985967877693,1.218643082576052,1.3253946905903538,1.9174953204724732,1.3382006395033617,1.3233035670854791,1.1280538189879863,1.2662830585569935,1.1308923731387146,1.0600729849635488,1.537493130564367,58.242397793238176,66.6698777191575,27.61097093320402,35.344171548699606,11.451113064286476,18.306567494074663,26.675728409231514,31.338321321886056,108.69224692095457,122.6142125118667,28.121959353756004,34.21520441092906,3.8844289188497316,5.1939415121697925,1.8550025599453877,3.5849161725032523,12.606842165144924,16.749584469744914,15.275911624996446,20.315011396062744,14.107938675086045,15.851842134944008,12.572419432829879,15.737728095238028,61.570819466962476,70.35722507400477,1.1064766618312143,1.6884136876254061
