Year,total_population,全国户外消费系数_daogu,全国户外消费系数_xiaomai,全国户外消费系数_doulei,全国户外消费系数_zaliang,全国户外消费系数_shucai,全国户外消费系数_zhurou,全国户外消费系数_niurou,全国户外消费系数_yangrou,全国户外消费系数_qinlei,全国户外消费系数_shuichanpin,全国户外消费系数_danlei,全国户外消费系数_nailei,全国户外消费系数_guaguo,全国户外消费系数_youliao,全国户外消费系数_tang,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
2015,138097,1.2446130955642494,1.3324519484440236,1.24827139772608,1.232268139904776,1.169162348036399,1.2212476335117204,1.3619511243548168,1.7091745940040755,1.3058294080005106,1.2123496859769658,1.1564948432041116,1.1356767185868601,1.0954571156941253,1.061345336287905,1.5759368973198002,60.364557193540556,75.55085650295298,34.357655365822524,44.80241632267192,11.592411908404095,14.432014575052897,28.070878475815963,34.398940111305414,97.83612605632273,114.59533617884664,20.22666097018762,24.73940076896952,1.6553994655930253,2.275572732866333,1.2383418901207122,2.087435149687205,8.460566123811523,11.031796176696856,11.328781218998241,13.87738828401296,9.42126331491633,10.84562768275977,12.092884711470923,13.568612762729462,44.353993207672865,48.59117997643198,1.3314213922098235,2.1251719318676177
2016,139003,1.1960010030212525,1.275227342280081,1.2276979444829674,1.203245200733782,1.140430903067855,1.1905240567730169,1.3052741987753684,1.5988000298169658,1.300554758421301,1.2140916284348504,1.1134011845645404,1.0877571942913566,1.0795564749359965,1.0621848725127692,1.2973592150974878,58.58632615023741,70.3827963315131,34.85320576287903,43.75135041845779,11.438542340561,13.998748624505664,27.699442778329054,33.17601336246203,100.06428566289935,114.25169152894786,19.724095882822674,23.509265111649636,1.7940907750192443,2.3539199010878518,1.4785695272763895,2.3583276168130176,9.25039891225369,12.005579732436944,11.636710718473703,14.123579600528915,9.621447019129086,10.664101029242483,11.962002978352988,12.887726819579761,48.145342906268205,51.98215621622784,1.3330769839499867,1.7416842101799732
2017,139779,1.2262274941306637,1.2852886401180632,1.2402060274581017,1.2109451201084658,1.1473988676440854,1.1973410287963613,1.5983912059628673,1.6126166185137731,1.3032703978108122,1.229350379431867,1.1222829972807709,1.109794192657273,1.0897516588343872,1.0733582401760953,1.4014308368111743,58.435417060837004,71.77867822114855,33.89706832818164,42.94199230668546,10.7004661367991,13.239442509437525,26.875482502183594,32.45915328003955,99.19846185764673,113.93536259110452,20.223758933745412,24.212022841818914,1.8639638286151712,2.9319066324716987,1.338018586482948,2.1544823949901577,9.029555226464636,11.730559361333308,11.63214431352349,14.37730630706364,9.969308694439079,11.129769406031134,12.116350095507908,13.277711074079289,49.92649539630417,54.408511260395485,1.3301769221413802,1.8913001170093602
2018,140310,1.267935567864806,1.3376786723608802,1.2529034737645144,1.2358794628789735,1.1683333480486517,1.2250564501022334,1.372620632186601,1.58543564555105,1.3266454238318042,1.2051316470369524,1.1512079803065791,1.1114918955151625,1.1080405834940041,1.079435689033323,1.322408642673415,57.03352349026686,72.10130795599464,33.407157562250376,44.35247707087565,10.30351542616939,12.893926682842089,26.213577022845705,32.29469353654054,96.0866923241394,112.47802164163828,22.95137695103699,28.056230191608023,2.0008958734231346,2.7550400877785983,1.298365048820469,2.057426627797184,9.144407383650488,12.090668986940575,11.55773715344594,14.018781138479403,9.648803363979757,11.059646922992437,12.197649490414083,13.455154604779237,51.772687620269394,57.430564337201844,1.3128016534815763,1.7329098159691303
2019,140805,1.2326160956917631,1.2853563651128013,1.2452082416048138,1.2128725089880081,1.1480725116460027,1.2126731567406468,1.2861167131131346,1.6402674197562197,1.334793636334826,1.204614264547177,1.1096869973377104,1.0875938838229506,1.1093471789495102,1.0914273681963136,1.2409830203156902,56.06711899364825,69.0372853090189,35.764591390781106,45.724254057199154,10.502539557552774,13.064927516405001,27.388164744996313,33.13192871998606,98.41325805191576,113.13943273062212,20.368170164411776,24.680582404955928,2.2239501438159155,2.882203066751346,1.2004573701217998,1.9633560059722854,10.973217570398775,14.581510934307586,13.79949149533042,16.710306799044655,10.60180959482973,11.717185792553169,12.486082170377472,13.499410922865728,56.080492170022374,62.27917260755746,1.2683171762366392,1.5825961827784747
2020,141013,1.2176493305786769,1.27070343871153,1.2441123756053596,1.2009905632902678,1.1379993740474874,1.2088438156521355,1.3035464998884467,1.6002099131089949,1.3402813229471213,1.196666904289222,1.10835115999975,1.0893035525562935,1.1200044961369822,1.0826509346079443,1.2109948113539895,59.55087970663996,72.5603453906435,40.50905140913129,51.15533390460304,11.070017098056573,13.748787509070189,29.534894034759194,35.321598066228454,103.55493536056957,117.97450864883399,18.275151227191817,22.11691084850203,2.3145929807890058,3.022401253285713,1.2399863842340777,1.9900982019461082,12.962123350329401,17.284849142966806,14.117674966137873,16.9412785376062,12.681627935013083,13.999366896474218,12.973932899803565,14.031190149890893,55.92224121180317,62.64154977772789,1.2886357995362128,1.5633651428994628
2021,141060,1.2368001903902324,1.3110698159844876,1.2758036380676643,1.2188774044330457,1.1513943793713628,1.206003253521214,1.2845782927582574,1.5378771853628506,1.3388851167347045,1.216405465912295,1.1199652388448276,1.0844215041374963,1.1347526197099032,1.1089791059209952,1.2525546348543772,58.17862026402123,72.17840845801936,44.64797272336713,58.093101271838734,11.304704952068148,14.39361520960861,29.84479663023015,36.279108436958694,109.60127534382531,126.42176850489082,25.264175528144055,30.465536251544982,2.4732993052601726,3.192107838491899,1.3963547426626965,2.156677059771355,18.459117396852406,25.107438499370765,14.488228413441089,17.714891058010565,13.117322415993195,14.631200576472107,14.358794839075573,15.530263260243169,60.68883241173968,68.89662869430214,1.2564313058273076,1.5753710917407926
2022,140975,1.2353774930952688,1.3112036480846272,1.2704746632001311,1.2159202738137023,1.1471429310312227,1.2117627658313765,1.2984971099582507,1.5231267012162666,1.3524282561912788,1.211062361116136,1.113997638858183,1.081695618581525,1.1474703301418203,1.1043122744662575,1.2179142567836632,54.261062018159365,67.23326397222536,43.30734930684291,56.378962673019764,10.370498593253018,13.15293529913192,28.270999640177042,34.234762435163645,108.09951622628125,124.34207678902469,26.989525802447243,32.671034797572865,2.541774073417273,3.3180084844322018,1.3983025359106225,2.134108188332447,11.844193651356624,15.975367603155728,14.0881163326831,17.118689387555424,13.466550097535025,14.951221242883392,12.362899095584321,13.335271482139857,54.41767902110303,62.49190012965877,1.210450789147012,1.4771199101245074
2023,140767,1.2507455956530247,1.3342816909702142,1.3001269955605441,1.2287115142356013,1.1619996566146087,1.215813225118421,1.2385100133808369,1.5686774716045457,1.3572182330586804,1.2217529309216058,1.1155016394537163,1.0828586788253425,1.162723647838902,1.1472601761893078,1.268282399631006,51.18204493767742,64.2173380779777,44.64307494194779,59.21748044447068,10.505824558947564,13.640446543773274,27.68222839312785,33.86004270217079,113.4759801658059,132.05285570201366,30.51075678248453,37.07538391044553,3.166350778236377,3.950379508190939,1.7283525258050538,2.708074833263091,12.46408817407489,16.860987663288373,15.402401130946883,18.86039595471349,14.941558746012914,16.586788346661454,13.16608367017838,14.234647734633755,60.74765747653923,70.67201307007316,1.182598904572805,1.4977317021863479
2024,140628,1.2630798028273693,1.3506235574502718,1.3160137665109548,1.2400532285373693,1.1739181103574394,1.2237942938294788,1.245298489208296,1.5921653836471263,1.3663231827592834,1.222924993694458,1.1199399867426638,1.083048026823366,1.1739585072313456,1.1686406520547614,1.2922108454999528,47.26347408135351,59.91817674229203,41.15302319179711,55.38855565894962,9.751150007788876,12.826080173310478,25.812562919020703,31.87805348610422,108.69224692095457,127.8221595355243,28.121959353756004,34.40672235724122,3.8844289188497316,4.87084016817978,1.8550025599453877,2.938138149808966,12.606842165144924,17.166621632574085,15.275911624996446,18.715896993588633,14.107938675086045,15.726032511134282,12.572419432829879,13.601593029457307,61.570819466962476,72.3278690577672,1.1064766618312143,1.4287373869485391
