specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
aids,aids,nlsur,1,2,1,a1,.2499815980240447,.037700452,6.6307321,3.3402597e-11,.17609008,.32387313
aids,aids,nlsur,1,2,1,a2,.1752415164084457,.036265034,4.8322444,1.3500224e-06,.10416336,.24631968
aids,aids,nlsur,1,2,1,a3,.1693805845487285,.037862126,4.4736152,7.6908109e-06,.095172182,.24358898
aids,aids,nlsur,1,2,1,a4,.0738328474660788,.015381059,4.8002448,1.5847182e-06,.043686528,.10397917
aids,aids,nlsur,1,2,1,b1,.016688523986602,.024290949,.68702644,.49206609,-.030920861,.064297907
aids,aids,nlsur,1,2,1,b2,-.0196222642254085,.017092073,-1.148033,.25095493,-.053122111,.013877583
aids,aids,nlsur,1,2,1,b3,-.0016301226893292,.013836286,-.11781505,.90621418,-.028748745,.0254885
aids,aids,nlsur,1,2,1,b4,-.0226984281667642,.010815563,-2.0986822,.03584493,-.043896541,-.0015003148
aids,aids,nlsur,1,2,1,g1_1,-.0617260109209876,.045591168,-1.3539028,.17576738,-.15108305,.027631035
aids,aids,nlsur,1,2,1,g1_2,.0285457496728128,.042428259,.67280042,.50107425,-.054612108,.11170361
aids,aids,nlsur,1,2,1,g1_3,.0224556329528711,.018098224,1.2407644,.21469279,-.013016235,.0579275
aids,aids,nlsur,1,2,1,g1_4,-.032150582019907,.021108415,-1.5231168,.12772948,-.073522314,.0092211505
aids,aids,nlsur,1,2,1,g2_2,-.0240137131353488,.053945869,-.44514462,.65621525,-.12974568,.081718244
aids,aids,nlsur,1,2,1,g2_3,.0100237845193409,.038416952,.26092085,.79415351,-.065272063,.085319631
aids,aids,nlsur,1,2,1,g2_4,.0023192093412011,.021135427,.10973089,.91262281,-.039105467,.043743886
aids,aids,nlsur,1,2,1,g3_3,-.3479614254636986,.080111884,-4.3434434,.000014026656,-.50497782,-.19094503
aids,aids,nlsur,1,2,1,g3_4,.0015965855077575,.031101324,.05133497,.95905858,-.059360888,.062554061
aids,aids,nlsur,1,2,1,g4_4,-.0144220482252852,.036326326,-.39701369,.69135737,-.085620336,.05677624
aids,aids,nlsur,1,2,1,t1_1,.153114046239498,.1436037,1.0662264,.28632131,-.12834403,.4345721
aids,aids,nlsur,1,2,1,t1_2,.2507876022779374,.068532757,3.6593831,.00025282326,.11646587,.38510934
aids,aids,nlsur,1,2,1,t1_3,-.1643062277789901,.072083093,-2.2794003,.022643276,-.30558649,-.023025963
aids,aids,nlsur,1,2,1,t1_4,-.1535151924332351,.1820163,-.84341455,.39899662,-.51026058,.20323019
aids,aids,nlsur,1,2,1,t1_5,-.1299267042159532,.065137409,-1.9946556,.046080455,-.25759369,-.0022597227
aids,aids,nlsur,1,2,1,t1_6,.017427141791316,.078632072,.22162893,.82460278,-.13668889,.17154317
aids,aids,nlsur,1,2,1,t1_7,-.0143198910457567,.023258887,-.61567396,.53810972,-.059906475,.031266693
aids,aids,nlsur,1,2,1,t2_1,.0330531812152106,.10248601,.32251409,.74706328,-.1678157,.23392206
aids,aids,nlsur,1,2,1,t2_2,-.0777042445331356,.058872543,-1.3198724,.18687764,-.19309232,.037683822
aids,aids,nlsur,1,2,1,t2_3,.0004643926555936,.051817875,.0089620166,.99284947,-.10109678,.10202556
aids,aids,nlsur,1,2,1,t2_4,.017201040455801,.13126847,.1310371,.89574593,-.24008045,.27448252
aids,aids,nlsur,1,2,1,t2_5,-.0140590670374896,.052371714,-.26844773,.78835469,-.11670574,.088587604
aids,aids,nlsur,1,2,1,t2_6,.0030856405666708,.054697115,.056413222,.95501262,-.10411874,.11029002
aids,aids,nlsur,1,2,1,t2_7,.0331094131983142,.025079951,1.3201547,.18678339,-.016046386,.082265213
aids,aids,nlsur,1,2,1,t3_1,-.1265178437403903,.12054096,-1.0495839,.29390949,-.36277378,.1097381
aids,aids,nlsur,1,2,1,t3_2,-.0501459248465693,.08151228,-.61519474,.5384261,-.20990705,.1096152
aids,aids,nlsur,1,2,1,t3_3,.0057966176042398,.058047179,.099860452,.9204551,-.10797376,.119567
aids,aids,nlsur,1,2,1,t3_4,.2375875561396144,.16636947,1.4280719,.15327117,-.088490598,.56366569
aids,aids,nlsur,1,2,1,t3_5,-.0130271277313545,.07702028,-.16913894,.86568737,-.16398409,.13792984
aids,aids,nlsur,1,2,1,t3_6,-.057216694962287,.052878693,-1.0820369,.27923617,-.16085704,.04642364
aids,aids,nlsur,1,2,1,t3_7,.0065616236695637,.017629564,.37219432,.70974815,-.027991688,.041114934
aids,aids,nlsur,1,2,1,t4_1,-.0612470499383984,.052663822,-1.1629815,.24483702,-.16446625,.041972145
aids,aids,nlsur,1,2,1,t4_2,-.0481766613267414,.031116264,-1.5482792,.1215551,-.10916342,.012810094
aids,aids,nlsur,1,2,1,t4_3,.0710145663409599,.037689582,1.8841962,.059538454,-.0028556595,.14488479
aids,aids,nlsur,1,2,1,t4_4,.0389105463396311,.060932897,.63858026,.52309602,-.080515735,.15833683
aids,aids,nlsur,1,2,1,t4_5,-.0124211009441469,.027330963,-.45446995,.64949065,-.065988801,.041146602
aids,aids,nlsur,1,2,1,t4_6,.0405439747261969,.045000236,.90097249,.36760297,-.047654871,.12874281
aids,aids,nlsur,1,2,1,t4_7,-.0190290668339543,.013521751,-1.4072931,.1593405,-.045531213,.0074730781
