specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
easi,easi,nlsur,3,2,1,a1,-.3028106109511909,.22223371,-1.3625773,.17301576,-.73838067,.13275945
easi,easi,nlsur,3,2,1,a2,.307290851047675,.16100408,1.9085906,.056314938,-.0082713375,.62285304
easi,easi,nlsur,3,2,1,a3,.3774346075431936,.35567415,1.0611809,.28860769,-.3196739,1.0745431
easi,easi,nlsur,3,2,1,a4,.0043065444562059,.24811037,.017357374,.98615152,-.48198083,.49059394
easi,easi,nlsur,3,2,1,b1_1,.0983179456834798,.060935121,1.6134857,.10663904,-.021112697,.21774858
easi,easi,nlsur,3,2,1,b1_2,.0212394787166506,.0062312698,3.4085314,.00065313576,.0090264138,.033452544
easi,easi,nlsur,3,2,1,b1_3,.0003906922144522,.00046719785,.83624578,.40301666,-.00052499876,.0013063832
easi,easi,nlsur,3,2,1,b2_1,-.1301091260128463,.052956861,-2.4568889,.014014602,-.23390266,-.026315585
easi,easi,nlsur,3,2,1,b2_2,.01474976752893,.0078553092,1.8776814,.06042476,-.00064635486,.030145889
easi,easi,nlsur,3,2,1,b2_3,.0014074046655899,.00083871325,1.6780522,.093336903,-.00023644314,.0030512526
easi,easi,nlsur,3,2,1,b3_1,-.0783405379635871,.076306134,-1.026661,.30458009,-.22789781,.07121674
easi,easi,nlsur,3,2,1,b3_2,-.0059426355083115,.015967915,-.37216103,.70977294,-.037239172,.025353901
easi,easi,nlsur,3,2,1,b3_3,.001510316211933,.002864188,.52731043,.59797806,-.0041033891,.0071240216
easi,easi,nlsur,3,2,1,b4_1,-.0223269257867701,.048033036,-.46482435,.64205724,-.11646995,.071816102
easi,easi,nlsur,3,2,1,b4_2,.0005575789683212,.0034783343,.16030057,.87264431,-.0062598311,.0073749889
easi,easi,nlsur,3,2,1,b4_3,-.0002160875125003,.00032292571,-.66915548,.50339633,-.00084901031,.00041683528
easi,easi,nlsur,3,2,1,g1_1,.0007509194361405,.046513218,.016144216,.98711932,-.09041331,.091915153
easi,easi,nlsur,3,2,1,g1_2,.092049665072238,.074811883,1.2304151,.21854173,-.054578926,.23867826
easi,easi,nlsur,3,2,1,g1_3,.0648191275832638,.072628543,.89247459,.37213862,-.077530205,.20716846
easi,easi,nlsur,3,2,1,g1_4,-.0327664981421154,.039771397,-.8238709,.4100129,-.11071701,.045184009
easi,easi,nlsur,3,2,1,g2_2,-.1907784523396698,.11723906,-1.6272602,.10368185,-.42056277,.039005879
easi,easi,nlsur,3,2,1,g2_3,.1196091581018957,.20354035,.5876435,.55677164,-.27932259,.51854092
easi,easi,nlsur,3,2,1,g2_4,-.0003120271424584,.040128302,-.0077757374,.99379593,-.07896205,.078337997
easi,easi,nlsur,3,2,1,g3_3,-.1782592557096925,.22502336,-.79218107,.42825508,-.61929697,.26277843
easi,easi,nlsur,3,2,1,g3_4,-.0930478725601774,.088283628,-1.0539652,.29189885,-.26608062,.079984866
easi,easi,nlsur,3,2,1,g4_4,-.0404251702687076,.051316649,-.78775936,.43083748,-.14100395,.060153615
easi,easi,nlsur,3,2,1,t1_1,.1888647633012825,.20063452,.94133735,.34653202,-.20437166,.58210117
easi,easi,nlsur,3,2,1,t1_2,.5810918096189048,.14630944,3.9716632,.00007137256,.2943306,.86785305
easi,easi,nlsur,3,2,1,t1_3,-.431920667864337,.15115897,-2.8573933,.004271361,-.72818685,-.13565451
easi,easi,nlsur,3,2,1,t1_4,-.1673137024277452,.18973809,-.881814,.37787741,-.53919351,.20456612
easi,easi,nlsur,3,2,1,t1_5,-.2804866089957727,.07575541,-3.7025292,.00021346082,-.4289645,-.13200873
easi,easi,nlsur,3,2,1,t1_6,.0130372855818005,.08805456,.14805917,.88229609,-.15954648,.18562105
easi,easi,nlsur,3,2,1,t1_7,-.0198936132770198,.058341254,-.34098706,.73311329,-.13424037,.094453141
easi,easi,nlsur,3,2,1,t2_1,-.2058147444051622,.10203838,-2.0170326,.043692108,-.4058063,-.005823194
easi,easi,nlsur,3,2,1,t2_2,-.1895465973209002,.088787183,-2.1348419,.032773919,-.36356628,-.015526922
