margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.5772870662460567,1,0
latent,positive_expenditure_elasticities,.9524590163934427,1,0
latent,negative_hicksian_own_elasticities,1,1,1
latent,slutsky_symmetry_max_abs_error,8.24008541955e-10,.000099999997,1
latent,slutsky_max_eigenvalue,-1.34209784034e-15,0,1
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
