specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
easi,easi,nlsur,2,2,1,a1,.1965711182930885,.032585122,6.0325418,1.6140059e-09,.13270545,.26043677
easi,easi,nlsur,2,2,1,a2,.1867001373237736,.039315343,4.7487855,2.0464165e-06,.10964348,.26375678
easi,easi,nlsur,2,2,1,a3,.1871450277729651,.041735947,4.484025,7.3248075e-06,.10534408,.26894599
easi,easi,nlsur,2,2,1,a4,.0671508875634648,.018251689,3.6791601,.00023400327,.031378236,.10292354
easi,easi,nlsur,2,2,1,b1_1,.0404180506124863,.021141693,1.9117699,.055905722,-.0010189061,.081855007
easi,easi,nlsur,2,2,1,b1_2,.0062270179592766,.0018552757,3.356384,.00078968826,.0025907443,.0098632919
easi,easi,nlsur,2,2,1,b2_1,-.0215876960228051,.017722391,-1.2181029,.22318487,-.056322943,.013147552
easi,easi,nlsur,2,2,1,b2_2,-.0013315953146327,.00084861595,-1.5691378,.11661584,-.0029948519,.00033166134
easi,easi,nlsur,2,2,1,b3_1,-.0097272280516746,.015021843,-.6475389,.5172832,-.039169502,.019715043
easi,easi,nlsur,2,2,1,b3_2,-.0020541774416849,.0012123516,-1.6943744,.090194166,-.0044303429,.00032198796
easi,easi,nlsur,2,2,1,b4_1,-.0164724765649468,.010158742,-1.6215076,.10490882,-.036383245,.0034382909
easi,easi,nlsur,2,2,1,b4_2,.0007463394625692,.0007658726,.97449559,.32981053,-.00075474329,.0022474222
easi,easi,nlsur,2,2,1,g1_1,-.0600167651103324,.034465045,-1.7413807,.081616879,-.12756701,.0075334846
easi,easi,nlsur,2,2,1,g1_2,.0318133613626421,.042094097,.75576776,.44978845,-.050689552,.11431628
easi,easi,nlsur,2,2,1,g1_3,.0218162807810005,.017899714,1.218806,.22291781,-.013266515,.056899078
easi,easi,nlsur,2,2,1,g1_4,-.0380420354665482,.021707132,-1.7525132,.079685614,-.080587231,.004503163
easi,easi,nlsur,2,2,1,g2_2,-.0181163580359595,.051136371,-.35427541,.72313249,-.1183418,.082109086
easi,easi,nlsur,2,2,1,g2_3,.0042900455322557,.037358839,.11483348,.90857708,-.06893193,.077512026
easi,easi,nlsur,2,2,1,g2_4,.0096013084452496,.021302868,.45070496,.65220219,-.032151546,.051354162
easi,easi,nlsur,2,2,1,g3_3,-.3425483196045058,.077677771,-4.4098625,.000010343618,-.49479395,-.19030268
easi,easi,nlsur,2,2,1,g3_4,.0056290766907144,.030526673,.18439864,.85370076,-.054202102,.065460257
easi,easi,nlsur,2,2,1,g4_4,-.0201472778388789,.034866661,-.57783788,.56337357,-.088484682,.048190124
easi,easi,nlsur,2,2,1,t1_1,.2278281230202587,.14529407,1.5680484,.11686986,-.056943022,.51259929
easi,easi,nlsur,2,2,1,t1_2,.2855683137833133,.068914168,4.143826,.000034155906,.15049903,.42063761
easi,easi,nlsur,2,2,1,t1_3,-.1476511612961154,.073893838,-1.9981526,.045700122,-.29248041,-.0028219013
easi,easi,nlsur,2,2,1,t1_4,-.2405650999652969,.16760515,-1.4353085,.15119921,-.56906515,.087934963
easi,easi,nlsur,2,2,1,t1_5,-.1301500172278219,.060161687,-2.1633372,.030515248,-.24806476,-.012235279
easi,easi,nlsur,2,2,1,t1_6,.0075398824043118,.080419742,.093756616,.92530251,-.15007991,.16515967
easi,easi,nlsur,2,2,1,t1_7,.0203996265216486,.018673323,1.0924475,.27463645,-.016199416,.05699867
easi,easi,nlsur,2,2,1,t2_1,.0242023007178094,.10554899,.22929922,.81863636,-.18266991,.23107451
easi,easi,nlsur,2,2,1,t2_2,-.0838200248263958,.059100088,-1.4182725,.15611124,-.19965407,.032014016
easi,easi,nlsur,2,2,1,t2_3,-.0022253702623982,.051808108,-.042954091,.96573812,-.1037674,.099316657
easi,easi,nlsur,2,2,1,t2_4,.0292110758943054,.13482311,.21666223,.8284716,-.23503737,.2934595
easi,easi,nlsur,2,2,1,t2_5,-.0150339891715669,.053946853,-.27868149,.78048927,-.12076788,.090699896
easi,easi,nlsur,2,2,1,t2_6,.0063953859054762,.054202054,.11799158,.90607435,-.099838689,.11262946
easi,easi,nlsur,2,2,1,t2_7,.0236793014619189,.022999668,1.0295497,.30322143,-.02139922,.068757825
easi,easi,nlsur,2,2,1,t3_1,-.1513433698815044,.12073594,-1.2535073,.21002118,-.38798147,.085294724
easi,easi,nlsur,2,2,1,t3_2,-.0613469315366991,.081170753,-.75577629,.44978333,-.22043869,.097744823
