specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
quaids,quaids,nlsur,2,2,1,a1,.029242607655644,.1526756,.19153425,.84810704,-.26999608,.32848129
quaids,quaids,nlsur,2,2,1,a2,.239429017853982,.20578435,1.1634948,.2446288,-.1639009,.64275891
quaids,quaids,nlsur,2,2,1,a3,.17046763872581,.35393864,.48163047,.63006848,-.52323937,.86417466
quaids,quaids,nlsur,2,2,1,a4,.2272029525657875,.26167193,.86827409,.38524431,-.28566459,.74007052
quaids,quaids,nlsur,2,2,1,b1,.0425828011853847,.047148589,.9031617,.36644009,-.049826737,.13499235
quaids,quaids,nlsur,2,2,1,b2,-.0952856049149432,.0553625,-1.7211218,.085228734,-.20379411,.013222902
quaids,quaids,nlsur,2,2,1,b3,-.0634978580722956,.069166236,-.91804707,.35859421,-.19906119,.072065465
quaids,quaids,nlsur,2,2,1,b4,-.0729675329595862,.051592313,-1.4143102,.15727083,-.1740866,.02815154
quaids,quaids,nlsur,2,2,1,l1,.0202112236529496,.005425103,3.7255003,.00019492816,.0095782168,.03084423
quaids,quaids,nlsur,2,2,1,l2,.0167876157328375,.0085736802,1.9580407,.050225232,-.000016489334,.033591721
quaids,quaids,nlsur,2,2,1,l3,.0028695108444449,.012255457,.23414147,.81487513,-.021150745,.026889766
quaids,quaids,nlsur,2,2,1,l4,.0059336045085003,.0033007513,1.7976527,.07223206,-.00053574907,.012402958
quaids,quaids,nlsur,2,2,1,g1_1,-.0920552889997864,.044759206,-2.0566783,.039717183,-.17978172,-.0043288544
quaids,quaids,nlsur,2,2,1,g1_2,.0921575610829263,.074552864,1.236137,.21640761,-.053963371,.23827849
quaids,quaids,nlsur,2,2,1,g1_3,.0676307499825639,.064438157,1.049545,.29392731,-.058665715,.19392721
quaids,quaids,nlsur,2,2,1,g1_4,-.0219183902492622,.034293361,-.63914382,.52272934,-.089132145,.045295361
quaids,quaids,nlsur,2,2,1,g2_2,-.1660518435697668,.13260593,-1.2522204,.21048959,-.4259547,.093851008
quaids,quaids,nlsur,2,2,1,g2_3,.020035623243409,.19890364,.1007303,.91976458,-.36980835,.4098796
quaids,quaids,nlsur,2,2,1,g2_4,-.0144788941460563,.049317937,-.29358271,.76907676,-.11114027,.082182489
quaids,quaids,nlsur,2,2,1,g3_3,-.2964382774554574,.21864796,-1.3557789,.17516953,-.72498035,.13210383
quaids,quaids,nlsur,2,2,1,g3_4,-.0769214779366827,.090691008,-.848171,.39634275,-.25467259,.10082962
quaids,quaids,nlsur,2,2,1,g4_4,-.0808343747559716,.078799836,-1.0258191,.30497688,-.23527922,.073610462
quaids,quaids,nlsur,2,2,1,t1_1,.2020910178609346,.20522359,.98473585,.32475385,-.20013982,.60432184
quaids,quaids,nlsur,2,2,1,t1_2,.4485264999388548,.11147708,4.0234861,.000057342917,.23003544,.66701758
quaids,quaids,nlsur,2,2,1,t1_3,-.2596893666989636,.11170337,-2.3248122,.020082004,-.47862396,-.040754776
quaids,quaids,nlsur,2,2,1,t1_4,-.2177786742635795,.201123,-1.0828134,.27889127,-.61197251,.17641515
quaids,quaids,nlsur,2,2,1,t1_5,-.2172242702156044,.069661103,-3.1183009,.0018189702,-.35375753,-.080691025
quaids,quaids,nlsur,2,2,1,t1_6,-.0354096172316532,.081177264,-.43620118,.66269076,-.19451413,.12369489
quaids,quaids,nlsur,2,2,1,t1_7,.0114318724764563,.053501286,.21367472,.83080071,-.093428716,.11629246
quaids,quaids,nlsur,2,2,1,t2_1,-.1368392796319114,.12065367,-1.1341493,.25673193,-.37331614,.099637575
quaids,quaids,nlsur,2,2,1,t2_2,-.1670918317197624,.0889441,-1.8786163,.060296904,-.34141907,.0072353981
