margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,1.092873991619989,1.0438383,1.0436133,1.0793608,.18266787,1.0316677,1.0463711,1.1659383,0,0,1.0166786,3.2131207,374,.58990538,.001
latent,expenditure,2,0,.772837656393054,.8842026,.88666272,.85951412,1.0434152,.80260265,.91431236,.93603295,.029411765,.0026737968,-14.453331,.95081413,374,.58990538,.001
latent,expenditure,3,0,1.004624721730672,1.0016611,1.0017394,1.0036989,.011518114,1.0010231,1.0019432,1.0072277,0,0,1.0005529,1.1384286,374,.58990538,.001
latent,expenditure,4,0,.0241379354517995,.26187253,.26261765,.11981348,1.8487715,-1.2720586,.61647516,.88547814,.20320855,.018716577,-14.87566,.96165037,374,.58990538,.001
latent,expenditure,5,0,1.179118619718525,1.0601901,1.0601978,1.1238054,.90018159,1.0498883,1.0659103,1.2201105,0,0,1.0388297,17.877207,374,.58990538,.001
latent,marshallian,1,1,-1.479469841250823,-1.2307805,-1.2304426,-1.4205433,.92443162,-1.845691,-1.2432883,-1.1699662,1,0,-12.246264,-1.0940207,374,.58990538,.001
latent,hicksian,1,1,-1.228140595123107,-.93201065,-.93227792,-1.1706339,.99127287,-1.7671006,-.98963976,-.8045041,1,0,-12.230176,-.40227756,374,.58990538,.001
latent,marshallian,2,1,.4062956412461453,.20979153,.20550203,.2559227,1.8287115,.10973035,.15186112,.37614501,0,0,.084532477,27.4739,374,.58990538,.001
latent,hicksian,2,1,.5964962571473703,.41668263,.4145782,.46284136,1.6367633,.20406078,.39118505,.69251925,0,0,.10326421,24.493986,374,.58990538,.001
latent,marshallian,3,1,.3350015476626277,.12025882,.12531929,.28106323,.83638829,.074214451,.14053643,.52774888,0,.010695187,.039947394,10.150126,374,.58990538,.001
latent,hicksian,3,1,.5761832671309394,.33330896,.33698046,.52584481,.84187657,.17922521,.39651507,.78577602,0,0,.068390697,10.250336,374,.58990538,.001
latent,marshallian,4,1,-1.473253756946238,-1.1220701,-1.1201427,-1.3221294,2.8499098,-3.3073499,-.58996606,-.17409173,1,0,-27.267344,-.065517835,374,.58990538,.001
latent,hicksian,4,1,-1.4820944850833,-1.0825858,-1.0759807,-1.3137927,3.2628126,-3.7369778,-.44514328,.046749573,.85561496,.072192512,-28.14304,.38242072,374,.58990538,.001
latent,marshallian,5,1,.2462073311767156,.090885952,.093549326,.17816465,1.0991809,.0762586,.1057872,.30964699,0,0,.06297674,20.510418,374,.58990538,.001
latent,hicksian,5,1,.5567908933221445,.34795898,.35061759,.45007294,1.6365337,.17143618,.35797462,.74060667,0,0,.092629388,30.601227,374,.58990538,.001
latent,marshallian,1,2,.1955755104088515,.094267763,.093836471,.16779932,.38092291,.065228164,.097930692,.34856504,0,.053475935,.036240589,4.5482392,374,.58990538,.001
latent,hicksian,1,2,.3946648312518294,.23116805,.23111896,.36935875,.43378225,.1759354,.30746225,.57479978,0,0,.079300545,5.3875251,374,.58990538,.001
latent,marshallian,2,2,-1.262849561825832,-1.1257808,-1.1226901,-1.1489677,1.2821468,-1.2314439,-1.0888594,-1.0608028,1,0,-20.012205,-1.0437498,374,.58990538,.001
latent,hicksian,2,2,-1.09819228116588,-.98170269,-.97857958,-.98325694,1.3074211,-1.1662327,-.91444302,-.81734574,1,0,-20.027479,-.72607309,374,.58990538,.001
latent,marshallian,3,2,.1797026702285296,.06453193,.067244902,.15076527,.44879481,.039761879,.07540267,.28321105,0,.25668448,.021473432,5.4466462,374,.58990538,.001
latent,hicksian,3,2,.3613767793502255,.20735641,.21966238,.32694435,.44011837,.20246445,.28148749,.44654101,0,.018716577,.028474551,5.5119424,374,.58990538,.001
latent,marshallian,4,2,.4155522527018286,.27336404,.27261314,.36258405,.82276696,.040984515,.14945203,.96982336,0,.14171124,.010441424,6.9888592,374,.58990538,.001
latent,hicksian,4,2,.4023225187210481,.30637398,.31114507,.38240087,.43453234,.14421853,.28005773,.70225346,0,.013368984,.025687497,3.8360946,374,.58990538,.001
latent,marshallian,5,2,-.1913077716363784,-.062310666,-.062349793,-.13480227,.91053534,-.24006721,-.071779467,-.051514249,1,.080213904,-16.96279,-.040337935,374,.58990538,.001
latent,hicksian,5,2,.0198886996393016,.084431678,.084424965,.068652533,.82011652,-.044734862,.10770305,.18453878,.14438502,.14973262,-15.183133,.28071925,374,.58990538,.001
latent,marshallian,1,3,.1673100565922669,.078740716,.078639545,.14709592,.32134214,.054764044,.085600197,.28855702,0,.072192512,.032096174,3.9130332,374,.58990538,.001
latent,hicksian,1,3,.3533214553727532,.24384734,.24409762,.32692257,.38778329,.13495101,.27361295,.59232539,0,0,.054915242,4.6665077,374,.58990538,.001
latent,marshallian,2,3,.2272919088295052,.10514979,.10070656,.12149587,1.1926132,.056853767,.078435577,.16871288,0,.034759358,.036545653,17.983522,374,.58990538,.001
latent,hicksian,2,3,.3339681817711726,.26664037,.26367182,.26517195,.7883718,.12419683,.23586935,.37769896,0,.0026737968,.049658,11.705135,374,.58990538,.001
latent,marshallian,3,3,-6.254240627866434,-2.8868282,-2.9662862,-5.4097142,13.105812,-9.2800379,-3.2062798,-2.1648932,1,0,-159.88213,-1.6259563,374,.58990538,.001
latent,hicksian,3,3,-6.085337331855647,-2.6235263,-2.7199538,-5.2422767,13.14737,-9.2378359,-3.0487123,-1.866699,1,0,-159.87964,-1.071159,374,.58990538,.001
latent,marshallian,4,3,.4319162801267023,.30703419,.3020778,.38305852,.89131027,.034283619,.15676257,.92850536,0,.17379679,.0091373483,8.3164759,374,.58990538,.001
latent,hicksian,4,3,.3947142505440263,.35375878,.35432959,.37436089,.46244559,.094604775,.27503181,.71070242,0,.026737968,.012582302,3.9933205,374,.58990538,.001
latent,marshallian,5,3,2.22869704977089,.74516839,.74525315,1.5341924,11.318416,.62453479,.8231315,2.6794434,0,0,.49917606,212.4248,374,.58990538,.001
latent,hicksian,5,3,2.433656359812792,.91273952,.91330689,1.7302735,11.464092,.71591467,1.018357,3.022151,0,0,.54017144,214.99802,374,.58990538,.001
latent,marshallian,1,4,-.2980967883950569,-.1365547,-.13638787,-.26127368,.59033555,-.52245188,-.14772247,-.098768182,1,0,-7.1074805,-.052749142,374,.58990538,.001
latent,hicksian,1,4,-.211166749761856,-.11204741,-.11127775,-.17663191,.56535256,-.46865162,-.089731589,.03335043,.85561496,.18983957,-6.8510051,.29116997,374,.58990538,.001
latent,marshallian,2,4,.0781783820672089,.034580007,.033838879,.051996902,.32283187,.01929342,.029510422,.074106,0,.85294116,.014720247,4.7612352,374,.58990538,.001
