margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,3.849513304558971,4.0115695,4.0067434,3.4265661,3.2789311,1.5201317,2.2449319,10.526034,0,0,1.4770811,11.297311,14,.02208202,.001
latent,expenditure,2,0,-4.792278651732339,-.91717398,-.91717398,-4.7922788,17.609943,-1.719679,.32593012,.67846632,.35714287,0,-65.893921,.78158849,14,.02208202,.001
latent,expenditure,3,0,.6661913728873833,.8255415,.8255415,.6661914,.30039522,.24347651,.78672779,.88226748,.071428575,0,-.19302276,.8964839,14,.02208202,.001
latent,expenditure,4,0,-1.517448178129776,-1.195464,-1.195464,-1.5174482,2.427675,-4.7994084,-.64288104,.62001997,.78571427,0,-8.0074167,.63774854,14,.02208202,.001
latent,expenditure,5,0,1.193801745368819,1.0489599,1.0489599,1.1938018,.37169859,1.0391924,1.0909699,1.1981,0,0,1.0375122,2.4735014,14,.02208202,.001
latent,marshallian,1,1,-1.72273978401549,-1.2967993,-1.3852013,-1.7773372,.73176652,-2.3240535,-1.5092381,-1.0661367,1,0,-3.8640928,-1.0129727,14,.02208202,.001
latent,hicksian,1,1,-1.333320921673568,-.95208412,-.95208412,-1.333321,.78012234,-2.0864482,-1.0219333,-.74594349,1,0,-3.6202114,-.73823512,14,.02208202,.001
latent,marshallian,2,1,7.561617457241731,2.3377063,2.3377063,7.5616174,22.653145,.55610365,1.2476726,3.1121976,0,0,.51821226,86.204918,14,.02208202,.001
latent,hicksian,2,1,7.289101777015156,2.326736,2.326736,7.2891016,21.37282,.68534756,1.368346,3.0240676,0,0,.58574098,81.492531,14,.02208202,.001
latent,marshallian,3,1,.6890518515124818,.23584674,.23584674,.68905187,.79664093,.16060495,.38214728,1.8420069,0,0,.14713751,2.9889488,14,.02208202,.001
latent,hicksian,3,1,.7937561052099361,.2861425,.30339384,.66834778,.766056,.21124926,.52630568,1.8860923,0,0,.17775784,2.9146545,14,.02208202,.001
latent,marshallian,4,1,.208302437765109,-.66095769,-.66095769,.20830244,1.1636819,-1.4444108,.30497769,1.3202665,.35714287,0,-1.6277672,2.9565914,14,.02208202,.001
latent,hicksian,4,1,-.091066442881836,-.7318086,-.7318086,-.091066442,.79413414,-1.6344001,.29715309,.56398708,.35714287,0,-1.6912401,.6261214,14,.02208202,.001
latent,marshallian,5,1,-1.884431003221926,-.43549162,-.43549162,-1.884431,3.7481577,-1.9025913,-.86177826,-.34431985,1,0,-14.80349,-.33078837,14,.02208202,.001
latent,hicksian,5,1,-1.637287736427879,-.37266806,-.3704423,-.69773757,3.5418561,-1.5382519,-.66850585,-.27761802,1,0,-13.851439,-.21537244,14,.02208202,.001
latent,marshallian,1,2,1.327838178668716,1.3423553,1.2316321,1.0486726,1.4880915,.23872228,.66828001,4.0998912,0,0,.23082982,4.9569921,14,.02208202,.001
latent,hicksian,1,2,1.71441631634551,1.5351543,1.5351543,1.7144163,1.5954033,.53960752,1.2144054,4.4881654,0,0,.43493009,5.3855667,14,.02208202,.001
latent,marshallian,2,2,-11.79117379858971,-4.4489803,-4.4489803,-11.791174,32.993118,-5.8667231,-2.2722745,-1.5813951,1,0,-126.2841,-1.395671,14,.02208202,.001
latent,hicksian,2,2,-11.73513162705935,-4.4486985,-4.4486985,-11.735131,33.038078,-5.9209642,-2.2302001,-1.400386,1,0,-126.36859,-1.0886974,14,.02208202,.001
latent,marshallian,3,2,.7372519626477948,.39596149,.39596149,.73725194,.66172677,.26311061,.4841336,1.5491337,0,0,.22731587,2.6929374,14,.02208202,.001
latent,hicksian,3,2,.8084640663592836,.42619637,.46238086,.70607543,.62947863,.29658031,.6027106,1.6076503,0,0,.2284655,2.6171265,14,.02208202,.001
latent,marshallian,4,2,-.1678983722860684,-.071580723,-.085880093,-.10288434,.28301814,-.18435346,-.10350607,-.017872268,.9285714,.21428572,-1.1298453,.013880188,14,.02208202,.001
latent,hicksian,4,2,-.3368308943502406,-.10917824,-.10917824,-.33683088,.62147838,-1.3319069,-.14721943,.10238027,.78571427,0,-2.0837183,.22564435,14,.02208202,.001
latent,marshallian,5,2,-1.132052747369829,-.28744394,-.32196954,-1.2021618,2.1787031,-1.1551259,-.53208524,-.23077041,1,0,-8.6340742,-.22063547,14,.02208202,.001
latent,hicksian,5,2,-.9373287331885642,-.24613431,-.24490963,-.42000085,1.9565895,-1.048296,-.39531195,-.17750916,1,0,-7.662591,-.08592961,14,.02208202,.001
latent,marshallian,1,3,.2424078699014735,.17235105,.16833882,.13747843,.68979061,-.65317839,.27252653,.87854707,.14285715,0,-1.463315,1.6064906,14,.02208202,.001
latent,hicksian,1,3,1.984644252274754,1.9285839,1.9285839,1.9846443,1.8028607,.50760847,1.2486993,5.0850644,0,0,.49771333,6.210597,14,.02208202,.001
latent,marshallian,2,3,15.94114707095035,4.8500514,4.8500514,15.941147,49.737255,.63912708,1.4864961,6.7165651,0,0,.39428225,188.54497,14,.02208202,.001
latent,hicksian,2,3,12.1987040969627,4.374999,4.374999,12.198704,36.162045,.70710653,1.5734916,6.0733399,0,0,.44667456,137.6382,14,.02208202,.001
latent,marshallian,3,3,-1.499109562546516,-1.1856158,-1.1841446,-1.3731091,.57595873,-2.3662207,-1.2653352,-1.1023362,1,0,-3.1371157,-1.0805361,14,.02208202,.001
latent,hicksian,3,3,-1.211578499589819,-.76259941,-.76259941,-1.2115785,.73729765,-2.3404827,-.97032851,-.5030393,1,0,-3.1500545,-.38795173,14,.02208202,.001
latent,marshallian,4,3,-3.337644812429038,-2.5375688,-2.5059001,-2.6176977,3.3520758,-7.8550434,-2.5714328,-.71474469,1,0,-12.696958,-.6866768,14,.02208202,.001
latent,hicksian,4,3,-3.950659947097672,-3.0499072,-3.0499072,-3.95066,4.2416673,-9.9594793,-2.6932557,-.61926043,1,0,-15.550957,-.59192389,14,.02208202,.001
latent,marshallian,5,3,-.7072993266893828,-.20157944,-.20157944,-.70729935,1.2514883,-.79729384,-.35941145,-.1611544,1,0,-4.9955239,-.1520981,14,.02208202,.001
latent,hicksian,5,3,-.2948841721362937,.24406283,.24406283,-.29488418,1.3185941,-.35137409,.010344176,.28597325,.5,.2857143,-4.8297172,.35395601,14,.02208202,.001
latent,marshallian,1,4,-.294269553622693,-.38111028,-.38111028,-.29426956,.44987649,-1.2218206,-.026658697,.015490797,.85714287,.5714286,-1.3106903,.018101964,14,.02208202,.001
latent,hicksian,1,4,-.1263100736382174,-.28276426,-.28276426,-.12631008,.40794182,-.80004299,.026051823,.31126392,.35714287,.35714287,-1.080492,.32924855,14,.02208202,.001
latent,marshallian,2,4,-.1575513306275338,-.048800841,-.057642926,-.16881087,.38310993,-.1065001,-.056716602,-.029415656,1,.35714287,-1.4858472,-.011177169,14,.02208202,.001
latent,hicksian,2,4,-.3636897667315245,-.068691649,-.068691649,-.36368978,1.21106,-.10760465,-.058118917,.039110985,.78571427,.2857143,-4.5669603,.081612393,14,.02208202,.001
latent,marshallian,3,4,-.3845582274836746,-.18544653,-.18544653,-.38455823,.35849819,-.90917611,-.23273458,-.12485375,1,0,-1.3991669,-.10976057,14,.02208202,.001
latent,hicksian,3,4,-.3618451678296766,-.16263187,-.18090639,-.38446078,.37093642,-.87289655,-.20925681,-.084974572,1,0,-1.4265866,-.067842163,14,.02208202,.001
latent,marshallian,4,4,-2.687191328611878,-2.3094003,-2.3094003,-2.6871912,1.7464881,-5.2610407,-2.1233547,-1.2685242,1,0,-7.4843798,-1.2664975,14,.02208202,.001
latent,hicksian,4,4,-2.691956992217261,-2.3256006,-2.3256006,-2.691957,1.7760386,-5.3057108,-2.1437185,-1.1804476,1,0,-7.5323648,-1.1714689,14,.02208202,.001
latent,marshallian,5,4,1.449976648128903,.36180833,.36180833,1.4499767,2.7882724,.28947264,.67890728,1.4875597,0,0,.27675027,11.050106,14,.02208202,.001
latent,hicksian,5,4,1.517722391192933,.38368809,.4269188,1.6113907,2.8692667,.30342543,.7149744,1.5140705,0,0,.30003491,11.401478,14,.02208202,.001
latent,marshallian,1,5,-3.402750015490423,-3.8483663,-3.2527044,-2.6726499,4.0302162,-11.174209,-1.4400837,-.5287233,1,0,-12.894053,-.49722165,14,.02208202,.001
latent,hicksian,1,5,-2.239429573307923,-2.2288897,-2.2288897,-2.2394295,2.7627318,-7.6478157,-.91570604,-.25396997,1,0,-8.709672,-.20693204,14,.02208202,.001
latent,marshallian,2,5,-6.761760747242861,-1.7728028,-1.7728028,-6.7617607,21.406645,-2.4927893,-.72511458,-.3240777,1,0,-81.086021,-.2689963,14,.02208202,.001
latent,hicksian,2,5,-7.388984480187355,-2.1843445,-2.1853297,-7.9484601,23.284382,-3.1023004,-.65499574,-.19804817,1,0,-88.195183,-.1157987,14,.02208202,.001
latent,marshallian,3,5,-.2088273970177092,-.086287402,-.086287402,-.20882739,.22954397,-.35922027,-.13402061,-.078793116,1,0,-.95258093,-.07450556,14,.02208202,.001
latent,hicksian,3,5,-.0287965041499644,.21289238,.21289238,-.028796503,.31913358,-.28036323,.0063377502,.32851502,.5,.42857143,-.95513976,.33126307,14,.02208202,.001
latent,marshallian,4,5,7.5018802536909,6.7749715,7.0662599,7.9977341,7.159564,1.1237559,4.9155569,16.709293,0,0,1.0557796,26.362007,14,.02208202,.001
latent,hicksian,4,5,7.070514276546258,6.2164946,6.2164946,7.0705142,6.6183395,1.3303095,4.7490597,15.970976,0,0,1.0639991,24.71328,14,.02208202,.001
latent,marshallian,5,5,1.080004683783991,-.48625326,-.48879558,.016198907,4.0172358,-.5924204,-.032030925,1.1298759,.5714286,.2857143,-.61074048,14.90948,14,.02208202,.001
latent,hicksian,5,5,1.351778250560381,-.0089485478,-.0089485478,1.3517783,3.9343443,-.074480757,.20242265,1.2480149,.35714287,.14285715,-.076999754,14.94227,14,.02208202,.001
