specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
easi,easi,nlsur,3,2,1,a1,.1404784338061627,.036145467,3.8864746,.0001017106,.069634624,.21132225
easi,easi,nlsur,3,2,1,a2,.1570782626567769,.039546665,3.9719725,.000071279945,.079568222,.2345883
easi,easi,nlsur,3,2,1,a3,.2070875602964498,.047151502,4.3919611,.000011233287,.11467231,.29950282
easi,easi,nlsur,3,2,1,a4,.0781900055420754,.017433364,4.4850788,7.2887046e-06,.044021241,.11235877
easi,easi,nlsur,3,2,1,b1_1,.0281455238610295,.01796739,1.5664781,.11723673,-.0070699141,.063360959
easi,easi,nlsur,3,2,1,b1_2,.016956706100008,.0037399426,4.5339479,5.7891248e-06,.0096265534,.024286859
easi,easi,nlsur,3,2,1,b1_3,.0007832984472329,.00025283446,3.0980682,.0019478661,.00028775199,.0012788449
easi,easi,nlsur,3,2,1,b2_1,-.0296721914857321,.018502623,-1.6036748,.10878575,-.06593667,.0065922844
easi,easi,nlsur,3,2,1,b2_2,.0043971272203978,.0033093633,1.3286928,.18394934,-.0020891055,.01088336
easi,easi,nlsur,3,2,1,b2_3,.0004192527888667,.00021848144,1.9189401,.054991916,-8.9629557e-06,.00084746856
easi,easi,nlsur,3,2,1,b3_1,-.0056454803376513,.015496347,-.36431041,.71562624,-.036017761,.024726801
easi,easi,nlsur,3,2,1,b3_2,-.005849921930303,.0032695564,-1.7892096,.073581062,-.012258135,.00055829098
easi,easi,nlsur,3,2,1,b3_3,-.0002743984234354,.00018047645,-1.5204113,.12840766,-.0006281258,.000079328922
easi,easi,nlsur,3,2,1,b4_1,-.0135684056158209,.01121116,-1.2102588,.22617958,-.035541877,.0084050642
easi,easi,nlsur,3,2,1,b4_2,-.0013936233031584,.0018879176,-.73818016,.46040499,-.0050938739,.0023066273
easi,easi,nlsur,3,2,1,b4_3,-.0001620231674398,.00013190045,-1.2283746,.21930638,-.00042054331,.000096496973
easi,easi,nlsur,3,2,1,g1_1,-.0345564525621037,.031880151,-1.0839489,.27838746,-.0970404,.027927494
easi,easi,nlsur,3,2,1,g1_2,.0338192805064502,.04614339,.73291713,.46360898,-.056620099,.12425866
easi,easi,nlsur,3,2,1,g1_3,.0141198187277135,.016894272,.83577555,.40328118,-.018992344,.04723198
easi,easi,nlsur,3,2,1,g1_4,-.040133289188467,.020043088,-2.0023506,.045247044,-.07941702,-.00084955763
easi,easi,nlsur,3,2,1,g2_2,-.0277543258463088,.052551899,-.52813172,.59740794,-.13075416,.075245507
easi,easi,nlsur,3,2,1,g2_3,-.0006519111888284,.035706982,-.018257247,.98543364,-.07063631,.069332488
easi,easi,nlsur,3,2,1,g2_4,.0134619540831617,.021585563,.62365544,.5328539,-.028844973,.055768881
