variant,income,group,group_label_cn,items,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,xhat,budget_share,phi,u,support_flag
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,grain,-0.17967218611683403,-0.17967218611683403,-1.179672186116834,0.49068341010975614,0.01389816961980355,1.0926270694841426e-07,-1.083133294595505,in_support
baseline_real_national_nonfood,30000.0,oil,食用油,oil,-0.09522809464063564,-0.09522809464063564,-1.0952280946406356,0.13959707130503565,0.024159158204605527,1.3791824523668895e-07,-1.083133294595505,in_support
baseline_real_national_nonfood,30000.0,vegfruit,蔬菜水果,vegetable+fruit,0.24238608817329807,0.24238608817329807,-0.7576139118267019,0.04402755228308021,0.012364276644082526,0.0022473964397120775,-1.083133294595505,in_support
baseline_real_national_nonfood,30000.0,meatsea,肉类及水产品,pork+beef+mutton+poultry+aquatic,0.3658584114155271,0.3658584114155271,-0.6341415885844729,0.11893902857833968,0.018936494834053692,0.011943292218763096,-1.083133294595505,in_support
baseline_real_national_nonfood,30000.0,dairyegg,奶蛋类,milk+egg,0.6312558146320897,0.6312558146320897,-0.3687441853679103,0.020547598867275033,0.0020895849677160165,0.0010530357523507142,-1.083133294595505,in_support
baseline_real_national_nonfood,30000.0,nonfood,其他/未覆盖支出,,1.0700029083162448,1.0700029083162448,0.07000290831624478,278.5656947189216,0.9285523157297386,0.9847560284082219,-1.083133294595505,in_support
baseline_real_national_nonfood,37641.658583992525,grain,粮食/主粮,grain,-0.1960896493143268,-0.1960896493143268,-1.1960896493143267,0.47020472076549535,0.010614406636600168,1.0189495906987233e-07,-0.8316765609579728,in_support
baseline_real_national_nonfood,37641.658583992525,oil,食用油,oil,-0.1018447771291336,-0.1018447771291336,-1.1018447771291335,0.13650918550629298,0.018828679786704057,1.28618211518555e-07,-0.8316765609579728,in_support
baseline_real_national_nonfood,37641.658583992525,vegfruit,蔬菜水果,vegetable+fruit,0.24476440631440233,0.24476440631440233,-0.7552355936855977,0.04653357531013298,0.010415091686922697,0.0020958511337848783,-0.8316765609579728,in_support
baseline_real_national_nonfood,37641.658583992525,meatsea,肉类及水产品,pork+beef+mutton+poultry+aquatic,0.3685651556651661,0.3685651556651661,-0.6314348443348339,0.1293014477152441,0.016407072513034752,0.011137938147230316,-0.8316765609579728,in_support
baseline_real_national_nonfood,37641.658583992525,dairyegg,奶蛋类,milk+egg,0.5874628744627015,0.5874628744627015,-0.4125371255372985,0.0235956560990892,0.0019124210609592317,0.000982027975341549,-0.8316765609579728,in_support
baseline_real_national_nonfood,37641.658583992525,nonfood,其他/未覆盖支出,,1.0556971873566796,1.0556971873566796,0.05569718735667961,354.51754529243465,0.941822328315779,0.9857839522304725,-0.8316765609579728,in_support
baseline_real_national_nonfood,46516.95325042396,grain,粮食/主粮,grain,-0.21126676408795073,-0.21126676408795073,-1.2112667640879506,0.45035755928040555,0.008226662537562044,9.44081861367272e-08,-0.5993969126216983,in_support
baseline_real_national_nonfood,46516.95325042396,oil,食用油,oil,-0.10745150077819005,-0.10745150077819005,-1.10745150077819,0.13351652588322935,0.01490220409823021,1.1916793690736113e-07,-0.5993969126216983,in_support
baseline_real_national_nonfood,46516.95325042396,vegfruit,蔬菜水果,vegetable+fruit,0.24263602197722742,0.24263602197722742,-0.7573639780227726,0.0490010991482201,0.008874828859409115,0.0019418576322068242,-0.5993969126216983,in_support
