variant,group,group_label_cn,items,n_missing_x,n_nonpositive_x,n_missing_p,n_nonpositive_p,x_min,x_median,x_max,p_min,p_median,p_max,budget_max_abs_residual
baseline_real_national_nonfood,grain,粮食/主粮,grain,0,0,0,0,0.2326668574870985,0.4109733643388149,0.8749452676964855,667.1835980471446,936.5515729751854,1442.5409186203772,0.0
baseline_real_national_nonfood,oil,食用油,oil,0,0,0,0,0.0743838115931506,0.1199286088767123,0.2579597710520548,3242.92380733253,5207.117816327474,6933.8910202522775,0.0
baseline_real_national_nonfood,vegfruit,蔬菜水果,vegetable+fruit,0,0,0,0,0.009847030076452,0.0521056700592328,0.0751130248443013,6751.4557819600295,9275.71025497311,14732.152548001388,0.0
baseline_real_national_nonfood,meatsea,肉类及水产品,pork+beef+mutton+poultry+aquatic,0,0,0,0,0.0566509937954109,0.139968100813,0.294448936352178,3161.9735722063797,5049.6326512617325,13759.43704989603,0.0
baseline_real_national_nonfood,dairyegg,奶蛋类,milk+egg,0,0,0,0,0.0095180754152328,0.0283669936385753,0.0582636311172602,2113.5777032482856,3280.576963125935,5105.576082015768,0.0
baseline_real_national_nonfood,nonfood,其他/未覆盖支出,,0,0,0,0,300.55853958308364,566.1931715768006,1739.5661153599895,89.40141690138984,96.10518994139846,100.0,0.0
