model,group,parameter,value,near_lower_boundary,near_upper_boundary,imposed_by_saturation
AIDADS_sat,grain,alpha,1.333452185026825e-07,True,False,False
AIDADS_sat,grain,beta,0.0,True,False,True
AIDADS_sat,grain,delta,0.4198946229872533,False,False,False
AIDADS_sat,grain,tau,0.4198946229872533,False,False,False
AIDADS_sat,oil,alpha,1.7053182775702393e-07,True,False,False
AIDADS_sat,oil,beta,0.0,True,False,True
AIDADS_sat,oil,delta,0.1288452113520773,False,False,False
AIDADS_sat,oil,tau,0.1288452113520773,False,False,False
AIDADS_sat,vegfruit,alpha,0.002944072635254531,False,False,False
AIDADS_sat,vegfruit,beta,0.0,True,False,True
AIDADS_sat,vegfruit,delta,0.03850012751856161,False,False,False
AIDADS_sat,vegfruit,tau,0.03850012751856161,False,False,False
AIDADS_sat,meatsea,alpha,0.012432524263169946,False,False,False
AIDADS_sat,meatsea,beta,0.0,True,False,True
AIDADS_sat,meatsea,delta,0.04650597184254425,False,False,False
AIDADS_sat,meatsea,tau,0.04650597184254425,False,False,False
AIDADS_sat,dairyegg,alpha,0.0016175788529178459,False,False,False
AIDADS_sat,dairyegg,beta,0.0,True,False,True
AIDADS_sat,dairyegg,delta,0.009650239530705047,False,False,False
AIDADS_sat,dairyegg,tau,0.009650239530705047,False,False,False
AIDADS_sat,nonfood,alpha,0.9830055203716115,False,False,False
AIDADS_sat,nonfood,beta,1.0,False,True,True
AIDADS_sat,nonfood,delta,3.2926433897460456,False,False,False
AIDADS_sat,nonfood,tau,3.2926433897460456,False,False,False
AIDADS_sat,all,omega,0.0,True,False,False
AIDADS_sat,all,kappa,7.01688867702215,False,False,False
MAIDADS_sat,grain,alpha,1.4625175400629143e-07,True,False,False
MAIDADS_sat,grain,beta,0.0,True,False,True
MAIDADS_sat,grain,delta,0.6568999976457947,False,False,False
MAIDADS_sat,grain,tau,0.1363506663458605,False,False,False
MAIDADS_sat,oil,alpha,1.8460814159454014e-07,True,False,False
MAIDADS_sat,oil,beta,0.0,True,False,True
MAIDADS_sat,oil,delta,0.16466019946648472,False,False,False
MAIDADS_sat,oil,tau,0.08616803885286942,False,False,False
MAIDADS_sat,vegfruit,alpha,0.0030082146089476522,False,False,False
MAIDADS_sat,vegfruit,beta,0.0,True,False,True
MAIDADS_sat,vegfruit,delta,0.027636859563507636,False,False,False
MAIDADS_sat,vegfruit,tau,0.05559788531098585,False,False,False
MAIDADS_sat,meatsea,alpha,0.015986492412534404,False,False,False
MAIDADS_sat,meatsea,beta,0.0,True,False,True
MAIDADS_sat,meatsea,delta,0.07185316046149805,False,False,False
MAIDADS_sat,meatsea,tau,0.00025175366427368994,False,False,False
MAIDADS_sat,dairyegg,alpha,0.0014095232500997616,False,False,False
MAIDADS_sat,dairyegg,beta,0.0,True,False,True
MAIDADS_sat,dairyegg,delta,0.000918314509778748,False,False,False
MAIDADS_sat,dairyegg,tau,0.03215275172188646,False,False,False
MAIDADS_sat,nonfood,alpha,0.9795954388685225,False,False,False
MAIDADS_sat,nonfood,beta,1.0,False,True,True
MAIDADS_sat,nonfood,delta,3.006628499485532,False,False,False
MAIDADS_sat,nonfood,tau,3.2641633409196316,False,False,False
MAIDADS_sat,all,omega,0.6988179155395257,False,False,False
MAIDADS_sat,all,kappa,6.56832241325697,False,False,False
