variant,income,group,group_label_cn,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,xhat,budget_share,phi,u,support_flag
baseline_real_national_nonfood,30000.0,fruit,水果,0.2398499596701185,0.2398499596701185,-0.7601500403298815,0.026418455767390662,0.012124223462496855,0.005779345219829208,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,pork,猪肉,0.4414817852892989,0.4414817852892989,-0.5585182147107011,0.14919806387949702,0.011812139939043696,0.01111926798152543,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,beef,牛肉,0.718815099651008,0.718815099651008,-0.281184900348992,0.006695732678707062,0.005294252776738718,0.007855310708468045,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,mutton,羊肉,0.10300513281699873,0.10300513281699873,-0.8969948671830013,0.0059528504328319335,0.002419297455519799,0.0005551312610093943,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,poultry,禽肉,0.19157572866761716,0.19157572866761716,-0.8084242713323828,0.018485881721042534,0.003927281288152485,0.0014154389784560436,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,aquatic,水产品,0.7161690119064834,0.7161690119064834,-0.2838309880935166,0.019004553153929737,0.0057252627857599155,0.00846350743695601,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,egg,蛋类,0.33406687197404594,0.33406687197404594,-0.6659331280259541,0.024853158865841718,0.0023072789742009546,0.0016593208306375617,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,milk,奶类,0.41087827754020606,0.41087827754020606,-0.589121722459794,0.013112306105211963,0.0015997231127727214,0.0013084040834934025,-0.27858020276478834,in_support
baseline_real_national_nonfood,30000.0,nonfood,其他/未覆盖支出,1.0705098262577302,1.0705098262577302,0.07050982625773017,275.032515610705,0.9167750520356832,0.9599966559549933,-0.27858020276478834,in_support
baseline_real_national_nonfood,39277.96693139357,grain,粮食/主粮,-0.12860034869104375,-0.12860034869104375,-1.1286003486910436,0.37410752873088,0.008093286893586604,2.6531349327346418e-05,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,oil,食用油,0.023163624314617652,0.023163624314617652,-0.9768363756853824,0.12741406469412267,0.016842056340763308,3.0705937007660445e-05,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,vegetable,蔬菜,0.15387778243998024,0.15387778243998024,-0.8461222175600198,0.03582915539967645,0.004111263101064914,0.0014250164013815513,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,fruit,水果,0.1721024323127786,0.1721024323127786,-0.8278975676872213,0.027920658740182625,0.009786883509315962,0.004636487561816765,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,pork,猪肉,0.29895531865983255,0.29895531865983255,-0.7010446813401674,0.16472180005290113,0.00996067408471782,0.008920447859035077,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,beef,牛肉,0.4624609735491705,0.4624609735491705,-0.5375390264508295,0.007833206545878702,0.004730623657005526,0.006301933698138637,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,mutton,羊肉,0.07448013016566625,0.07448013016566625,-0.9255198698343338,0.006096799358471927,0.0018925111864076818,0.0004453548090559947,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,poultry,禽肉,0.14038153919984867,0.14038153919984867,-0.8596184608001514,0.019329078358278108,0.0031364274029277296,0.001135537845291757,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,aquatic,水产品,0.4610054221790432,0.4610054221790432,-0.5389945778209568,0.022221171186755918,0.0051130137691858596,0.006789860350641916,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,egg,蛋类,0.23107011187287327,0.23107011187287327,-0.7689298881271267,0.026808267815632298,0.0019009010936866663,0.0013311923928541294,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,milk,奶类,0.283844144627113,0.283844144627113,-0.7161558553728871,0.014389383927661878,0.0013408499963407758,0.0010496689552534984,0.17387692787597553,in_support
baseline_real_national_nonfood,39277.96693139357,nonfood,其他/未覆盖支出,1.0603568369312562,1.0603568369312562,0.06035683693125615,366.4993743309128,0.9330915089649972,0.9679072628401957,0.17387692787597553,in_support
baseline_real_national_nonfood,50000.0,grain,粮食/主粮,-0.1225993322534242,-0.1225993322534242,-1.1225993322534242,0.36294313547225976,0.006168024215053662,2.1322021687507476e-05,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,oil,食用油,0.021145606812698507,0.021145606812698507,-0.9788543931873015,0.12809634940286738,0.013301281789332204,2.467694525199849e-05,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,vegetable,蔬菜,0.11462274588531263,0.11462274588531263,-0.8853772541146874,0.03700219148686866,0.0033353786300333956,0.0011452199524580391,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,fruit,水果,0.12213235325839984,0.12213235325839984,-0.8778676467416001,0.02892268097187386,0.007964092609917284,0.0037261311939766058,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,pork,猪肉,0.2023176314090472,0.2023176314090472,-0.7976823685909528,0.17488932223884054,0.008307683468861333,0.007168952485827035,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,beef,牛肉,0.3065172807244381,0.3065172807244381,-0.6934827192755619,0.008584686841676164,0.004072698627307142,0.005064573434508597,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,mutton,羊肉,0.051889084966590455,0.051889084966590455,-0.9481109150334095,0.006189925191777297,0.0015093881932995825,0.0003579111179068485,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,poultry,禽肉,0.10185932661979198,0.10185932661979198,-0.898140673380208,0.0198988992143594,0.0025364840818091713,0.0009125793892186468,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,aquatic,水产品,0.30563721228258883,0.30563721228258883,-0.6943627877174112,0.024346255680413768,0.004400694207035737,0.0054566975793542815,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,egg,蛋类,0.1579513457197356,0.1579513457197356,-0.8420486542802644,0.028085430365032305,0.0015644109462082118,0.0010698179244666246,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,milk,奶类,0.19690392837570939,0.19690392837570939,-0.8030960716242906,0.015240901125701629,0.001115649143391069,0.0008435705230246159,0.5451926444629795,extrapolation
baseline_real_national_nonfood,50000.0,nonfood,其他/未覆盖支出,1.0510911243427894,1.0510911243427894,0.051091124342789396,472.86210704387565,0.9457242140877513,0.9742085474323192,0.5451926444629795,extrapolation
baseline_real_national_nonfood,80000.0,grain,粮食/主粮,-0.1131539991092451,-0.1131539991092451,-1.1131539991092452,0.34342086990330967,0.0036476586042228413,1.3466142573408282e-05,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,oil,食用油,0.01806877587532574,0.01806877587532574,-0.9819312241246743,0.12927696824066326,0.008389921880363128,1.5584979131425324e-05,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,vegetable,蔬菜,0.06468512611554945,0.06468512611554945,-0.9353148738844506,0.03854547054414275,0.002171556156058016,0.0007232754653254737,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,fruit,水果,0.0596662756748039,0.0596662756748039,-0.9403337243251961,0.030134958309244612,0.005186189322408607,0.0023532765626399946,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,pork,猪肉,0.08871877003161491,0.08871877003161491,-0.9112812299683851,0.1866518497673242,0.005541520727558788,0.00452762583637639,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,beef,牛肉,0.135459817711575,0.135459817711575,-0.864540182288425,0.009473000848066333,0.002808829711986489,0.003198583555636622,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,mutton,羊肉,0.022414507224514692,0.022414507224514692,-0.9775854927754853,0.006294276850069727,0.0009592712016409559,0.00022604245568164886,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,poultry,禽肉,0.0528331879441472,0.0528331879441472,-0.9471668120558528,0.020609493081636045,0.0016419140379509986,0.0005763489196698548,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,aquatic,水产品,0.13510801082023913,0.13510801082023913,-0.8648919891797608,0.026858295043516736,0.003034222822607049,0.003446233601132146,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,egg,蛋类,0.06934046894904639,0.06934046894904639,-0.9306595310509536,0.029553087725927726,0.0010288513771150758,0.0006756545373413596,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,milk,奶类,0.09372560216271968,0.09372560216271968,-0.9062743978372804,0.016270119607788642,0.000744368100907813,0.0005327656589163709,1.1983419914181686,extrapolation
baseline_real_national_nonfood,80000.0,nonfood,其他/未覆盖支出,1.0346523004070185,1.0346523004070185,0.0346523004070185,771.8765568457442,0.9648456960571803,0.9837111422855753,1.1983419914181686,extrapolation
baseline_real_national_nonfood,120000.0,grain,粮食/主粮,-0.10730568808675595,-0.10730568808675595,-1.107305688086756,0.32843250959062364,0.0023256394209084995,8.919139110320867e-06,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,oil,食用油,0.016162923219171628,0.016162923219171628,-0.9838370767808283,0.1301746458000875,0.00563212005938293,1.0322525262663104e-05,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,vegetable,蔬菜,0.04242646997550974,0.04242646997550974,-0.9575735300244903,0.039372946421269386,0.0014787827290080454,0.0004790528880229439,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,fruit,水果,0.03267662543635342,0.03267662543635342,-0.9673233745636466,0.030685814316998086,0.0035206606432991792,0.0015586646965027237,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,pork,猪肉,0.04189002604025076,0.04189002604025076,-0.9581099739597493,0.19144910837868254,0.003789297931507723,0.00299881903477449,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,beef,牛肉,0.06783679563425662,0.06783679563425662,-0.9321632043657434,0.009855444269345858,0.0019481517442783182,0.002118543713107827,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,mutton,羊肉,0.009460706773059052,0.009460706773059052,-0.9905392932269409,0.006333237821511249,0.0006434726657282581,0.00014971652765985005,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,poultry,禽肉,0.03126253417920824,0.03126253417920824,-0.9687374658207918,0.020953952827349156,0.001112904270587279,0.0003817378408550082,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,aquatic,水产品,0.06766807508173542,0.06766807508173542,-0.9323319249182646,0.0279398045238044,0.0021042684059170706,0.002282571770468044,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,egg,蛋类,0.03211355123985388,0.03211355123985388,-0.9678864487601462,0.03014117736485622,0.0006995499562751377,0.00044751173368438684,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,milk,奶类,0.05067910098651002,0.05067910098651002,-0.94932089901349,0.01673680432017026,0.000510479478020428,0.0003528709873056235,1.7073303988267212,extrapolation
baseline_real_national_nonfood,120000.0,nonfood,其他/未覆盖支出,1.0237889213888707,1.0237889213888707,0.023788921388870676,1171.4816072341046,0.9762346726950871,0.9892112691432461,1.7073303988267212,extrapolation
baseline_real_national_nonfood,160000.0,grain,粮食/主粮,-0.10428782448763158,-0.10428782448763158,-1.1042878244876315,0.31859330909067907,0.0016919758334425598,6.6434660043874514e-06,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,oil,食用油,0.015122736679211197,0.015122736679211197,-0.9848772633207888,0.13076109625790797,0.00424312001404676,7.688785297964247e-06,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,vegetable,蔬菜,0.033304006188570205,0.033304006188570205,-0.9666959938114298,0.03980035028655248,0.0011211264833185686,0.0003568249734104173,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,fruit,水果,0.02199871381508571,0.02199871381508571,-0.9780012861849143,0.030924342070930425,0.002661020649256555,0.0011609793047708402,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,pork,猪肉,0.02384399868273552,0.02384399868273552,-0.9761560013172644,0.19322659344741788,0.002868359392203283,0.0022336855681262717,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,beef,牛肉,0.042090706095861116,0.042090706095861116,-0.9579092939041389,0.010009438754344041,0.0014839441811751492,0.0015780080300075376,2.047127803954436,extrapolation
baseline_real_national_nonfood,160000.0,mutton,羊肉,0.00437719240284641,0.00437719240284641,-0.9956228075971536,0.00634547904967999,0.000483537303646455,0.0001115171149928802,2.047127803954436,extrapolation
