variant,food_group10,expenditure,own_price,own_negative,eig_max,curvature_ok,n_rows,n_households
R1_no_time_fe,G01_主食,1.05190088341704,-0.400184523510785,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G02_食用油,1.18108278656264,0.260877183678873,FALSE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G03_蔬菜,0.621326299119858,-0.554620002582295,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G04_水果,0.914224680336245,-0.183881207945646,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G05_猪肉,1.00329483576734,-0.659782479332408,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G06_禽类及其他肉类,0.988422791289292,-1.24846247207411,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G07_牛羊肉,1.39970904638385,-0.24973708943737,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G08_海鲜,0.941823884988272,-1.54065105670041,TRUE,0.230626946585887,FALSE,583668,27638
R1_no_time_fe,G09_乳制品,1.04341378378802,-1.20165105014395,TRUE,0.230626946585887,FALSE,583668,27638
R2_hybrid,G01_主食,1.06195364078224,-1.63525190722429,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G02_食用油,1.16589770783185,-0.3789349963789,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G03_蔬菜,0.615059502561747,-0.805472673763988,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G04_水果,0.913259339346948,-0.719658217275801,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G05_猪肉,1.01197447058275,-0.679653675072076,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G06_禽类及其他肉类,0.987785380175021,-1.30838274119928,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G07_牛羊肉,1.39710274544589,-0.0246903558177419,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G08_海鲜,0.945769375273241,-1.11710017885021,TRUE,0.132164912838801,FALSE,583668,27638
R2_hybrid,G09_乳制品,1.04163931489479,-0.962666196904699,TRUE,0.132164912838801,FALSE,583668,27638
R4_drop_lockdown,G01_主食,1.09367922234749,-1.14543049482614,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G02_食用油,1.17584987360788,-0.989227681899246,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G03_蔬菜,0.602387787520392,-0.888658353444937,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G04_水果,0.905315881761676,-0.544994459657968,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G05_猪肉,0.992148862812912,-0.676533425270244,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G06_禽类及其他肉类,0.98194432276694,-1.21126009050771,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G07_牛羊肉,1.38947534129887,-0.537519718090836,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G08_海鲜,0.936659962246526,-0.844376144986964,TRUE,0.0736881074292348,FALSE,503589,27582
R4_drop_lockdown,G09_乳制品,1.05643934964559,-1.04155820511384,TRUE,0.0736881074292348,FALSE,503589,27582
R5_oecd_scale,G01_主食,1.08066470677396,-1.52073467378983,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G02_食用油,1.16341417650443,-0.305454678143661,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G03_蔬菜,0.59488133581641,-0.793011681081605,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G04_水果,0.917707959230754,-0.792912771455201,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G05_猪肉,1.01067529401915,-0.682456932961855,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G06_禽类及其他肉类,0.985432623321513,-1.2844047635327,TRUE,0.0829785446284914,FALSE,583668,27638
