food_group10,own_price,negative
G01_主食,-2.00457334882205,TRUE
G02_食用油,-0.537574232383813,TRUE
G03_蔬菜,-0.814939417026235,TRUE
G04_水果,-0.588889997046862,TRUE
G05_猪肉,-0.646490079763991,TRUE
G06_禽类及其他肉类,-0.857709330374227,TRUE
G07_牛羊肉,0.436847743022778,FALSE
G08_海鲜,-1.16965040176407,TRUE
G09_乳制品,-1.31061836212529,TRUE
