province,year,Shat_labor,Shat_mach,Shat_fert,Shat_seed,Shat_other,Sobs_labor,Sobs_mach,Sobs_fert,Sobs_seed,mono_ok,conc_ok
云南,2008,0.616313109758226,0.128714743125434,0.139057690018525,0.0401245891735106,0.0757898679243034,0.538303757342201,0.14111010970569,0.195481244367095,0.039935357553532,TRUE,TRUE
云南,2009,0.609387894287155,0.135215310917669,0.130203793120787,0.0527020680702188,0.0724909336041701,0.545301506453145,0.152184860649487,0.154688421749327,0.055697040330355,TRUE,TRUE
云南,2010,0.602783126776401,0.140739688610335,0.123105120852309,0.0632560470652812,0.0701160166956747,0.596989781828224,0.132988124827396,0.12085059375863,0.0727147196906932,TRUE,TRUE
云南,2011,0.620203108961984,0.134600750270497,0.11767616971736,0.0602355567895981,0.067284414260562,0.598728860395711,0.142246048413839,0.122372057035481,0.0645738918978667,TRUE,TRUE
云南,2012,0.626104529685941,0.131334609895322,0.117470711984059,0.062641539820624,0.0624486086140541,0.65070322552021,0.128293180708993,0.103048050046586,0.062194418563379,TRUE,TRUE
云南,2013,0.638616902481994,0.131082770330549,0.108947859712778,0.0600224593526945,0.0613300081219852,0.672259984653899,0.121799989149221,0.0958123745378731,0.0571526006991002,TRUE,TRUE
云南,2014,0.641713543154707,0.133321305584996,0.098543417385444,0.0635596843267556,0.0628620495480972,0.660497647471125,0.131503008701747,0.0865253409489155,0.0587796675887884,TRUE,TRUE
云南,2015,0.643074231919883,0.13713723983229,0.0944159773798615,0.0632976674630475,0.0620748834049186,0.678783548430313,0.128380892838536,0.0791541999732059,0.0590437487905447,TRUE,TRUE
云南,2016,0.648411525206159,0.138780795342129,0.0855948551614385,0.0668918673972544,0.0603209568930195,0.655416016076877,0.13883971203684,0.0836654734915603,0.0686432438372153,TRUE,TRUE
云南,2017,0.654565406309083,0.135088741576247,0.0830300432938125,0.0682957765318518,0.0590200322890062,0.647426039336633,0.153113694938592,0.0738440577598019,0.0716930446658978,TRUE,TRUE
