crop,factor,lambda_nt,S_mean,B
rice_late_indica,labor,-0.00897256983780816,0.372992965640346,-0.0240556006797722
rice_late_indica,mach,0.0027279013446026,0.188750360184164,0.0144524298758475
rice_late_indica,fert,0.00177603945390267,0.146138712144295,0.0121531073309928
rice_late_indica,seed,0.00160639688559592,0.057829952613332,0.0277779388189501
rice_late_indica,land,0.00182654387095792,0.150008353760518,0.0121762810214818
rice_late_indica,other,0.00103568828274905,0.0842796556573448,0.0122887104209329
