crop,period,f_n,f_m,S_n,eps,allen,morishima
rice_japonica_hw,all,labor,labor,0.4400146830937,-0.407847836602802,-0.926895970232774,0
rice_japonica_hw,all,labor,mach,0.4400146830937,0.27097242029502,1.13086044534348,1.02451369405745
rice_japonica_hw,all,labor,fert,0.4400146830937,0.0519959152627576,0.300947965676771,0.452922695795807
rice_japonica_hw,all,labor,seed,0.4400146830937,0.0288207299344187,0.559200966495441,0.570563357467548
rice_japonica_hw,all,labor,other,0.4400146830937,0.0560587711106056,0.583603441649866,0.781709068211012
rice_japonica_hw,all,mach,labor,0.239616144866326,0.49759520048101,1.13086044534348,0.905443037083812
rice_japonica_hw,all,mach,mach,0.239616144866326,-0.753541273762429,-3.14478506522508,0
rice_japonica_hw,all,mach,fert,0.239616144866326,0.0908973369540258,0.526106108595486,0.491824117487076
rice_japonica_hw,all,mach,seed,0.239616144866326,0.0397191557576068,0.770660227502134,0.581461783290736
rice_japonica_hw,all,mach,other,0.239616144866326,0.125329580569786,1.30475165816155,0.850979877670193
rice_japonica_hw,all,fert,labor,0.172773772189585,0.132421523744958,0.300947965676771,0.54026936034776
rice_japonica_hw,all,fert,mach,0.172773772189585,0.126063517532275,0.526106108595486,0.879604791294704
rice_japonica_hw,all,fert,fert,0.172773772189585,-0.40092678053305,-2.32053034122049,0
rice_japonica_hw,all,fert,seed,0.172773772189585,0.0443546907094792,0.860602280712062,0.586097318242608
rice_japonica_hw,all,fert,other,0.172773772189585,0.0980870485463375,1.02114152663062,0.823737345646744
rice_japonica_hw,all,seed,labor,0.0515391275430739,0.246056636058183,0.559200966495441,0.653904472660984
rice_japonica_hw,all,seed,mach,0.0515391275430739,0.184662632715867,0.770660227502134,0.938203906478296
rice_japonica_hw,all,seed,fert,0.0515391275430739,0.148689502393583,0.860602280712062,0.549616282926633
rice_japonica_hw,all,seed,seed,0.0515391275430739,-0.541742627533129,-10.5112882844275,0
rice_japonica_hw,all,seed,other,0.0515391275430739,-0.0376661436345034,-0.39212581052487,0.687984153465903
rice_japonica_hw,all,other,labor,0.0960562723073148,0.256794083429958,0.583603441649866,0.66464192003276
rice_japonica_hw,all,other,mach,0.0960562723073148,0.312639562336617,1.30475165816155,1.06618083609905
rice_japonica_hw,all,other,fert,0.0960562723073148,0.176426473495403,1.02114152663062,0.577353254028453
rice_japonica_hw,all,other,seed,0.0960562723073148,-0.0202098221615725,-0.39212581052487,0.521532805371557
rice_japonica_hw,all,other,other,0.0960562723073148,-0.725650297100406,-7.55442908276534,0
rice_japonica_hw,2004-2008,labor,labor,0.412129000285915,-0.42543951555263,-1.03229696346892,0
rice_japonica_hw,2004-2008,labor,mach,0.412129000285915,0.260194540185738,1.14766416188983,1.02624601514912
rice_japonica_hw,2004-2008,labor,fert,0.412129000285915,0.0747571413974663,0.366983428155141,0.509485036339937
rice_japonica_hw,2004-2008,labor,seed,0.412129000285915,0.0209344594245782,0.463253828296268,0.511883286675047
rice_japonica_hw,2004-2008,labor,other,0.412129000285915,0.0695533745448477,0.619589390741669,0.804734004510573
rice_japonica_hw,2004-2008,mach,labor,0.226716620441717,0.47298568370363,1.14766416188983,0.89842519925626
rice_japonica_hw,2004-2008,mach,mach,0.226716620441717,-0.766051474963387,-3.37889420489276,0
rice_japonica_hw,2004-2008,mach,fert,0.226716620441717,0.117172162138607,0.575199117330528,0.551900057081078
rice_japonica_hw,2004-2008,mach,seed,0.226716620441717,0.0326975466245294,0.723556474160744,0.523646373874999
rice_japonica_hw,2004-2008,mach,other,0.226716620441717,0.143196082496621,1.27560702972746,0.878376712462345
rice_japonica_hw,2004-2008,fert,labor,0.203707131336358,0.151244513367076,0.366983428155141,0.576684028919707
rice_japonica_hw,2004-2008,fert,mach,0.203707131336358,0.130407199962236,0.575199117330527,0.896458674925622
rice_japonica_hw,2004-2008,fert,fert,0.203707131336358,-0.43472789494247,-2.13408284771658,0
rice_japonica_hw,2004-2008,fert,seed,0.203707131336358,0.0390965759591223,0.865159119660629,0.530045403209591
rice_japonica_hw,2004-2008,fert,other,0.203707131336358,0.113979605654036,1.01534332282647,0.849160235619761
rice_japonica_hw,2004-2008,seed,labor,0.0451900408498942,0.190920337134364,0.463253828296269,0.616359852686994
rice_japonica_hw,2004-2008,seed,mach,0.0451900408498942,0.164042278520448,0.723556474160744,0.930093753483835
rice_japonica_hw,2004-2008,seed,fert,0.0451900408498942,0.176239082415556,0.865159119660629,0.610966977358026
rice_japonica_hw,2004-2008,seed,seed,0.0451900408498942,-0.490948827250469,-10.8640934599115,0
rice_japonica_hw,2004-2008,seed,other,0.0451900408498942,-0.0402528708198991,-0.358577162792051,0.694927759145826
rice_japonica_hw,2004-2008,other,labor,0.112257207086116,0.255350756194123,0.619589390741669,0.680790271746754
rice_japonica_hw,2004-2008,other,mach,0.112257207086116,0.289201314791507,1.27560702972746,1.05525278975489
rice_japonica_hw,2004-2008,other,fert,0.112257207086116,0.206832675614507,1.01534332282647,0.641560570556977
rice_japonica_hw,2004-2008,other,seed,0.112257207086116,-0.0162041166344119,-0.358577162792051,0.474744710616057
rice_japonica_hw,2004-2008,other,other,0.112257207086116,-0.735180629965725,-6.54907287513172,0
rice_japonica_hw,2009-2014,labor,labor,0.450053125494377,-0.401202823214162,-0.891456586982807,0
rice_japonica_hw,2009-2014,labor,mach,0.450053125494377,0.265288000299161,1.13065987264554,1.02366891302476
rice_japonica_hw,2009-2014,labor,fert,0.450053125494377,0.0514814627223162,0.303608357441912,0.447550489439276
rice_japonica_hw,2009-2014,labor,seed,0.450053125494377,0.0279230435636044,0.556960342822397,0.559676717362141
rice_japonica_hw,2009-2014,labor,other,0.450053125494377,0.0565103166290811,0.591015206134389,0.781779632558988
rice_japonica_hw,2009-2014,mach,labor,0.234631127112024,0.5088570095552,1.13065987264554,0.910059832769362
rice_japonica_hw,2009-2014,mach,mach,0.234631127112024,-0.758380912725602,-3.23222635487539,0
rice_japonica_hw,2009-2014,mach,fert,0.234631127112024,0.085949369933142,0.50688045072303,0.482018396650102
rice_japonica_hw,2009-2014,mach,seed,0.234631127112024,0.0380636057739101,0.759226653520178,0.569817279572446
rice_japonica_hw,2009-2014,mach,other,0.234631127112024,0.125510927463349,1.3126606094558,0.850780243393256
rice_japonica_hw,2009-2014,fert,labor,0.169565367554699,0.136639890192947,0.303608357441912,0.537842713407109
rice_japonica_hw,2009-2014,fert,mach,0.169565367554699,0.118929931464195,0.50688045072303,0.877310844189797
rice_japonica_hw,2009-2014,fert,fert,0.169565367554699,-0.39606902671696,-2.33578962749687,0
rice_japonica_hw,2009-2014,fert,seed,0.169565367554699,0.0428143309044779,0.853985861675584,0.574568004703014
rice_japonica_hw,2009-2014,fert,other,0.169565367554699,0.09768487415534,1.02164081673929,0.822954190085247
rice_japonica_hw,2009-2014,seed,labor,0.0501347069382074,0.25066174306364,0.556960342822397,0.651864566277802
rice_japonica_hw,2009-2014,seed,mach,0.0501347069382074,0.178138205448929,0.759226653520178,0.936519118174531
rice_japonica_hw,2009-2014,seed,fert,0.0501347069382074,0.144806426521537,0.853985861675584,0.540875453238496
rice_japonica_hw,2009-2014,seed,seed,0.0501347069382074,-0.531753673798536,-10.6064980982922,0
rice_japonica_hw,2009-2014,seed,other,0.0501347069382074,-0.0418527012355693,-0.437718001305476,0.683416614694338
rice_japonica_hw,2009-2014,other,labor,0.0956156729006926,0.265988240735485,0.591015206134389,0.667191063949648
rice_japonica_hw,2009-2014,other,mach,0.0956156729006926,0.30799103831217,1.3126606094558,1.06637195103777
rice_japonica_hw,2009-2014,other,fert,0.0956156729006926,0.17323490059928,1.02164081673929,0.56930392731624
rice_japonica_hw,2009-2014,other,seed,0.0956156729006926,-0.0219448637170279,-0.437718001305476,0.509808810081508
rice_japonica_hw,2009-2014,other,other,0.0956156729006926,-0.725269315929907,-7.5852555750267,0
rice_japonica_hw,2015-2019,labor,labor,0.465323993726116,-0.390813394233682,-0.839873721327402,0
rice_japonica_hw,2015-2019,labor,mach,0.465323993726116,0.276176425869639,1.1202746483511,1.02299998383538
rice_japonica_hw,2015-2019,labor,fert,0.465323993726116,0.0325111480062273,0.221586629221877,0.383791207283036
rice_japonica_hw,2015-2019,labor,seed,0.465323993726116,0.0331948599240762,0.607101767470262,0.595144404208798
rice_japonica_hw,2015-2019,labor,other,0.465323993726116,0.0489309604337395,0.564026353412194,0.764764547495394
rice_japonica_hw,2015-2019,mach,labor,0.246525641079297,0.521290673440855,1.1202746483511,0.912104067674537
rice_japonica_hw,2015-2019,mach,mach,0.246525641079297,-0.746823557965745,-3.02939505479483,0
rice_japonica_hw,2015-2019,mach,fert,0.246525641079297,0.0671381655624283,0.457594416421999,0.418418224839237
rice_japonica_hw,2015-2019,mach,seed,0.246525641079297,0.0431888997713265,0.789883055576654,0.605138444056048
rice_japonica_hw,2015-2019,mach,other,0.246525641079297,0.115205819191136,1.32797552948573,0.83103940625279
rice_japonica_hw,2015-2019,fert,labor,0.146719809405438,0.103109575265832,0.221586629221877,0.493922969499514
rice_japonica_hw,2015-2019,fert,mach,0.146719809405438,0.11280875686274,0.457594416421999,0.859632314828485
rice_japonica_hw,2015-2019,fert,fert,0.146719809405438,-0.351280059276808,-2.39422379772931,0
rice_japonica_hw,2015-2019,fert,seed,0.146719809405438,0.0462173647179527,0.84527073987548,0.608166909002674
rice_japonica_hw,2015-2019,fert,other,0.146719809405438,0.0891443624302838,1.02756555814789,0.804977949491939
rice_japonica_hw,2015-2019,seed,labor,0.0546775873547465,0.282499019037446,0.607101767470262,0.673312413271128
rice_japonica_hw,2015-2019,seed,mach,0.0546775873547465,0.194726426653708,0.789883055576653,0.941549984619453
rice_japonica_hw,2015-2019,seed,fert,0.0546775873547465,0.124017961850524,0.84527073987548,0.475298021127332
rice_japonica_hw,2015-2019,seed,seed,0.0546775873547465,-0.561949544284721,-10.2775117094836,0
rice_japonica_hw,2015-2019,seed,other,0.0546775873547465,-0.0392938632569566,-0.452939697235468,0.676539723804698
rice_japonica_hw,2015-2019,other,labor,0.086752968434403,0.26245499533654,0.564026353412193,0.653268389570221
rice_japonica_hw,2015-2019,other,mach,0.086752968434403,0.327380018744089,1.32797552948573,1.07420357670983
rice_japonica_hw,2015-2019,other,fert,0.086752968434403,0.150764222843051,1.02756555814789,0.50204428211986
rice_japonica_hw,2015-2019,other,seed,0.086752968434403,-0.0247656498620247,-0.452939697235468,0.537183894422697
rice_japonica_hw,2015-2019,other,other,0.086752968434403,-0.715833587061655,-8.25140165207052,0
rice_japonica_hw,2020-2024,labor,labor,0.434910286747085,-0.411166646307048,-0.945405659135757,0
rice_japonica_hw,2020-2024,labor,mach,0.434910286747085,0.286325486904842,1.12460386814727,1.02528444559564
rice_japonica_hw,2020-2024,labor,fert,0.434910286747085,0.0439834227968647,0.264675280013591,0.434587069757703
rice_japonica_hw,2020-2024,labor,seed,0.434910286747085,0.0348633520599206,0.602667651268622,0.614655626883113
rice_japonica_hw,2020-2024,labor,other,0.434910286747085,0.0459943845454211,0.531964847882406,0.761453715501923
rice_japonica_hw,2020-2024,mach,labor,0.25460119337536,0.489101790772811,1.12460386814727,0.90026843707986
rice_japonica_hw,2020-2024,mach,mach,0.25460119337536,-0.738958958690799,-2.90241749810397,0
rice_japonica_hw,2020-2024,mach,fert,0.25460119337536,0.0891213706050966,0.536298046403528,0.479725017565935
rice_japonica_hw,2020-2024,mach,seed,0.25460119337536,0.0467241035381883,0.807699319577589,0.626516378361381
rice_japonica_hw,2020-2024,mach,other,0.25460119337536,0.114011693774702,1.31864387218358,0.829471024731205
rice_japonica_hw,2020-2024,fert,labor,0.16617880897153,0.115110001925576,0.264675280013591,0.526276648232624
rice_japonica_hw,2020-2024,fert,mach,0.16617880897153,0.136542122619213,0.536298046403528,0.875501081310011
rice_japonica_hw,2020-2024,fert,fert,0.16617880897153,-0.390603646960838,-2.35050214511862,0
rice_japonica_hw,2020-2024,fert,seed,0.16617880897153,0.0503788298860599,0.870876989364352,0.630171104709252
rice_japonica_hw,2020-2024,fert,other,0.16617880897153,0.0885726925299904,1.02441981502592,0.804032023486493
rice_japonica_hw,2020-2024,seed,labor,0.0578483878909594,0.262106361026428,0.602667651268621,0.673273007333477
rice_japonica_hw,2020-2024,seed,mach,0.0578483878909594,0.20564121065292,0.807699319577589,0.944600169343719
rice_japonica_hw,2020-2024,seed,fert,0.0578483878909594,0.14472130085328,0.870876989364352,0.535324947814118
rice_japonica_hw,2020-2024,seed,seed,0.0578483878909594,-0.579792274823192,-10.0226176728739,0
rice_japonica_hw,2020-2024,seed,other,0.0578483878909594,-0.0326765977094357,-0.377933121654197,0.682782733247066
