crop,year,eCy,RTS,tauC,TFP
rice_mid_indica,2004,-0.636403665019957,-1.58905772817311,-0.0278091478132854,-0.0446392639550911
rice_mid_indica,2005,-0.425908116709514,-2.43531466064896,-0.0318396270738036,-0.0788182117905919
rice_mid_indica,2006,-0.258542627806385,15.6829491126371,-0.0344833886416586,0.767663084744272
rice_mid_indica,2007,-0.305826418771816,-3.93023546023793,-0.0288433321005215,-0.120549449796759
rice_mid_indica,2008,-0.307137083220356,-3.85710421681583,-0.0242271006343095,-0.0998618548815612
rice_mid_indica,2009,-0.162093639821852,-5.37108141720983,-0.0265480110195342,-0.139471868657438
rice_mid_indica,2010,-0.11308962560369,-3.85900088854773,-0.0255410076738802,-0.0728894919271374
rice_mid_indica,2011,-0.0306270153544393,-18.8809286921923,-0.0251076770338234,-0.453536887264481
rice_mid_indica,2012,-0.0391998684947468,488.213482264274,-0.021878946087245,11.7407225665722
rice_mid_indica,2013,0.110207436178961,-5.51228202597185,-0.0246321515107599,-0.0596239392342679
rice_mid_indica,2014,0.0828440673776601,7.50155297223035,-0.020311489555568,0.16794030269313
rice_mid_indica,2015,0.0724323764530161,-13.0764008114919,-0.0162263401748684,-0.147920616820975
rice_mid_indica,2016,0.163032454224175,4.73248300381505,-0.0160871682906679,0.084808611135681
rice_mid_indica,2017,0.268314438246289,0.565843884357924,-0.0161192037445518,0.0404903206284667
rice_mid_indica,2018,0.287718005333767,9.09313578513367,-0.0128018173254566,0.0548902773377897
rice_mid_indica,2019,0.362287872084531,3.83839337798095,-0.0117322254666699,0.0301689260669083
rice_mid_indica,2020,0.46701022163645,2.64561887187195,-0.0119423801114794,0.0227027314736841
rice_mid_indica,2021,0.480108758962006,2.45227767304757,-0.00835166201224828,0.0136502730475807
rice_mid_indica,2022,0.656705613207527,1.60763659727183,-0.0106282360757531,0.0149884431526873
rice_mid_indica,2023,0.641156691494565,1.76853359909777,-0.00627660821862694,0.00599231686672369
rice_mid_indica,2024,0.778065129811628,1.32368330616993,-0.0078838958118999,0.00930314166792731
