crop,factor,lambda_nt,S_mean,B
peanut,labor,-0.00435795590509371,0.54159754079797,-0.00804648392360287
peanut,mach,0.000412735135134267,0.0938190119413234,0.00439926968525741
peanut,fert,0.00302330313814056,0.131213157671909,0.0230411583089872
peanut,seed,0.000396549186393908,0.172307873831686,0.00230139910368382
peanut,other,0.000525368445424982,0.0610624157571115,0.00860379398539922
