province,year,Shat_labor,Shat_mach,Shat_fert,Shat_seed,Shat_other,Sobs_labor,Sobs_mach,Sobs_fert,Sobs_seed,mono_ok,conc_ok
云南,2004,0.663994243406822,0.108226825137234,0.0839037450609031,0.0870770630252402,0.0567981233698003,0.628029821804687,0.114339206312059,0.0853197820199926,0.101133362308181,TRUE,TRUE
云南,2005,0.669120334950993,0.105144215434031,0.0762787102219046,0.0915683320555762,0.0578884073374949,0.7509704826778,0.0715593642422911,0.0474865109011451,0.0778827608095901,TRUE,TRUE
云南,2006,0.672923550673072,0.101709356581798,0.0815666795684883,0.0840787683073258,0.0597216448693156,0.628077178975383,0.118398124386148,0.101542945854323,0.0868421886385958,TRUE,TRUE
云南,2007,0.664457614383264,0.0973547635722947,0.0787854140808946,0.0965210473091345,0.0628811606544119,0.657833565783357,0.112071904540524,0.0876181620951496,0.0938168293816829,TRUE,TRUE
内蒙古,2004,0.261012018932091,0.263032109530805,0.211899477440355,0.175686860094153,0.0883695340025951,0.349408045620777,0.191037004896795,0.15595363540569,0.164817454906093,TRUE,TRUE
内蒙古,2005,0.28404264894181,0.271023785195806,0.215457634633001,0.145146725569437,0.0843292056599463,0.533282584792354,0.160576841749133,0.131819335194113,0.0958724520003383,TRUE,TRUE
内蒙古,2006,0.281424736543241,0.268967880666795,0.212851254141118,0.155076009448777,0.0816801192000689,0.406849382960797,0.249491995836844,0.173464836199633,0.102344253357784,TRUE,TRUE
内蒙古,2007,0.280994133220604,0.271799307665556,0.193629089140783,0.172100073565932,0.0814773964071246,0.496857426397618,0.155994518217476,0.145976088086574,0.136950049619583,TRUE,TRUE
内蒙古,2008,0.272990520343014,0.271431715100709,0.203420432161072,0.167541154626168,0.0846161777690374,0.439148793845897,0.156946360633806,0.186169990384213,0.147205150717003,TRUE,TRUE
内蒙古,2009,0.283847166819866,0.275609129668302,0.184922611395577,0.172459722517319,0.0831613695989362,0.475705674801529,0.20824757424287,0.12933695971773,0.131836224639812,TRUE,TRUE
