province,year,Shat_labor,Shat_mach,Shat_fert,Shat_seed,Shat_other,Sobs_labor,Sobs_mach,Sobs_fert,Sobs_seed,mono_ok,conc_ok
上海,2005,0.599445341030905,0.000939473967007805,0.351824114769748,0.0120785283980954,0.0357125418342437,0.554548782720117,0.00421014094819696,0.389712612117884,0.0116236500091525,TRUE,TRUE
上海,2006,0.60469040016474,0.00321231676967579,0.34367511555216,0.0129151850269804,0.0355069824864448,0.621755564888702,0.000545989080218396,0.330197396052079,0.0125997480050399,TRUE,TRUE
上海,2007,0.612044563882067,0.00469043774434842,0.337209055116225,0.0098144906402648,0.0362414526170951,0.640007977662545,0.00450737933785401,0.311966493817312,0.0106102911846829,TRUE,TRUE
云南,2004,0.620950291940364,0.0867918177216838,0.188240642916609,0.0168845930440358,0.087132654377307,0.661693048864419,0.0474604267033723,0.169883000688231,0.0237577426015141,TRUE,TRUE
云南,2005,0.619949994491781,0.0850193573602114,0.190792193402709,0.0200823752485593,0.08415607949674,0.582639852057328,0.0859049930651872,0.234801202034212,0.0154588534442903,TRUE,TRUE
云南,2006,0.627308549660244,0.0871920291928502,0.181646700637145,0.0194262975465925,0.0844264229631689,0.576246029625672,0.0923798497936889,0.216374269005848,0.0187906314008371,TRUE,TRUE
云南,2007,0.63130128505639,0.0872649511671049,0.180916202281805,0.0184899186761927,0.0820276428185082,0.617923171465181,0.0802018775659632,0.199837870348579,0.0159253157605711,TRUE,TRUE
云南,2008,0.643179567369991,0.0783876955097647,0.184653119582996,0.0181216454952034,0.0756579720420452,0.608246965090215,0.102842939257418,0.181761690228367,0.0157793115692758,TRUE,TRUE
云南,2009,0.637376597704848,0.0807297731854497,0.18863664899636,0.0193656335747787,0.0738913465385634,0.595270944325346,0.100439369176236,0.207883174495362,0.0176808948697812,TRUE,TRUE
云南,2010,0.653604871827437,0.0757946540586659,0.189747194493711,0.0192550672373165,0.0615982123828697,0.671121062003068,0.093401265800469,0.153112494050033,0.0133808155421963,TRUE,TRUE
云南,2011,0.666560528267936,0.0881123025997233,0.158221942114104,0.0188362465771295,0.0682689804411079,0.696707969792507,0.0899919348925874,0.139555685900726,0.0156316445487206,TRUE,TRUE
