param,est,se_delta
alpha_1,0.379157788414563,0.00693136383958584
alpha_2,0.272946914725783,0.00443504663626745
alpha_3,0.182472373669144,0.00386025691731241
alpha_4,0.0764160425470458,0.00201655702681326
gamma_1_1,0.146739585204636,0.00974782146913632
gamma_1_2,-0.0332986785383964,0.00555334460794886
gamma_1_3,-0.0735746830969524,0.00472567311525974
gamma_1_4,-0.00904053914140326,0.00191925973445958
gamma_2_2,0.0336270705712009,0.00615865444466281
gamma_2_3,-0.00844256666242216,0.00428634949155925
gamma_2_4,0.00159468328834066,0.00198065195278061
gamma_3_3,0.0777568245256096,0.0052039604660481
gamma_3_4,-0.00892076363473366,0.00197860110494746
gamma_4_4,0.0161999227043406,0.00159307848259045
gamma_1y,-0.0228980700686318,0.042988687725835
gamma_2y,0.0119559382478777,0.0253516111790276
gamma_3y,0.0522230562661073,0.0215319238568723
gamma_4y,-0.00234015103928722,0.008897953657508
lambda_1t,-0.00996965261786686,0.000697571954786791
lambda_2t,0.00439048616117458,0.000394430143811718
lambda_3t,0.00309843583724294,0.000360048237954863
lambda_4t,0.00125168514336712,0.000141423981387266
alpha_0,0.0242041949046066,0.0161168007956371
alpha_y,0.10913659020452,0.108910354379396
gamma_yy,-2.87086043146684,1.62351052297002
lambda_t,-0.0189482612678565,0.0010338275780954
lambda_tt,0.000585218328550155,0.00033518701137281
lambda_yt,-0.0204679794634018,0.0150636828479903
fe1_广东,0.111247480972496,0.0101017176956192
fe1_广西,0.116005081138527,0.0106997463473403
fe1_江西,0.0346042501080528,0.0095188455796319
fe1_浙江,-0.0340060508706253,0.00922493973183614
fe1_海南,0.0953804083637586,0.0102081617668566
fe1_湖北,0.0868410170789896,0.00919921970384631
fe1_湖南,0.0472443393000237,0.00929374835908455
fe1_福建,0.184031876314071,0.0104586092759516
fe2_广东,-0.0726055131151707,0.00647428449180847
fe2_广西,-0.0986956436177393,0.00716735411826754
fe2_江西,-0.0531478477526352,0.00610388565920569
fe2_浙江,0.0444307505860267,0.00572394500656352
fe2_海南,-0.057090554217359,0.00668956865653198
fe2_湖北,-0.0456435521472952,0.00562174397309909
fe2_湖南,-0.00852212814809494,0.00566679247656812
fe2_福建,-0.105520483255917,0.00660544123204689
fe3_广东,0.00613179453834348,0.00559851267620117
fe3_广西,-0.00799049910365552,0.0061260873178746
fe3_江西,0.0148540182042306,0.00524236378679621
fe3_浙江,-0.0152534994329748,0.00471036183410628
fe3_海南,0.00274621240312503,0.00598809497147333
fe3_湖北,-0.0242482454176398,0.00479307907860322
fe3_湖南,-0.0343505800249631,0.00475129174338664
fe3_福建,-0.0425973493865422,0.00581777023995642
fe4_广东,-0.0321147426976757,0.00297449919247315
fe4_广西,-0.024956601285299,0.00323935940274195
fe4_江西,-0.0127870979265258,0.00260363818207925
fe4_浙江,-0.0190261732159902,0.0019574069129378
fe4_海南,-0.00568414149978366,0.00348105697142172
fe4_湖北,0.00519323303957123,0.00221896831977512
fe4_湖南,-0.0100543367393558,0.00202289874529045
fe4_福建,-0.0401837035660525,0.00311767165105739
feC_广东,-0.0129975920955566,0.0209392396677075
feC_广西,0.0113634959705059,0.0211973878267139
feC_江西,-0.0693749172103987,0.0206545573373946
feC_浙江,-0.101627866172792,0.0203103893793839
feC_海南,-0.107322560608973,0.0211929153221252
feC_湖北,0.0183045106080413,0.0204211302072487
feC_湖南,-0.05045413853989,0.020904388681367
feC_福建,0.161361528407577,0.0219271838353283
