crop,year,eCy,RTS,tauC,TFP
rice_early_indica_hw,2004,0.169142246397795,6.70204372839603,-0.002851069989709,0.0185357680060375
rice_early_indica_hw,2005,0.106700027810822,6.49698963556779,-0.0032787258633961,0.0261963910205436
rice_early_indica_hw,2006,0.139535419346718,8.59233879632906,-0.00407188937700203,0.0314949047567589
rice_early_indica_hw,2007,0.175318247385942,6.67814625965389,-0.00545831619265101,0.0345660298566394
rice_early_indica_hw,2008,0.185857705416953,8.35676113709464,-0.00615842932644626,0.052406102859809
rice_early_indica_hw,2009,0.235001958223536,4.86168983318848,-0.00685168849465706,0.0316637978027584
rice_early_indica_hw,2010,0.1280133412759,13.0585004692141,-0.00744076887117875,0.0964705131359797
rice_early_indica_hw,2011,0.216126430778091,4.78251966941064,-0.0087476075976057,0.0419932996645146
rice_early_indica_hw,2012,0.236197207777312,4.39874701866684,-0.00976743965303033,0.0422957514020087
rice_early_indica_hw,2013,0.249031352753769,4.1993340246318,-0.0107456551420522,0.0444589947587995
rice_early_indica_hw,2014,0.248230365636543,4.30256110318941,-0.0115236302905154,0.0490588510208317
rice_early_indica_hw,2015,0.232009298256891,4.6596407355427,-0.0120280993029985,0.0547867280906252
rice_early_indica_hw,2016,0.228005032173295,4.98098995249265,-0.0126988356584906,0.0644392834334998
rice_early_indica_hw,2017,0.253280201500453,4.14760293196953,-0.0133602194680397,0.0549600834701455
rice_early_indica_hw,2018,0.2678640565117,3.96717790043731,-0.0140243691676471,0.0550005773715235
rice_early_indica_hw,2019,0.186932867772886,7.73326315319401,-0.0144430023554013,0.108314366713839
rice_early_indica_hw,2020,0.109538131031822,6.79681396547055,-0.0147845046654569,0.0905625519046059
rice_early_indica_hw,2021,0.21844229322917,5.2915109833809,-0.0157024063923376,0.0843871466871487
rice_early_indica_hw,2022,0.234272784653077,5.35761043236862,-0.0157776190715391,0.0812078127917311
rice_early_indica_hw,2023,0.217162896229952,5.27783891048787,-0.0162411019655457,0.084016630118646
rice_early_indica_hw,2024,0.189139803485707,6.27556354738102,-0.0168693299031896,0.102836365173095
