crop,year,eCy,RTS,tauC,TFP
rice_late_indica_hw,2004,-0.0607733324115595,-18.0482807409788,0.000151916463507971,0.00605828782441308
rice_late_indica_hw,2005,-0.00198326105123431,-93.903436637586,-0.00181918724269374,-0.176234581856024
rice_late_indica_hw,2006,-0.0225128327487122,-20.9477176828287,-0.000786641793361336,0.00348165285503825
rice_late_indica_hw,2007,0.0221236399012593,-77.7758814057127,-0.00247858930114957,-0.223133839152849
rice_late_indica_hw,2008,0.0255023835752997,-10.8127961418436,-0.00223261902520086,0.0376931427561801
rice_late_indica_hw,2009,0.0679629450433414,3.414257166661,-0.00341424346177439,0.0373929435497145
rice_late_indica_hw,2010,0.12802745657794,16.9490776213307,-0.00528613409220409,0.048087922367603
rice_late_indica_hw,2011,0.137656796434722,-1.97553487516029,-0.00525169262720154,0.0426445323634695
rice_late_indica_hw,2012,0.129953918999485,11.7648384911814,-0.00458001614427761,0.0336499238409157
rice_late_indica_hw,2013,0.193510388506264,7.3183546548255,-0.006579926018559,0.0308533158230778
rice_late_indica_hw,2014,0.200364719541165,5.77909927142896,-0.00665527616866314,0.0317789360878684
rice_late_indica_hw,2015,0.220930664844157,5.00893762250257,-0.00705282218697565,0.0313096131241413
rice_late_indica_hw,2016,0.266418443106159,4.22491047764426,-0.0084635380963528,0.0307871552059787
rice_late_indica_hw,2017,0.303302179525552,3.60509071663925,-0.00952661058344052,0.0305086980815588
rice_late_indica_hw,2018,0.29210843182517,3.812470380246,-0.00892722375900938,0.0294007490658065
rice_late_indica_hw,2019,0.292429551427116,3.67224192014173,-0.00869974057765252,0.0290416105727527
rice_late_indica_hw,2020,0.372139885556346,2.89394043005259,-0.0113997314830136,0.0298400197238348
rice_late_indica_hw,2021,0.37191487784281,2.81145650144159,-0.0111120472776618,0.0293280456431823
rice_late_indica_hw,2022,0.38079718291737,2.74492173279845,-0.0109142888675639,0.0280747116139282
rice_late_indica_hw,2023,0.414457351668316,2.53563202813231,-0.0118776745139789,0.0282340826855606
rice_late_indica_hw,2024,0.465943046195616,2.21332471703697,-0.0136172682597885,0.0288672880196771
