param,est
alpha_1,0.301977482120892
alpha_2,0.320095459080935
alpha_3,0.168646966092638
alpha_4,0.0559682280818115
gamma_1_1,0.129252742353187
gamma_1_2,-0.0218107875890841
gamma_1_3,-0.0660714168586717
gamma_1_4,-0.00806548890203385
gamma_2_2,0.0142835104447744
gamma_2_3,-0.00953285546757874
gamma_2_4,-0.0031642236430598
gamma_3_3,0.0738458718653034
gamma_3_4,-0.000931931299655329
gamma_4_4,0.0203335916684835
gamma_1y,0.19862504246689
gamma_2y,0.0490649997399555
gamma_3y,-0.155318485677855
gamma_4y,-0.067131976759108
lambda_1t,-0.0107757547413688
lambda_2t,0.00305804362646555
lambda_3t,0.00460988780119638
lambda_4t,0.00173267778282253
alpha_0,-0.245447607683978
alpha_y,0.342126937349338
gamma_yy,1.37365873468177
lambda_t,-0.0263234952814194
lambda_tt,0.00202126162828063
lambda_yt,-0.0542309630166955
fe1_云南,0.375494552731999
fe1_内蒙古,0.0609886079772455
fe1_吉林,0.165803447896083
fe1_天津,0.167051113291832
fe1_宁夏,0.133832186890176
fe1_安徽,0.118320352389341
fe1_山东,0.136562667870271
fe1_江苏,0.0638765719820906
fe1_河北,0.141281680489099
fe1_河南,0.254050039503623
fe1_浙江,0.0832366336864681
fe1_湖北,0.260359222616883
fe1_辽宁,0.0898665376757144
fe1_黑龙江,0.137522237061075
fe2_云南,-0.216476144726336
fe2_内蒙古,0.014634330733708
fe2_吉林,-0.0312137185234258
fe2_天津,-0.0495985173745757
fe2_宁夏,-0.126061749044582
fe2_安徽,-0.0709790988234076
fe2_山东,-0.128023442485913
fe2_江苏,-0.0931864650664815
fe2_河北,-0.0695903718472861
fe2_河南,-0.159763052800896
fe2_浙江,-0.0789814132187674
fe2_湖北,-0.135307818395781
fe2_辽宁,0.000672607551416959
fe2_黑龙江,0.00406635392676424
fe3_云南,-0.0463167704839398
fe3_内蒙古,-0.0256429117536641
fe3_吉林,-0.0242931264769348
fe3_天津,-0.0106183768362937
fe3_宁夏,0.00172592304993024
fe3_安徽,-0.00653935256338212
fe3_山东,0.0549898538666644
fe3_江苏,0.0492398992625684
fe3_河北,0.0118220605241168
fe3_河南,0.00246140959352736
fe3_浙江,-0.00239679648221891
fe3_湖北,-0.0449772622855082
fe3_辽宁,0.0114625815418918
fe3_黑龙江,-0.0460093476584138
fe4_云南,-0.0222230266549908
fe4_内蒙古,0.00515501852349587
fe4_吉林,-0.0272486101910019
fe4_天津,-0.00873109043133624
fe4_宁夏,0.0627983259630169
fe4_安徽,-0.000367979994095213
fe4_山东,-0.010130898844567
fe4_江苏,0.00224541300099479
fe4_河北,-0.0157755982148822
fe4_河南,-0.0211936146431639
fe4_浙江,-0.0112123896645999
fe4_湖北,0.00393041886540435
fe4_辽宁,-0.0225430175428649
fe4_黑龙江,-0.00739831550501435
feC_云南,0.519321134717295
feC_内蒙古,0.331731482635391
feC_吉林,0.167006026571755
feC_天津,0.256353187680212
feC_宁夏,0.456546952024091
feC_安徽,0.0277056546240146
feC_山东,0.305422885037757
feC_江苏,0.200886531159284
feC_河北,0.465862576594645
feC_河南,0.350755689287105
feC_浙江,-0.0668593598173857
feC_湖北,0.00625598754635348
feC_辽宁,0.352778500563332
feC_黑龙江,0.106994502531165
