crop,factor,lambda_nt,S_mean,B
wheat_hw,labor,-0.00220955729637605,0.408685638472244,-0.00540649606537645
wheat_hw,mach,-0.000891214787407234,0.221329614186697,-0.00402664049581486
wheat_hw,fert,0.00212547943645684,0.207304744125747,0.0102529223121279
wheat_hw,seed,0.000316486572748738,0.10612773282724,0.00298212883963074
wheat_hw,other,0.000658806074577706,0.056552270388071,0.0116495070853366
