param,est,se_delta
alpha_1,0.345683627746449,
alpha_2,0.262090418106677,
alpha_3,0.194977281962859,
alpha_4,0.0812813195325928,
gamma_1_1,0.114670384026957,
gamma_1_2,-0.0108259523653437,
gamma_1_3,-0.0629604733302198,
gamma_1_4,-0.0108061376829399,
gamma_2_2,0.0319414095221488,
gamma_2_3,-0.0231441177218651,
gamma_2_4,0.0029706418278012,
gamma_3_3,0.0857484565931044,
gamma_3_4,-0.0096298247343025,
gamma_4_4,0.0162539473988828,
gamma_1y,0.135809881078581,
gamma_2y,-0.0271081626795706,
gamma_3y,-0.0301121822639369,
gamma_4y,-0.0325468351840827,
lambda_1t,-0.00612284121284836,
lambda_2t,0.00252890293645151,
lambda_3t,0.00129587781875309,
lambda_4t,0.00205743328802844,
alpha_0,-0.00870116183635927,
alpha_y,0.200013067822131,
gamma_yy,-0.600491575812203,
lambda_t,-0.00669158833110264,
lambda_tt,-0.000543484218684361,
lambda_yt,0.022770410216893,
fe1_广东,0.140593312053762,
fe1_广西,0.161077913304417,
fe1_江西,0.0545527053264197,
fe1_浙江,-0.0150737756027046,
fe1_海南,0.178790532452008,
fe1_湖北,0.0448560475509487,
fe1_湖南,0.0550009989549468,
fe1_福建,0.208906220282777,
fe2_广东,-0.0602325257398472,
fe2_广西,-0.0826017808619108,
fe2_江西,-0.0431124572892279,
fe2_浙江,0.0234412067507373,
fe2_海南,-0.0486593617642885,
fe2_湖北,-0.0325909064148833,
fe2_湖南,-0.0102535167988623,
fe2_福建,-0.0973558264839363,
fe3_广东,-0.0161009277526742,
fe3_广西,-0.0349795424736027,
fe3_江西,-0.00750546629699611,
fe3_浙江,-0.0100515255885121,
fe3_海南,-0.0400336500387514,
fe3_湖北,-0.0155771478731034,
fe3_湖南,-0.0391203921645656,
fe3_福建,-0.0461495257712406,
fe4_广东,-0.0249938086772307,
fe4_广西,-0.0176081418115241,
fe4_江西,-0.0130637903661442,
fe4_浙江,-0.0174399456895013,
fe4_海南,-0.00785711508330898,
fe4_湖北,0.003202865446022,
fe4_湖南,-0.00446114370820253,
fe4_福建,-0.0362340905667632,
feC_广东,0.0735953913008878,
feC_广西,0.165747978254925,
feC_江西,-0.00510421326681665,
feC_浙江,-0.0842238235563722,
feC_海南,0.0806202892604597,
feC_湖北,-0.0644077310883009,
feC_湖南,-0.0929507984535829,
feC_福建,0.17879271593656,
