param,est,se_delta
alpha_1,0.664791678747907,0.0126559876697649
alpha_2,0.126605424026265,0.0069698256078319
alpha_3,0.0912477551844884,0.00503276088841567
alpha_4,0.0645268423737549,0.00258061054513275
gamma_1_1,0.082603615288246,0.0138629330372657
gamma_1_2,-0.000238905579702403,0.00728475000622451
gamma_1_3,-0.0512575941551975,0.00570660268537804
gamma_1_4,-0.0126419089780251,0.00380369606747924
gamma_2_2,0.0230023681105151,0.00619382486418875
gamma_2_3,-0.0269249356196864,0.00414715964043492
gamma_2_4,-0.00462697771064613,0.00256932154915425
gamma_3_3,0.085585113779493,0.00553608839415338
gamma_3_4,-0.00385495870833133,0.00270785075598256
gamma_4_4,0.0215041005889709,0.00284319635233437
gamma_1y,0.0988253152748696,0.0481552301335136
gamma_2y,-0.0966684919035051,0.0258427255445559
gamma_3y,0.00640435611590426,0.0194997978471258
gamma_4y,-0.0224158308545792,0.00938002167116099
lambda_1t,-0.0025628570507486,0.00090450507374223
lambda_2t,0.00101192925778967,0.000477424814957559
lambda_3t,0.000954734028428886,0.000382961974989355
lambda_4t,0.00109152468246866,0.000200832802279414
alpha_0,0.443823251727713,0.0311516975335783
alpha_y,0.24440098354594,0.128497334676108
gamma_yy,-3.03346001437351,0.984025377025032
lambda_t,-0.0127466044460031,0.00162838286605164
lambda_tt,0.000780012170407082,0.000387432500392092
lambda_yt,0.0482622027625336,0.0151859010968603
fe1_四川,-0.0191237485167526,0.0150470856879951
fe1_安徽,-0.243156019164129,0.0170672137147932
fe1_广西,-0.137503129333243,0.0218134941552783
fe1_江苏,-0.299052645267222,0.0174333657456249
fe1_江西,-0.226166873065828,0.021751305549565
fe1_河南,-0.189645482917151,0.0164481686187384
fe1_浙江,-0.0532032522224949,0.0465919433757107
fe1_湖北,-0.249974887306147,0.0185255190198132
fe1_湖南,-0.241169362088067,0.0170279600909619
fe1_福建,-0.124329052501068,0.0170438337776179
fe1_贵州,0.0584411771492696,0.014558726892245
fe1_重庆,-0.0213024698821899,0.0151581300663427
fe1_陕西,0.0557233036340356,0.0157742200103945
fe2_四川,-0.00160899241160899,0.00824342120536354
fe2_安徽,0.104718954628727,0.00947612618036602
fe2_广西,0.021011811713983,0.011663855714314
fe2_江苏,0.131431976234923,0.00975651341522827
fe2_江西,0.0964814565918681,0.0116243254757693
fe2_河南,0.146686693576873,0.00957193974844069
fe2_浙江,0.0244981026131893,0.0248807050531249
fe2_湖北,0.1072101380289,0.0103311921904157
fe2_湖南,0.126532156230267,0.00922349055641715
fe2_福建,0.0270387828575248,0.00925371329585515
fe2_贵州,-0.0301191976106959,0.00783145206343894
fe2_重庆,0.0251862062452532,0.00808963749944318
fe2_陕西,0.0120913650758371,0.0089267949454365
fe3_四川,0.0263699202374015,0.00607169726288572
fe3_安徽,0.0829793151810084,0.00678686282394963
fe3_广西,0.0828105459772344,0.00873709916854988
fe3_江苏,0.10380775998037,0.00703819348326539
fe3_江西,0.0898946617952497,0.00871769709163532
fe3_河南,0.0383969152172607,0.00675595088873239
fe3_浙江,-0.0225072327494546,0.0186058351353429
fe3_湖北,0.0713821437766161,0.00738244411078198
fe3_湖南,0.0682839926198179,0.00676449328302997
fe3_福建,0.0717089207200182,0.0067426574023591
fe3_贵州,-0.00449967964891637,0.00588787861154766
fe3_重庆,0.0173537929937594,0.00620532163849281
fe3_陕西,-0.0127996362412271,0.00649108513926317
fe4_四川,-0.00496104336584041,0.00301382503798858
fe4_安徽,0.0176154432795857,0.00354705927432501
fe4_广西,0.0130809058534762,0.00419675254138828
fe4_江苏,0.004626894299491,0.0036137887619357
fe4_江西,0.00243518924008579,0.00422987543021798
fe4_河南,0.012382411830245,0.0035787779997474
fe4_浙江,-0.00429930296925615,0.00892462932176852
fe4_湖北,0.0253620804394356,0.00383541940997138
fe4_湖南,0.00499417445538248,0.00362577573508854
fe4_福建,-0.00719112673324256,0.00345121006911436
fe4_贵州,-0.0248300922182774,0.00289154110571961
fe4_重庆,-0.0176908242749662,0.00305103263114053
fe4_陕西,-0.0281262661201892,0.00335017189287134
feC_四川,-0.378116126921823,0.0399663695958588
feC_安徽,-0.66614720467765,0.0382569837690818
feC_广西,-0.371128555831453,0.0596177309575344
feC_江苏,-0.585003538814818,0.044427176458562
feC_江西,-0.502915680403505,0.053240987750866
feC_河南,-0.567891568865422,0.0389374652280597
feC_浙江,-0.780433006239776,0.145634586909689
feC_湖北,-0.580307184217254,0.0422519934351228
feC_湖南,-0.660735251756252,0.0384230672783181
feC_福建,-0.618095093491267,0.0384970284471219
feC_贵州,-0.024452987396187,0.0409500753000591
feC_重庆,-0.51323900294194,0.0394859978281877
feC_陕西,-0.00869904666529018,0.0411060486384003
