province,year,Shat_labor,Shat_mach,Shat_fert,Shat_seed,Shat_other,Sobs_labor,Sobs_mach,Sobs_fert,Sobs_seed,mono_ok,conc_ok
吉林,2019,0.380189267855004,0.198166815353282,0.19491343943325,0.145845707613881,0.0808847697445825,0.326152775361058,0.252288150339307,0.18357403862885,0.150078301722638,TRUE,TRUE
吉林,2020,0.375880440067469,0.200874124678257,0.19676480796296,0.144665494870352,0.0818151324209617,0.328342227811958,0.249056732043917,0.172490567320439,0.145161290322581,TRUE,TRUE
吉林,2021,0.3458638059192,0.210367032655142,0.21025363903447,0.146482897842654,0.0870326245485342,0.35243738311223,0.251044343068883,0.181689476168004,0.145124359848286,TRUE,TRUE
吉林,2022,0.321386917027455,0.211977414985508,0.220028299542922,0.159530045142092,0.0870773233020222,0.337928238394486,0.234839152333578,0.218419123953282,0.143866269550437,TRUE,TRUE
吉林,2023,0.318897860490857,0.211961435392906,0.2199756514545,0.162326328039289,0.0868387246224481,0.36013333993432,0.114197072462333,0.25905572883146,0.170784032212816,TRUE,TRUE
吉林,2024,0.314650424411736,0.210882295718128,0.219552457011276,0.167945844556677,0.0869689783021839,0.350665181796292,0.145075848784012,0.245319648446906,0.171653021911871,TRUE,TRUE
四川,2004,0.625063870475876,0.0282270325303509,0.0901999241792331,0.216604358690701,0.0399048141238385,0.672104533755692,0.0490595921599683,0.0877054048703227,0.160403880419719,TRUE,TRUE
四川,2008,0.634663976253052,0.0365745187886545,0.101076281400002,0.199521279663147,0.0281639438951442,0.562137382708975,0.01795477878853,0.137645345366855,0.250292481436382,TRUE,TRUE
四川,2016,0.690700052848059,0.0488265184143555,0.0753390202469628,0.162499985091103,0.0226344233995198,0.709338733258715,0.0396655895819408,0.0635440438005666,0.164685529491951,TRUE,TRUE
四川,2017,0.704538676110118,0.0470709310379551,0.0705008172447829,0.157465517221904,0.02042405838524,0.719805111798224,0.0398454581707259,0.0601829052901107,0.157324505965109,TRUE,TRUE
四川,2018,0.703425947821291,0.0475995256101195,0.0720571767307844,0.15633877850658,0.020578571331226,0.711319036350781,0.046862203632285,0.0672933665366572,0.151583755381318,TRUE,TRUE
四川,2019,0.706952410797497,0.0431273966788441,0.0686825543594938,0.163042685762715,0.0181949524014506,0.703961351200615,0.0456128186189536,0.0649824392155681,0.163699672902127,TRUE,TRUE
四川,2020,0.710025957895163,0.042952182127733,0.0684333732502563,0.161969406491366,0.0166190802354818,0.70287103144463,0.0462808243455365,0.0670486028225661,0.162590510911945,TRUE,TRUE
四川,2021,0.714534416061622,0.0429087605535764,0.0667362723674948,0.160280806520857,0.0155397444964505,0.703980816696787,0.0485278502464717,0.0691105219855563,0.158184899477522,TRUE,TRUE
四川,2022,0.72609007102968,0.0394146223609019,0.0634801494857839,0.154765808317261,0.0162493488063733,0.68703415513146,0.0484956452889945,0.0804665956807819,0.163902312501706,TRUE,TRUE
四川,2023,0.755081438544142,0.0332921856845194,0.0523223432415002,0.148064917984104,0.0112391145457343,0.675937783469399,0.0587748786083987,0.0875620297742917,0.157995838002241,TRUE,TRUE
四川,2024,0.71678165361927,0.0458071311344731,0.0691676441693342,0.149298136230459,0.0189454348464636,0.668925472600706,0.0557355415525717,0.0792253637293392,0.173573950051137,TRUE,TRUE
安徽,2004,0.447715205254361,0.0804266176459228,0.163233261086424,0.227716479581532,0.0809084364317613,0.496823881775993,0.0622387519336471,0.124312938156206,0.25718329328901,TRUE,TRUE
安徽,2005,0.476581536843759,0.0699358821468234,0.150994438957527,0.23078596419696,0.0717021778549309,0.537825547747003,0.0606138900372054,0.126085159156676,0.204190781314593,TRUE,TRUE
安徽,2006,0.472188789592639,0.0792413770922345,0.159569171323373,0.214907768568133,0.07409289342362,0.534940658008254,0.0664070697414135,0.137360971856273,0.193391936950591,TRUE,TRUE
安徽,2007,0.450747289660827,0.0782700891023264,0.164953286910511,0.234090924439128,0.0719384098872077,0.517043245344969,0.0711755303063032,0.129044800622111,0.221886205555796,TRUE,TRUE
安徽,2008,0.470225246472011,0.0742252260211326,0.158709075598756,0.228735304562514,0.0681051473455863,0.476275152082358,0.0805053813757604,0.134206832007487,0.233897987833411,TRUE,TRUE
安徽,2009,0.443331371484752,0.0738750734330184,0.16264376588821,0.252008529797912,0.0681412593961079,0.545855793249817,0.071314539000432,0.127753883139568,0.19801664068516,TRUE,TRUE
安徽,2010,0.519315750761956,0.0737892503196894,0.139560100697861,0.206260657764161,0.0610742404563323,0.58664706391075,0.0668338666436046,0.133460174695148,0.167776528582548,TRUE,TRUE
安徽,2011,0.497431745037373,0.0711508073062843,0.140639613609339,0.228088282823633,0.0626895512233701,0.544058194758808,0.0568079232792119,0.125691782345322,0.220585349260136,TRUE,TRUE
安徽,2012,0.503234892381301,0.0805597270785137,0.139754885020213,0.212748117352552,0.0637023781674205,0.582032409634854,0.0615946850655666,0.119145843356844,0.189963864178447,TRUE,TRUE
安徽,2013,0.539727314610333,0.077035497630783,0.123559061673692,0.200466620521168,0.0592115055640246,0.62898081358261,0.0512684626331027,0.107277098974434,0.178281564355464,TRUE,TRUE
安徽,2014,0.556544142377917,0.0808251535700308,0.118288462168111,0.188451057727725,0.0558911841562169,0.644696391359069,0.0452575979532465,0.0959725173829616,0.174541440567809,TRUE,TRUE
安徽,2015,0.562386851642385,0.0774338523186091,0.115242395526385,0.189846414079904,0.0550904864327167,0.648278874889544,0.0458404074702886,0.081315342686087,0.187124574310706,TRUE,TRUE
安徽,2016,0.549996854533949,0.0826565123229333,0.119007943677883,0.193649129957055,0.0546895595081795,0.562075322330649,0.0935421231067487,0.102128881492422,0.192884770065251,TRUE,TRUE
安徽,2017,0.546712267342072,0.0918487107700213,0.125472240934879,0.176381326472468,0.0595854544805595,0.567467797666791,0.0685874924721369,0.114454380378252,0.189980436867741,TRUE,TRUE
安徽,2018,0.547069578867977,0.0869253320779336,0.122860440799834,0.186008959458355,0.0571356887959003,0.515561420586502,0.081046802587774,0.14140031147694,0.195972211432396,TRUE,TRUE
安徽,2019,0.543504684415327,0.0919113847013463,0.127025333922144,0.178941421437006,0.0586171755241767,0.466814182715213,0.130392893820207,0.143404656284078,0.189056991307846,TRUE,TRUE
安徽,2020,0.558787603016068,0.0936797194107311,0.12404018880031,0.165720595650048,0.0577718931228434,0.458537392455328,0.103386278402824,0.155338627840282,0.208261636885065,TRUE,TRUE
安徽,2021,0.54042142569292,0.0932376630567072,0.128142130226421,0.179382393288439,0.0588163877355136,0.472477113335832,0.109299213019969,0.156603672573478,0.185352534932277,TRUE,TRUE
安徽,2022,0.543870639168408,0.0909875803679383,0.127028592117459,0.179228466770009,0.0588847215761853,0.44926908276851,0.107517563678004,0.185406414740078,0.183920852547636,TRUE,TRUE
安徽,2023,0.52902335457774,0.0920091423704891,0.131337993800532,0.187997922796285,0.0596315864549548,0.43184856370223,0.109444359406092,0.175519159140773,0.205673758865248,TRUE,TRUE
安徽,2024,0.554773058785098,0.0972094048103967,0.126884104707663,0.162777966312798,0.0583554653840447,0.433729825978032,0.124072176154539,0.173473296272141,0.206983653736658,TRUE,TRUE
山东,2004,0.439951122093609,0.0796132101860772,0.199967329522617,0.188557990559171,0.0919103476385256,0.427802185423003,0.0769404077954264,0.194209755548046,0.190424693026924,TRUE,TRUE
山东,2005,0.455546602395377,0.0831607848565973,0.196310338325881,0.174345141199623,0.0906371332225215,0.418226723672741,0.0789506454692624,0.213108629778756,0.168942758706571,TRUE,TRUE
山东,2006,0.452932682543488,0.0855194137523698,0.196599969237842,0.174462152355078,0.0904857821112232,0.415929919682777,0.0880252483359971,0.21657326670578,0.168605474519007,TRUE,TRUE
山东,2007,0.460681091339303,0.0804951584281048,0.190456512994715,0.181111567326976,0.0872556699109013,0.404632104044183,0.0896133974701586,0.206324603598789,0.185569214323891,TRUE,TRUE
山东,2008,0.442366332900523,0.0800542715897699,0.196143759902592,0.18952774537623,0.0919078902308853,0.349389022726613,0.091254752851711,0.260688474153194,0.186195686877776,TRUE,TRUE
山东,2009,0.467975226310987,0.0840209591828818,0.188136466586438,0.172004238499049,0.0878631094206445,0.39695877753024,0.105186824359684,0.231381109732211,0.157234491111078,TRUE,TRUE
山东,2010,0.49385051814733,0.0853046919823709,0.179576087345074,0.158088345417885,0.083180357107341,0.451186514056877,0.0953405308872473,0.19373866926428,0.16589550017588,TRUE,TRUE
山东,2011,0.497353827078675,0.0843346028835489,0.175877256358375,0.159443841431648,0.0829904722477527,0.475777886763664,0.0881368862732276,0.185657457359272,0.170072475614408,TRUE,TRUE
