crop,factor,lambda_nt,S_mean,B
rapeseed,labor,0.00148706440362903,0.55522622883819,0.00267830359300697
rapeseed,mach,0.000254955569448682,0.0941641496155744,0.00270756514543528
rapeseed,fert,0.000232142979542055,0.128402737636744,0.00180792858325807
rapeseed,seed,-0.000192167661645967,0.0244526256238144,-0.00785877412930311
rapeseed,land,-0.000653811297310753,0.155297996186408,-0.00421004335771318
rapeseed,other,-0.00112818399366305,0.0424562620992695,-0.0265728525753204
