province,year,Shat_labor,Shat_mach,Shat_fert,Shat_seed,Shat_other,Sobs_labor,Sobs_mach,Sobs_fert,Sobs_seed,mono_ok,conc_ok
上海,2004,0.336714482623094,0.251706310943557,0.207676671118546,0.0428686772179901,0.161033858096813,0.253095100228858,0.309620315989743,0.22736923373866,0.0465161165798109,TRUE,TRUE
上海,2005,0.318269020005258,0.256565523703993,0.21257148547508,0.0445656300291622,0.168028340786507,0.237507667626103,0.315505119614967,0.213348747227858,0.0425376303496438,TRUE,TRUE
上海,2006,0.31578829656612,0.26099176653649,0.208134599185675,0.0468692932626763,0.168216044449039,0.246768886690609,0.321692006623513,0.212361024494097,0.0502139738930346,TRUE,TRUE
上海,2007,0.309616061155084,0.262056849817347,0.206983026454691,0.0529849720000567,0.168359090572822,0.278362353334169,0.300492713683244,0.192868178212034,0.0510459726919704,TRUE,TRUE
云南,2004,0.637389894205656,0.0991134477934318,0.150280617014595,0.0256503451893162,0.0875656957970009,0.613327610967135,0.110529704032618,0.125022696885162,0.033525362737492,TRUE,TRUE
云南,2005,0.640422964041311,0.103517162612194,0.145423457695304,0.0238691131371264,0.0867673025140651,0.617260787992495,0.112797312836652,0.125582521333898,0.0344973673061793,TRUE,TRUE
云南,2006,0.65141036152886,0.108682923866459,0.132593735041489,0.021223344460892,0.0860896351022998,0.624060805999215,0.112020229911785,0.128122774637039,0.0346466305279833,TRUE,FALSE
云南,2007,0.644800374440396,0.110943917157705,0.132825908662864,0.0229510561979107,0.0884787435411244,0.617602533298149,0.1153733975917,0.128553770086527,0.035152289551534,TRUE,TRUE
云南,2008,0.639105708228798,0.115108520564251,0.134338352839399,0.0176585577464356,0.0937888606211168,0.603049968329091,0.123086300240221,0.145530816392385,0.031909935104514,TRUE,FALSE
云南,2009,0.64916292204119,0.114398283351768,0.126439141411921,0.0218631324815479,0.088136520713573,0.612689664635192,0.114056050401912,0.144722549367118,0.0312382084910299,TRUE,FALSE
云南,2010,0.664717699749681,0.113476008804282,0.11336033479456,0.0251217238565101,0.0833242327949673,0.647684771618451,0.114284031452159,0.119300277807773,0.0313736269129961,TRUE,TRUE
云南,2011,0.673667898899905,0.113174073920513,0.10595520790771,0.0304739129909881,0.0767289062808843,0.658917577123447,0.119445397089805,0.108511750200056,0.0373736383975961,TRUE,TRUE
云南,2012,0.698900506905161,0.107178824523652,0.0957578890926921,0.0322449131841247,0.0659178662943702,0.710308395202741,0.100293338871294,0.100702196147656,0.026958621047713,TRUE,TRUE
云南,2013,0.720811570155168,0.10614807856042,0.0801464732268522,0.0340836668818306,0.0588102111757297,0.729606157136174,0.0978926733643715,0.0878628232830634,0.0271045421131184,TRUE,FALSE
