crop,method,n_obs,n_prov,iter,converged,inv_err,concavity_rate,concavity_rate_obsS,monotonicity_rate
rice_japonica,plain,278,17,21,TRUE,5.53133927549965e-14,0.787769784172662,0.805755395683453,1
