crop,factor,lambda_nt,S_mean,B
rice_mid_indica,labor,-0.00570675390073163,0.542336236034153,-0.0105225384578069
rice_mid_indica,mach,0.00184377599222774,0.186990423465311,0.00986026962268358
rice_mid_indica,fert,0.00220886253818752,0.136645285996593,0.0161649377223492
rice_mid_indica,seed,0.00113579950009164,0.0641193201810502,0.0177138418948384
rice_mid_indica,other,0.000518315870224717,0.0699087343228926,0.00741417900416754
