crop,method,n_obs,n_prov,iter,converged,inv_err,concavity_rate,concavity_rate_obsS,monotonicity_rate
soybean,plain,240,15,15,TRUE,4.7521708790299e-13,0.729166666666667,0.666666666666667,1
