crop,factor,lambda_nt,S_mean,B
wheat,labor,-0.0062281445275911,0.409279796740281,-0.0152173270637723
wheat,mach,0.00010914787317574,0.223048129509749,0.00048934673164775
wheat,fert,0.00440552276749028,0.205173105765744,0.0214722234234747
wheat,seed,0.00105104113588694,0.106136921730226,0.00990269096515193
wheat,other,0.000662432751038135,0.0563620462539996,0.011753170707338
