crop,seg,eps_ll,M_ml,B_labor,n
rice_mid_indica,2004-2013,-0.213046945839301,0.553340724284999,-0.0102514743684486,104
rice_mid_indica,2014-2024,-0.691727161335624,1.53868172660364,-0.00988596529089559,133
