crop,period,f_n,f_m,S_n,eps,allen,morishima
rice_late_indica,all,labor,labor,0.438302556175396,-0.226364105615538,-0.516456275297088,0
rice_late_indica,all,labor,mach,0.438302556175396,0.172095739447107,0.772824196252021,0.848330758155836
rice_late_indica,all,labor,fert,0.438302556175396,0.0076750129051119,0.0447123999888744,0.363199792386321
rice_late_indica,all,labor,seed,0.438302556175396,0.0455905057709283,0.670179471746163,0.754908390730004
rice_late_indica,all,labor,other,0.438302556175396,0.00100284749239038,0.0100958101356521,0.675763499258386
rice_late_indica,all,mach,labor,0.222684202023853,0.338730820691457,0.772824196252021,0.565094926306995
rice_late_indica,all,mach,mach,0.222684202023853,-0.676235018708729,-3.03674446845714,0
rice_late_indica,all,mach,fert,0.222684202023853,0.125757059791473,0.7326241699315,0.481281839272683
rice_late_indica,all,mach,seed,0.222684202023853,0.0833717811335911,1.2255634214586,0.792689666092667
rice_late_indica,all,mach,other,0.222684202023853,0.128375357092208,1.29237320842295,0.803136008858203
rice_late_indica,all,fert,labor,0.171652895103409,0.0195975592078604,0.0447123999888744,0.245961664823398
rice_late_indica,all,fert,mach,0.171652895103409,0.163143828664584,0.7326241699315,0.839378847373313
rice_late_indica,all,fert,fert,0.171652895103409,-0.355524779481209,-2.07118428889318,0
rice_late_indica,all,fert,seed,0.171652895103409,0.00397439083388779,0.0584234613002732,0.713292275792964
rice_late_indica,all,fert,other,0.171652895103409,0.168809000774877,1.69942452261613,0.843569652540872
rice_late_indica,all,seed,labor,0.0680273086433721,0.29374137556262,0.670179471746163,0.520105481178158
rice_late_indica,all,seed,mach,0.0680273086433721,0.272913612537131,1.2255634214586,0.94914863124586
rice_late_indica,all,seed,fert,0.0680273086433721,0.0100285562741538,0.0584234613002732,0.365553335755363
rice_late_indica,all,seed,seed,0.0680273086433721,-0.709317884959076,-10.4269579247596,0
rice_late_indica,all,seed,other,0.0680273086433721,0.13263434058517,1.33524900862397,0.807394992351166
rice_late_indica,all,other,labor,0.0993330380539697,0.00442501938911777,0.0100958101356521,0.230789125004656
rice_late_indica,all,other,mach,0.0993330380539697,0.287791096634672,1.29237320842295,0.964026115343401
rice_late_indica,all,other,fert,0.0993330380539697,0.291711139316786,1.69942452261613,0.647235918797995
rice_late_indica,all,other,seed,0.0993330380539697,0.0908333964254196,1.33524900862397,0.800151281384495
rice_late_indica,all,other,other,0.0993330380539697,-0.674760651765995,-6.7929126601301,0
