param,est,se_delta
alpha_1,0.670000957916124,
alpha_2,0.0711484235712214,
alpha_3,0.13795785160176,
alpha_4,0.0465858775817405,
gamma_1_1,0.0842529061527849,
gamma_1_2,0.00366479250905419,
gamma_1_3,-0.064633762871383,
gamma_1_4,-0.0190895895683991,
gamma_2_2,0.007245591386289,
gamma_2_3,-0.0142219268195957,
gamma_2_4,-0.0021775924195114,
gamma_3_3,0.0724816474273298,
gamma_3_4,-0.00328754351804439,
gamma_4_4,0.0324355974912382,
gamma_1y,-0.0110519597541114,
gamma_2y,0.0237370210491855,
gamma_3y,4.37735085319704e-06,
gamma_4y,-0.0131454631475843,
lambda_1t,-0.00118223593945298,
lambda_2t,0.00138267055005017,
lambda_3t,0.000962242373180525,
lambda_4t,-0.000480581832714071,
alpha_0,0.473467797124778,
alpha_y,0.221811449393385,
gamma_yy,-0.0754405366784572,
lambda_t,-0.00983401860205802,
lambda_tt,0.000719370344099801,
lambda_yt,0.0198403290754359,
fe1_内蒙古,-0.326362025196579,
fe1_北京,-0.283999841777848,
fe1_吉林,-0.228906888755382,
fe1_四川,-0.011916068714888,
fe1_天津,-0.314442579673735,
fe1_宁夏,-0.179734625461573,
fe1_安徽,-0.195675606378627,
fe1_山东,-0.20533459191166,
fe1_山西,-0.140529088177757,
fe1_广西,-0.0768896552459427,
fe1_新疆,-0.312307444695297,
fe1_江苏,-0.142999600758697,
fe1_河北,-0.175388207259456,
fe1_河南,-0.176412910771978,
fe1_湖北,-0.0935630789278079,
fe1_甘肃,-0.0884125227359322,
fe1_福建,-0.246845438016476,
fe1_贵州,0.0392073360971182,
fe1_辽宁,-0.216044341110637,
fe1_重庆,0.048695258149254,
fe1_陕西,-0.0726198910155053,
fe1_黑龙江,-0.274972564935626,
fe2_内蒙古,0.18204141694203,
fe2_北京,0.151213673095171,
fe2_吉林,0.111075799660627,
fe2_四川,0.0198676387239918,
fe2_天津,0.108809024171695,
fe2_宁夏,0.0993905351073352,
fe2_安徽,0.0598861911749831,
fe2_山东,0.0970726624369775,
fe2_山西,0.109342382918949,
fe2_广西,0.0292496338858888,
fe2_新疆,0.163991261252454,
fe2_江苏,0.034981626023928,
fe2_河北,0.118812307125389,
fe2_河南,0.0958262306125477,
fe2_湖北,0.0330947698096591,
fe2_甘肃,0.059729122178374,
fe2_福建,-0.0124192818747173,
fe2_贵州,-0.000468765652993752,
fe2_辽宁,0.100604077901825,
fe2_重庆,-0.0439158076131055,
fe2_陕西,0.0761640787261512,
fe2_黑龙江,0.156242782021358,
fe3_内蒙古,0.10913319170685,
fe3_北京,0.135338156375332,
fe3_吉林,0.124646621664703,
fe3_四川,0.00622540010365932,
fe3_天津,0.18524267451701,
fe3_宁夏,0.0721587233662953,
fe3_安徽,0.109861273636923,
fe3_山东,0.0975374113880993,
fe3_山西,0.0389199011379477,
fe3_广西,0.039515573961084,
fe3_新疆,0.0783270464884785,
fe3_江苏,0.100500283429614,
fe3_河北,0.0490560887189316,
fe3_河南,0.0674443689847119,
fe3_湖北,0.062255427901314,
fe3_甘肃,0.0110351562277356,
fe3_福建,0.14013555635082,
fe3_贵州,-0.00433971225753064,
fe3_辽宁,0.103786393411339,
fe3_重庆,0.0301127909014239,
fe3_陕西,0.0210010869996845,
fe3_黑龙江,0.10593106949247,
fe4_内蒙古,0.0428687738975991,
fe4_北京,0.0449405048515582,
fe4_吉林,0.028338109150795,
fe4_四川,0.0152058107008817,
fe4_天津,0.0536855338443751,
fe4_宁夏,0.022499038406982,
fe4_安徽,0.0414396975295896,
fe4_山东,0.0263327578205863,
fe4_山西,0.0120387693226307,
fe4_广西,0.0166444712540683,
fe4_新疆,0.0427767906151392,
fe4_江苏,0.0260495344870561,
fe4_河北,0.0302828972833268,
fe4_河南,0.0348081951095577,
fe4_湖北,0.0118253235132333,
fe4_甘肃,0.00345835384387537,
fe4_福建,0.00457411851991378,
fe4_贵州,-0.0110041390332494,
fe4_辽宁,0.0409187415833725,
fe4_重庆,-0.00371194902941526,
fe4_陕西,0.0150615475116177,
fe4_黑龙江,0.0510527034976727,
feC_内蒙古,-0.712390227820922,
feC_北京,-0.912770770461876,
feC_吉林,-0.706223889876773,
feC_四川,-0.338694280263675,
feC_天津,-1.03565840846791,
feC_宁夏,-0.389044126289735,
feC_安徽,-0.83787458643791,
feC_山东,-0.534345806059092,
feC_山西,-0.400081555102059,
feC_广西,-0.40635198767916,
feC_新疆,-0.389589014758075,
feC_江苏,-0.585980592059118,
feC_河北,-0.576714537895542,
feC_河南,-0.660473968477225,
feC_湖北,-0.484457482132012,
feC_甘肃,-0.00730213845515788,
feC_福建,-0.536739318531811,
feC_贵州,-0.16070625726777,
feC_辽宁,-0.632061440861363,
feC_重庆,-0.387837747696742,
feC_陕西,-0.247708560010166,
feC_黑龙江,-0.926615699147352,
