crop,year,eCy,RTS,tauC,TFP
rice_early_indica,2004,0.368964903196341,3.99952682503574,-0.0128206306098739,0.0534686584152152
rice_early_indica,2005,0.489380546458495,2.47342740168624,-0.0117489163100973,0.0305493680759592
rice_early_indica,2006,0.361220809370997,3.88679383788627,-0.012202919342872,0.0513116039257163
rice_early_indica,2007,0.241068132498311,-10.5563965894106,-0.0126069913497295,-0.172628085044995
rice_early_indica,2008,0.227922714883703,3.90071665530365,-0.0118052046852004,0.0440504972434261
rice_early_indica,2009,0.0531386155763323,-4.53424278843874,-0.0129974530086568,-0.0818895918632975
rice_early_indica,2010,0.282262976274182,2.33284267336057,-0.0137314660322633,0.0249910952049458
rice_early_indica,2011,0.0615825910459518,5.45769947100099,-0.0156317429920479,0.084553519464751
rice_early_indica,2012,-0.00194000231356338,-11.3940102658691,-0.0178782202325945,-0.176656235959192
rice_early_indica,2013,-0.0508976724800137,-11.3916019535179,-0.0193571025198614,-0.222480684550296
rice_early_indica,2014,-0.0913032074236059,-5.1753269445515,-0.0199934196969733,-0.100416204377969
rice_early_indica,2015,-0.0834184327502076,-16.759170412104,-0.0197200663626853,-0.338857568060219
rice_early_indica,2016,-0.107925958072113,7.15277822070302,-0.0197673978052345,0.170050583558583
rice_early_indica,2017,-0.19132607433414,-0.27516850845301,-0.0198540306856944,-0.000804616967864813
rice_early_indica,2018,-0.25964193404279,-6.68994449501849,-0.0197191136001354,-0.129227639611702
rice_early_indica,2019,-0.0844722677083312,-3.16876504849547,-0.0185997784224579,-0.0639986118002868
rice_early_indica,2020,0.0810591978191078,-3.47448181374492,-0.0178889848108246,-0.0753032820651577
rice_early_indica,2021,-0.211279344544143,-3.6087069758491,-0.0188183632190375,-0.0693727205730505
rice_early_indica,2022,-0.244932094261642,-1.19064676402885,-0.0176802754059019,-0.0128463870935462
rice_early_indica,2023,-0.232656716038378,33.7773798344311,-0.0175142213988093,0.464676061717255
rice_early_indica,2024,-0.202433394688107,-5.08564152025476,-0.0175454892558591,-0.0959918152916548
