crop,factor,lambda_nt,S_mean,B
rapeseed_hw,labor,0.00072069100711205,0.650756073876798,0.00110746720014248
rapeseed_hw,mach,0.00124829206207073,0.113303748865842,0.0110172176522489
rapeseed_hw,fert,-0.000922469054005171,0.155449730376552,-0.00593419526538023
rapeseed_hw,seed,-0.000259575182472308,0.0294481458044851,-0.00881465285440055
rapeseed_hw,other,-0.000786938832705301,0.0510423010763225,-0.0154173855040079
