param,est,se_delta
alpha_1,0.292541455835084,0.0194926945535048
alpha_2,0.201675279953055,0.00840065587761004
alpha_3,0.212083943257605,0.00844187592629763
alpha_4,0.201635041833199,0.00752555226195856
gamma_1_1,0.178929146182092,0.0160391029873275
gamma_1_2,-0.00476468762511879,0.00693161064211296
gamma_1_3,-0.0750280579294291,0.00672628337887603
gamma_1_4,-0.0701567789825142,0.00634922490709199
gamma_2_2,0.0110601009926274,0.00588940454435662
gamma_2_3,-0.00747184174476124,0.00481119141368652
gamma_2_4,-0.00799486413409183,0.00466353882414157
gamma_3_3,0.0744535829139804,0.0075655580251449
gamma_3_4,-0.00967902839050173,0.00611925929780726
gamma_4_4,0.0846094805526087,0.00826982316715017
gamma_1y,-0.158578464897628,0.025621274843717
gamma_2y,0.0425564180593491,0.0112103461787067
gamma_3y,0.0557510838703625,0.0110513895953985
gamma_4y,0.0301116539873861,0.00983823647548724
lambda_1t,-0.00435795590509371,0.00115570342051812
lambda_2t,0.000412735135134267,0.00047973431559063
lambda_3t,0.00302330313814056,0.000485755925046976
lambda_4t,0.000396549186393908,0.000419986288525619
alpha_0,-0.521245791923276,0.0290483278677
alpha_y,0.0935332802277628,0.0377786643559193
gamma_yy,0.102854594006604,0.24634862847834
lambda_t,-0.0115454684270101,0.000918365092924979
lambda_tt,0.000934958221376164,0.000296093367048715
lambda_yt,0.00146700353283561,0.00383283611292761
fe1_四川,0.331721679229103,0.0246972901976877
fe1_安徽,0.233788742652261,0.0217986500175243
fe1_山东,0.276444690486707,0.0225932233335891
fe1_广东,0.260354718948637,0.0227662453652833
fe1_广西,0.280977491893182,0.023444061013944
fe1_江苏,0.24863406064378,0.0314512932487573
fe1_江西,0.250068312226905,0.0276139105009284
fe1_河北,0.259824282182317,0.0218961134481996
fe1_河南,0.224258151487879,0.0216328610658582
fe1_海南,0.321343035031859,0.028714585217174
fe1_湖北,0.262271205063349,0.0248176922319401
fe1_湖南,0.36391618300073,0.0279824511340105
fe1_福建,0.337777384608572,0.0225551165299164
fe1_辽宁,0.109390684854613,0.0218944914692094
fe1_重庆,0.358321335977999,0.0305863005034299
fe1_陕西,0.08555526588435,0.0313503174632779
fe2_四川,-0.155921307278365,0.010742973738349
fe2_安徽,-0.126870317279151,0.00951151997179178
fe2_山东,-0.121681690964381,0.00973923146658985
fe2_广东,-0.0996521023960932,0.01003734516474
fe2_广西,-0.0962194227153626,0.0107557339536283
fe2_江苏,-0.12914760248603,0.0134678291632257
fe2_江西,-0.134852196013818,0.0122701917097564
fe2_河北,-0.112401421655983,0.00947496778455047
fe2_河南,-0.120512884476005,0.00926732479016012
fe2_海南,-0.116631453849307,0.0123645181061507
fe2_湖北,-0.129409764480651,0.0107292370507401
fe2_湖南,-0.105559376937665,0.0123699517194801
fe2_福建,-0.121628496898557,0.00996594685775405
fe2_辽宁,-0.0518660260752922,0.00956873020236625
fe2_重庆,-0.168690271182959,0.0134260797228765
fe2_陕西,0.00772855041954991,0.0134670591294411
fe3_四川,-0.111760763145901,0.0105981873908853
fe3_安徽,-0.0776279288798291,0.00963266910417994
fe3_山东,-0.0733360021325047,0.0095874059835803
fe3_广东,-0.0722389227625253,0.00988643669096995
fe3_广西,-0.080927754181259,0.010714099985574
fe3_江苏,-0.0880034670860109,0.0131544774397399
fe3_江西,-0.0802022047200677,0.0124628254929752
fe3_河北,-0.105999859740627,0.00943676590626061
fe3_河南,-0.0727771968514434,0.00916265660635786
fe3_海南,-0.128381594177704,0.012040493667419
fe3_湖北,-0.0875084966447431,0.0106512569713909
fe3_湖南,-0.137947000750232,0.0127461258735556
fe3_福建,-0.118493315446247,0.0102511636876751
fe3_辽宁,-0.0404287083851449,0.00938312931491848
fe3_重庆,-0.11068620270853,0.013417264295937
fe3_陕西,-0.0033704769002255,0.0133800425586777
fe4_四川,-0.00390936413319806,0.00919926476995227
fe4_安徽,0.00220701435605367,0.00848294157131666
fe4_山东,-0.0625183151296863,0.00854621730063011
fe4_广东,-0.0644481260574931,0.00874804028489276
fe4_广西,-0.0768251836246799,0.00953971713559085
fe4_江苏,-0.0161059633882087,0.0115172353201626
fe4_江西,-0.00705256316566188,0.0108877080921611
fe4_河北,-0.00837517071418826,0.00856914820047749
fe4_河南,0.00274345349405467,0.00804679686327308
fe4_海南,-0.0381676239919074,0.0105254251123711
fe4_湖北,-0.000433639522594315,0.00943764924164657
fe4_湖南,-0.075432563013641,0.0125273707906091
fe4_福建,-0.0568336417372411,0.00961864744140975
fe4_辽宁,0.000287347516518294,0.00844612022258981
fe4_重庆,-0.0361660914126749,0.0116410102967372
fe4_陕西,-0.0239023631483272,0.0118224469090124
feC_四川,0.566431497061059,0.0361304889061686
feC_安徽,0.37618535250918,0.0315715694031039
feC_山东,0.660892277350334,0.034825759762803
feC_广东,0.482845203616679,0.0326350863442366
feC_广西,0.506487093008527,0.033427905045391
feC_江苏,0.603044522918802,0.0492370169009299
feC_江西,0.520927985759633,0.0381337476311772
feC_河北,0.627199428570514,0.0320702153026526
feC_河南,0.436125090301297,0.031540302391999
feC_海南,0.482853440741782,0.0453235498711805
feC_湖北,0.445009751902639,0.0361210712415881
feC_湖南,0.627714859185693,0.0402762484326935
feC_福建,0.731421001276586,0.0322273353087658
feC_辽宁,0.329628958030028,0.031701103233298
feC_重庆,0.516879095442538,0.0572236911990247
feC_陕西,0.43145953054705,0.0482249713944371
