crop,factor,lambda_nt,S_mean,B
peanut,labor,0.0017303609038165,0.542700425998916,0.0031884273918369
peanut,mach,-0.000519331401629892,0.0935475764429423,-0.00555152171095153
peanut,fert,-0.000260595074253726,0.130806527521275,-0.00199221766063121
peanut,seed,-0.000411277394090856,0.172142382813601,-0.00238916986838851
peanut,other,-0.000539157033842025,0.0608030872232656,-0.00886726412200534
