crop,period,f_n,f_m,S_n,eps,allen,morishima
rice_mid_indica,all,labor,labor,0.54169614713371,-0.268040295594493,-0.494816692001191,0
rice_mid_indica,all,labor,mach,0.54169614713371,0.157587860355272,0.841645442536331,0.888833393174023
rice_mid_indica,all,labor,fert,0.54169614713371,0.0338009200128487,0.247049834218992,0.458393629182045
rice_mid_indica,all,labor,seed,0.54169614713371,0.0545339102637405,0.84949163294299,0.809157400701841
rice_mid_indica,all,labor,other,0.54169614713371,0.0221176049626312,0.315731835319526,0.782432501647879
rice_mid_indica,all,mach,labor,0.187237822948789,0.455916093474577,0.841645442536331,0.723956389069069
rice_mid_indica,all,mach,mach,0.187237822948789,-0.73124553281875,-3.90543706021808,0
rice_mid_indica,all,mach,fert,0.187237822948789,0.0913370067193467,0.6675792362899,0.515929715888543
rice_mid_indica,all,mach,seed,0.187237822948789,0.0323262554952252,0.503556107287429,0.786949745933325
rice_mid_indica,all,mach,other,0.187237822948789,0.151666177129602,2.16505541815812,0.91198107381485
rice_mid_indica,all,fert,labor,0.136818225843805,0.133825943346449,0.247049834218992,0.401866238940942
rice_mid_indica,all,fert,mach,0.136818225843805,0.124996082848736,0.6675792362899,0.856241615667486
rice_mid_indica,all,fert,fert,0.136818225843805,-0.424592709169197,-3.10333441725754,0
rice_mid_indica,all,fert,seed,0.136818225843805,0.0827663568567185,1.28927720933492,0.837389847294819
rice_mid_indica,all,fert,other,0.136818225843805,0.0830043261172931,1.18489810577373,0.843319222802541
rice_mid_indica,all,seed,labor,0.0641959357207704,0.460166344587541,0.84949163294299,0.728206640182034
rice_mid_indica,all,seed,mach,0.0641959357207704,0.0942847492610648,0.503556107287429,0.825530282079815
rice_mid_indica,all,seed,fert,0.0641959357207704,0.176396620402056,1.28927720933492,0.600989329571253
rice_mid_indica,all,seed,seed,0.0641959357207704,-0.7546234904381,-11.7550041441945,0
rice_mid_indica,all,seed,other,0.0641959357207704,0.0237757761874387,0.339402456300732,0.784090672872687
rice_mid_indica,all,other,labor,0.0700518683529262,0.171030718720042,0.315731835319526,0.439071014314535
rice_mid_indica,all,other,mach,0.0700518683529262,0.405380263059405,2.16505541815812,1.13662579587816
rice_mid_indica,all,other,fert,0.0700518683529262,0.162115656637648,1.18489810577373,0.586708365806844
rice_mid_indica,all,other,seed,0.0700518683529262,0.0217882582681534,0.339402456300732,0.776411748706254
rice_mid_indica,all,other,other,0.0700518683529262,-0.760314896685248,-10.8535991196513,0
