crop,period,f_n,f_m,S_n,eps,allen,morishima
rice_late_indica_hw,all,labor,labor,0.437761844893402,-0.300291196127384,-0.685969322430344,0
rice_late_indica_hw,all,labor,mach,0.437761844893402,0.198319610948618,0.889126876550724,0.832066754856038
rice_late_indica_hw,all,labor,fert,0.437761844893402,0.0278739098708371,0.162343146530805,0.356760508639651
rice_late_indica_hw,all,labor,seed,0.437761844893402,0.0434346646696208,0.637623283716042,0.736706182427011
rice_late_indica_hw,all,labor,other,0.437761844893402,0.0306630106383083,0.308570418928594,0.731812784189814
rice_late_indica_hw,all,mach,labor,0.223049843817542,0.389225821823153,0.889126876550724,0.689517017950537
rice_late_indica_hw,all,mach,mach,0.223049843817542,-0.63374714390742,-2.84128037509784,0
rice_late_indica_hw,all,mach,fert,0.223049843817542,0.0679353955183631,0.395669137210087,0.396821994287177
rice_late_indica_hw,all,mach,seed,0.223049843817542,0.0814379208928257,1.19551319052797,0.774709438650216
rice_late_indica_hw,all,mach,other,0.223049843817542,0.0951480056730781,0.957500889820704,0.796297779224584
rice_late_indica_hw,all,fert,labor,0.17169748441181,0.0710676353311253,0.162343146530805,0.371358831458509
rice_late_indica_hw,all,fert,mach,0.17169748441181,0.0882539392581315,0.395669137210087,0.722001083165551
rice_late_indica_hw,all,fert,fert,0.17169748441181,-0.328886598768814,-1.91550039242272,0
rice_late_indica_hw,all,fert,seed,0.17169748441181,0.0120336361186321,0.176654444908672,0.705305153876022
rice_late_indica_hw,all,fert,other,0.17169748441181,0.157531388060925,1.58528224712654,0.858681161612431
rice_late_indica_hw,all,seed,labor,0.068119633926298,0.279127145026524,0.637623283716042,0.579418341153908
rice_late_indica_hw,all,seed,mach,0.068119633926298,0.266659030429074,1.19551319052797,0.900406174336494
rice_late_indica_hw,all,seed,fert,0.068119633926298,0.0303311238009836,0.176654444908672,0.359217722569798
rice_late_indica_hw,all,seed,seed,0.068119633926298,-0.69327151775739,-10.1772642892866,0
rice_late_indica_hw,all,seed,other,0.068119633926298,0.117154218500808,1.17895554055226,0.818303992052314
rice_late_indica_hw,all,other,labor,0.0993711929509486,0.135080355869711,0.308570418928594,0.435371551997095
rice_late_indica_hw,all,other,mach,0.0993711929509486,0.213570423929666,0.957500889820704,0.847317567837085
rice_late_indica_hw,all,other,fert,0.0993711929509486,0.272188973914328,1.58528224712654,0.601075572683142
rice_late_indica_hw,all,other,seed,0.0993711929509486,0.0803100198378006,1.17895554055226,0.773581537595191
rice_late_indica_hw,all,other,other,0.0993711929509486,-0.701149773551506,-7.05586551524652,0
rice_late_indica_hw,2004-2008,labor,labor,0.417937852537108,-0.307690292100077,-0.736210635701531,0
rice_late_indica_hw,2004-2008,labor,mach,0.417937852537108,0.175335357467202,0.87128087392598,0.815372684577446
rice_late_indica_hw,2004-2008,labor,fert,0.417937852537108,0.0623868047733717,0.292851327088468,0.44684066918063
rice_late_indica_hw,2004-2008,labor,seed,0.417937852537108,0.025229663789212,0.493871213072861,0.655972780717859
rice_late_indica_hw,2004-2008,labor,other,0.417937852537108,0.0447384660702908,0.383344393204028,0.758182699884329
rice_late_indica_hw,2004-2008,mach,labor,0.201238616288159,0.364141257405279,0.87128087392598,0.671831549505355
rice_late_indica_hw,2004-2008,mach,mach,0.201238616288159,-0.640037327110244,-3.1804896044095,0
rice_late_indica_hw,2004-2008,mach,fert,0.201238616288159,0.0980240117715407,0.460136755490385,0.482477876178799
rice_late_indica_hw,2004-2008,mach,seed,0.201238616288159,0.0658473001974088,1.28896232219997,0.696590417126056
rice_late_indica_hw,2004-2008,mach,other,0.201238616288159,0.112024757736016,0.959891264726638,0.825468991550054
rice_late_indica_hw,2004-2008,fert,labor,0.213032344410463,0.122393654755996,0.292851327088468,0.430083946856073
rice_late_indica_hw,2004-2008,fert,mach,0.213032344410463,0.0925972839782081,0.460136755490384,0.732634611088452
rice_late_indica_hw,2004-2008,fert,fert,0.213032344410463,-0.384453864407258,-1.80467367746987,0
rice_late_indica_hw,2004-2008,fert,seed,0.213032344410463,0.00588193149304674,0.115138935895158,0.636625048421694
rice_late_indica_hw,2004-2008,fert,other,0.213032344410463,0.163580994180007,1.4016541571882,0.877025227994045
rice_late_indica_hw,2004-2008,seed,labor,0.0510855120148293,0.206407474221568,0.493871213072861,0.514097766321645
rice_late_indica_hw,2004-2008,seed,mach,0.0510855120148293,0.259388994167094,1.28896232219997,0.899426321277338
rice_late_indica_hw,2004-2008,seed,fert,0.0510855120148293,0.0245283174466715,0.115138935895158,0.40898218185393
rice_late_indica_hw,2004-2008,seed,seed,0.0510855120148293,-0.630743116928647,-12.346810123887,0
rice_late_indica_hw,2004-2008,seed,other,0.0510855120148293,0.140418331093313,1.20318340470404,0.853862564907352
rice_late_indica_hw,2004-2008,other,labor,0.11670567474944,0.160214132477832,0.383344393204028,0.467904424577909
rice_late_indica_hw,2004-2008,other,mach,0.11670567474944,0.19316718990068,0.959891264726638,0.833204517010924
rice_late_indica_hw,2004-2008,other,fert,0.11670567474944,0.298597671158475,1.4016541571882,0.683051535565733
rice_late_indica_hw,2004-2008,other,seed,0.11670567474944,0.0614652402770513,1.20318340470404,0.692208357205699
rice_late_indica_hw,2004-2008,other,other,0.11670567474944,-0.713444233814038,-6.11319231344799,0
rice_late_indica_hw,2009-2014,labor,labor,0.447778741248569,-0.296134103503251,-0.661340247367532,0
rice_late_indica_hw,2009-2014,labor,mach,0.447778741248569,0.191985807786399,0.888153694758782,0.828057476755101
rice_late_indica_hw,2009-2014,labor,fert,0.447778741248569,0.0310771337163174,0.181014257964209,0.359936745639532
