crop,year,eCy,RTS,tauC,TFP
rice_mid_indica,2004,-0.65303374639279,-1.54953943252595,-0.0313120836052047,-0.0489793921107689
rice_mid_indica,2005,-0.43362512924117,-2.39477574387664,-0.0352424233583852,-0.0857321625653198
rice_mid_indica,2006,-0.258381268659492,-32.3134160329346,-0.037655686083972,-1.48814797498952
rice_mid_indica,2007,-0.309004081784314,-3.94979342788751,-0.0315987388400893,-0.132664363585545
rice_mid_indica,2008,-0.315363500950045,-3.7728582596565,-0.0267992026997988,-0.10775778675581
rice_mid_indica,2009,-0.16162114943429,-5.96464049428799,-0.0287504424158857,-0.171859124142782
rice_mid_indica,2010,-0.107391717538655,-7.83684221130419,-0.027196853782485,-0.205332192993479
rice_mid_indica,2011,-0.0215737063892295,-42.670288474037,-0.0264285165691725,-1.11711438303147
rice_mid_indica,2012,-0.0288361601253513,6.59077272615957,-0.0226068961868065,0.190173590901975
rice_mid_indica,2013,0.130141951249659,25.1815637433269,-0.0249435036292791,0.530829066624995
rice_mid_indica,2014,0.10263982848015,5.1998051150119,-0.0201125792751576,0.122322185104055
rice_mid_indica,2015,0.091012356365758,13.2139703443733,-0.015632140381728,0.201510395293291
rice_mid_indica,2016,0.186040775816415,4.00266330425701,-0.0151867296304694,0.0702330724056873
rice_mid_indica,2017,0.294686997999429,-2.02529008677332,-0.0150116421763863,0.0282792605233538
rice_mid_indica,2018,0.312658797004259,6.40578353016715,-0.0114218432360001,0.0356004210325492
rice_mid_indica,2019,0.389497677502119,3.44087969071552,-0.0101084920218121,0.0220455042173438
rice_mid_indica,2020,0.498369265494181,2.44240901331712,-0.0100555145077575,0.0164750779540837
rice_mid_indica,2021,0.509521031865439,2.3008201469311,-0.00618232558708743,0.00774327999052633
rice_mid_indica,2022,0.690875053243879,1.52783548424307,-0.00847141459587474,0.01088409007302
rice_mid_indica,2023,0.673556600217095,1.68403315834897,-0.00372829580604007,0.00125495254769863
rice_mid_indica,2024,0.817187986270574,1.26039429370804,-0.00507124819477917,0.00527530696057014
