param,est,se_delta
alpha_1,0.350970609907919,0.0178507396266029
alpha_2,0.270842380319254,0.0129417003873595
alpha_3,0.177771983876951,0.00707763676110746
alpha_4,0.05442731132083,0.00507356537249459
gamma_1_1,0.155493144969026,0.0135721924757336
gamma_1_2,-0.0248043556860517,0.0093211634622453
gamma_1_3,-0.0798954208770418,0.00458939678921488
gamma_1_4,-0.00551850864450354,0.00338032913436167
gamma_2_2,0.0229495395700241,0.00909090395497002
gamma_2_3,-0.0197046861062748,0.00435973485565503
gamma_2_4,-0.0104816330259604,0.00322679129761981
gamma_3_3,0.105586391653611,0.0045494833801646
gamma_3_4,0.00162127698955295,0.00249221406412756
gamma_4_4,0.0213657225141251,0.00261486456052786
gamma_1y,0.130657786594334,0.0439843559249732
gamma_2y,0.0272780421637332,0.0308783911398222
gamma_3y,-0.0604592896761047,0.0159629269939406
gamma_4y,-0.0458222785411429,0.011222496287079
lambda_1t,-0.011568834055938,0.000986226612795593
lambda_2t,0.00339287641310393,0.00066887545542285
lambda_3t,0.00487122975875656,0.000339940591259751
lambda_4t,0.0013083309701885,0.000241788685512768
alpha_0,-0.0713322068645681,0.0428983873284639
alpha_y,0.164544714179619,0.0933799837569623
gamma_yy,-0.59288944120469,0.746826483738568
lambda_t,-0.0157993492075583,0.00157856011573002
lambda_tt,0.000156979374234557,0.000335251064699352
lambda_yt,-0.0313330299799787,0.0100962192350387
fe1_云南,0.321847665811531,0.0205654225324673
fe1_内蒙古,-2.98448393108562e-07,0.0209411321608399
fe1_吉林,0.0919058640097224,0.0198033497882452
fe1_天津,0.110475785354257,0.0272629529065226
fe1_宁夏,0.0782968757592587,0.020896662839208
fe1_安徽,0.0591996885690908,0.0205614575772363
fe1_山东,0.0776246790021409,0.0206965636885548
fe1_山西,0.10369172333725,0.0349960907107102
fe1_新疆,-0.0754902647856929,0.0464334066627237
fe1_江苏,-0.00973907060669411,0.0202527184837402
fe1_河北,0.086864708171521,0.0214006119580355
fe1_河南,0.179844323884978,0.0205754171954595
fe1_浙江,0.00578475151026714,0.0200562222403933
fe1_湖北,0.175581214228587,0.022098656951905
fe1_辽宁,0.0255904258601377,0.0207746366201987
fe1_黑龙江,0.0574036893124793,0.0205011928409669
fe2_云南,-0.169877358483386,0.0150920371587777
fe2_内蒙古,0.0678186450165249,0.0153606363609094
fe2_吉林,0.0242611710978697,0.0142395601171076
fe2_天津,-0.0153023836702286,0.0194126603817034
fe2_宁夏,-0.0776268912778118,0.0150577245690476
fe2_安徽,-0.0355600274671177,0.0148218481911405
fe2_山东,-0.075766701701144,0.0149885296921273
fe2_山西,-0.0332384298320557,0.0249396436439151
fe2_新疆,0.0925355411607,0.0329598781577338
fe2_江苏,-0.0377399584967767,0.0146420255494087
fe2_河北,-0.0158737466871499,0.0154033405940318
fe2_河南,-0.1081171120481,0.0147910784900233
fe2_浙江,-0.0282298897334954,0.0147744314312026
fe2_湖北,-0.0839443299841648,0.0158409913828239
fe2_辽宁,0.0561199132622635,0.0150950293446283
fe2_黑龙江,0.0592717906057832,0.0147139523379673
fe3_云南,-0.050142007832496,0.00816725969958888
fe3_内蒙古,-0.0283107876461999,0.00816343561965143
fe3_吉林,-0.0263297467468646,0.007779721604408
fe3_天津,-0.00688908449758404,0.010131749971245
fe3_宁夏,-0.00504460643073964,0.00808699504293623
fe3_安徽,0.00793673544780337,0.00801043513630017
fe3_山东,0.048158499454659,0.00803614981220935
fe3_山西,-0.0499725982878663,0.0127823174892805
fe3_新疆,0.0123558942371996,0.0167517368387122
fe3_江苏,0.0505531070606588,0.00788048840448897
fe3_河北,-0.00613195738852835,0.00832378227249616
fe3_河南,0.0136273989709931,0.00791707344237238
fe3_浙江,0.0137326788228788,0.00801434043242729
fe3_湖北,-0.0217540990143495,0.00862846299465911
fe3_辽宁,0.00246412144203231,0.00808619278647186
fe3_黑龙江,-0.040271535049745,0.00788017867210101
fe4_云南,-0.0171415549927948,0.00585281873079163
fe4_内蒙古,0.00262084223023086,0.00585254891676085
fe4_吉林,-0.0217575459870017,0.0055427773850919
fe4_天津,-0.00631771056685317,0.00723865909992664
fe4_宁夏,0.0611457073437464,0.00588880699383048
fe4_安徽,0.00519529111351741,0.00574085147118876
fe4_山东,-0.0103369816102457,0.00574733570038778
fe4_山西,0.0166866929690449,0.00910298338745382
fe4_新疆,-0.0016830755003234,0.0119372308811254
fe4_江苏,0.00369006023127914,0.00567439934416387
fe4_河北,-0.0160512877117912,0.00595034790360641
fe4_河南,-0.0182553374269558,0.00563889215940451
fe4_浙江,-0.00403204493816938,0.0057273003143874
fe4_湖北,0.0149556285128778,0.00611936314810791
fe4_辽宁,-0.0231667919683665,0.00577232972058831
fe4_黑龙江,-0.0040780179412547,0.00563052230203221
feC_云南,0.267624422620648,0.0468677376440037
feC_内蒙古,0.139040020419656,0.0471286464950613
feC_吉林,-0.00364111284829668,0.0452840024094479
feC_天津,0.0916216397295027,0.0603472350181321
feC_宁夏,0.293734649638552,0.048539898554882
feC_安徽,-0.147828847733071,0.0479037729568965
feC_山东,0.180332112736912,0.0477838129653128
feC_山西,0.364013152737451,0.0741375539150832
feC_新疆,0.285730232664841,0.0984044833706409
feC_江苏,0.031323143769444,0.0470774820118508
feC_河北,0.33958842535533,0.0506331487289744
feC_河南,0.168643170402309,0.0475295698479367
feC_浙江,-0.267084173511129,0.0462911977945844
feC_湖北,-0.194243704157877,0.0514309160556937
feC_辽宁,0.18023218565647,0.0477379532026707
feC_黑龙江,-0.090055727068018,0.0470447441862363
