crop,factor,lambda_nt,S_mean,B
rapeseed,labor,-0.00601706569158357,0.654578001245734,-0.00919228217283873
rapeseed,mach,0.00244485409441008,0.111724161188548,0.0218829487588104
rapeseed,fert,0.00391833124957235,0.154230870169144,0.0254056223976118
rapeseed,seed,7.46286816401942e-05,0.0291435855961939,0.00256072408777116
rapeseed,other,-0.000420748334039057,0.0503233818003801,-0.00836089147800236
