param,est,se_delta
alpha_1,0.673993346894556,0.0120957150232702
alpha_2,0.0644959141805391,0.00630755078769093
alpha_3,0.143751401736211,0.00626647871151547
alpha_4,0.0453140305453088,0.002268077855791
gamma_1_1,0.104641334042084,0.00995439904044916
gamma_1_2,0.00679418020342478,0.00559166060068533
gamma_1_3,-0.0817142312698233,0.00453613080119067
gamma_1_4,-0.0246086258802634,0.00172738414642644
gamma_2_2,0.0204571036486048,0.00467886366615199
gamma_2_3,-0.0309385003044444,0.00340106681396417
gamma_2_4,-0.00523916075382616,0.00160935031584725
gamma_3_3,0.109932751832098,0.00475318706778613
gamma_3_4,-0.00592156443606234,0.00169820773589376
gamma_4_4,0.0467339227620326,0.00181063649540841
gamma_1y,-0.0166573979239097,0.0271196304142553
gamma_2y,0.0224083564306752,0.0130381607220114
gamma_3y,0.010769705657909,0.0142871545383979
gamma_4y,-0.0185317119358137,0.00508245416829574
lambda_1t,-0.00225060372778706,0.000697499659376693
lambda_2t,0.00100710984331129,0.000357404413185035
lambda_3t,0.0025297714783031,0.000360257132769336
lambda_4t,-0.000719977609498567,0.000127903615471581
alpha_0,0.487661496445215,0.0300183802429705
alpha_y,0.202358034140231,0.072758900809225
gamma_yy,-0.117113427673357,0.1726277306572
lambda_t,-0.00959877746928797,0.00131950663391381
lambda_tt,0.000239236667295898,0.000251171451945674
lambda_yt,0.0184734252313009,0.00363464958612082
fe1_内蒙古,-0.33268770606665,0.0186595815195514
fe1_北京,-0.287792456799055,0.0282830063674763
fe1_吉林,-0.235557879633739,0.0174397705729247
fe1_四川,-0.013444272138068,0.0154341803253321
fe1_天津,-0.317272154416044,0.028728179532962
fe1_宁夏,-0.182011823259703,0.0186792195673955
fe1_安徽,-0.202130626005387,0.0155920332382839
fe1_山东,-0.204316981016286,0.016832405570596
fe1_山西,-0.141958932900727,0.0181986053870696
fe1_广西,-0.0813082290853684,0.016211768568146
fe1_新疆,-0.313712904674208,0.0222536414939592
fe1_江苏,-0.146208477953462,0.0155748615653938
fe1_河北,-0.177076914054019,0.0162940861466852
fe1_河南,-0.176250407414771,0.0158021090114398
fe1_湖北,-0.0975556056957585,0.0160700275030147
fe1_甘肃,-0.0941775493468483,0.0197836079357313
fe1_福建,-0.231642190518009,0.0565590878187194
fe1_贵州,0.0335156530793689,0.0157605987467239
fe1_辽宁,-0.21917331007586,0.0166141215304056
fe1_重庆,0.0363051412496216,0.0153665726580128
fe1_陕西,-0.0781540864975936,0.01556810133954
fe1_黑龙江,-0.278211762636794,0.016530150721864
fe2_内蒙古,0.192241171263824,0.0101931766275297
fe2_北京,0.157986321246725,0.0136298021762476
fe2_吉林,0.119650605611283,0.00888498973027399
fe2_四川,0.0228513676915573,0.00754196310589383
fe2_天津,0.116303332479458,0.0139013073273576
fe2_宁夏,0.107771930708118,0.00957543731267781
fe2_安徽,0.0635116329043477,0.00780731425979914
fe2_山东,0.108853882192155,0.00878850062773544
fe2_山西,0.123601509436476,0.00970420912315506
fe2_广西,0.0266266802293511,0.00794038235595437
fe2_新疆,0.176984927460342,0.0118124208578553
fe2_江苏,0.039719438177954,0.00770421663926941
fe2_河北,0.127809469639138,0.00857166405215274
fe2_河南,0.105170914859691,0.00810873599450792
fe2_湖北,0.0382448552778718,0.00806637574202798
fe2_甘肃,0.0686897935553424,0.0101082238553706
fe2_福建,-0.000150960751598594,0.026916747971027
fe2_贵州,-0.00197604960537109,0.00763094819025386
fe2_辽宁,0.113811942679182,0.00889666500548921
fe2_重庆,-0.0445502750642068,0.00742096436215636
fe2_陕西,0.0801974094896856,0.00785182851185098
fe2_黑龙江,0.16341429679731,0.00874454272281122
fe3_内蒙古,0.0990723384392504,0.00957564108568899
fe3_北京,0.127057032326675,0.0147518033615919
fe3_吉林,0.118091451596326,0.00918068850918344
fe3_四川,0.00486106328905025,0.00804527636486466
fe3_天津,0.176901909141376,0.0149899012952225
fe3_宁夏,0.0628813187225031,0.00973106400643102
fe3_安徽,0.108637103177132,0.00814155167459331
fe3_山东,0.0800123388425355,0.00897126699939886
fe3_山西,0.0233670547886841,0.00962987243895576
fe3_广西,0.0503119836212579,0.00864124542855119
fe3_新疆,0.0590866205895193,0.011727926176873
fe3_江苏,0.0964610516989933,0.00813266259334276
fe3_河北,0.0364566157320942,0.00862956194063532
fe3_河南,0.0532076005745441,0.00840544513867664
fe3_湖北,0.0602862550899638,0.00832048990192331
fe3_甘肃,0.00206808930621504,0.0103341910169985
fe3_福建,0.12737501763516,0.0295923725355287
fe3_贵州,0.00332659818923495,0.00833321491402687
