param,est,se_delta
alpha_1,0.379579771643778,
alpha_2,0.272713570285107,
alpha_3,0.182565805689917,
alpha_4,0.0763359437741492,
gamma_1_1,0.144251773751001,
gamma_1_2,-0.0331216756587164,
gamma_1_3,-0.0719161271087243,
gamma_1_4,-0.00879843303202174,
gamma_2_2,0.0330119130413001,
gamma_2_3,-0.00751566936643198,
gamma_2_4,0.00143636823451341,
gamma_3_3,0.0748420213490334,
gamma_3_4,-0.00882541151157639,
gamma_4_4,0.0161525576893211,
gamma_1y,-0.0204005079116139,
gamma_2y,0.0121320664811524,
gamma_3y,0.0499463637016226,
gamma_4y,-0.00251963715455352,
lambda_1t,-0.00980949533520373,
lambda_2t,0.00439914436896347,
lambda_3t,0.00295655828175178,
lambda_4t,0.00124066503614317,
alpha_0,0.0243594227544106,
alpha_y,0.108779122690104,
gamma_yy,-2.8929633850155,
lambda_t,-0.0189449575083948,
lambda_tt,0.000572157373633987,
lambda_yt,-0.0206693305998321,
fe1_广东,0.110556891214513,
fe1_广西,0.115178712232868,
fe1_江西,0.0343276975846049,
fe1_浙江,-0.0341682315324955,
fe1_海南,0.0947235364864781,
fe1_湖北,0.0865801013502894,
fe1_湖南,0.0471631479732822,
fe1_福建,0.183216077008252,
fe2_广东,-0.0722886386455448,
fe2_广西,-0.0981069400640547,
fe2_江西,-0.0529177228010111,
fe2_浙江,0.0446001387410222,
fe2_海南,-0.0567966001957954,
fe2_湖北,-0.0456024854580657,
fe2_湖南,-0.0083530755907989,
fe2_福建,-0.105231891125203,
fe3_广东,0.00607605623433581,
fe3_广西,-0.00838696448114683,
fe3_江西,0.0146489824258184,
fe3_浙江,-0.0154383980469787,
fe3_海南,0.00271272420851726,
fe3_湖北,-0.0241240752950516,
fe3_湖南,-0.0345921231494555,
fe3_福建,-0.0424748745779795,
fe4_广东,-0.0319929223163144,
fe4_广西,-0.0247666628412761,
fe4_江西,-0.0127244972294186,
fe4_浙江,-0.0189735328570694,
fe4_海南,-0.00557541611543141,
fe4_湖北,0.00521656304739628,
fe4_湖南,-0.0100122673878597,
fe4_福建,-0.0400614814711614,
feC_广东,-0.012996845546053,
feC_广西,0.0112228636493121,
feC_江西,-0.0693621163206393,
feC_浙江,-0.101504808356474,
feC_海南,-0.107305329434755,
feC_湖北,0.0182638243174349,
feC_湖南,-0.0504643423633433,
feC_福建,0.161474145857153,
