param,est,se_delta
alpha_1,0.277189951089999,
alpha_2,0.328375651922617,
alpha_3,0.181654475452814,
alpha_4,0.055673185326378,
gamma_1_1,0.128382717846109,
gamma_1_2,-0.0173503147136493,
gamma_1_3,-0.0683567397059175,
gamma_1_4,-0.00688842439481896,
gamma_2_2,0.0109394376029023,
gamma_2_3,-0.00759365700219284,
gamma_2_4,-0.00761505398433151,
gamma_3_3,0.0737124638128283,
gamma_3_4,-1.47765681886292e-06,
gamma_4_4,0.020504943806514,
gamma_1y,0.151070510593723,
gamma_2y,0.0408137534848745,
gamma_3y,-0.094270659158121,
gamma_4y,-0.0461744143249905,
lambda_1t,-0.0097981371899363,
lambda_2t,0.00305582398588177,
lambda_3t,0.00390242977634866,
lambda_4t,0.00139319374505054,
alpha_0,-0.237426819725399,
alpha_y,0.151403206990495,
gamma_yy,0.403596542192599,
lambda_t,-0.0213253047176732,
lambda_tt,0.00103929601688152,
lambda_yt,-0.0399619898588107,
fe1_云南,0.382247051267122,
fe1_内蒙古,0.0786153106945777,
fe1_吉林,0.172990048578021,
fe1_天津,0.179034885502902,
fe1_宁夏,0.151180848576445,
fe1_安徽,0.127566235976774,
fe1_山东,0.145465957729486,
fe1_山西,0.184959795113214,
fe1_新疆,0.00353922257417061,
fe1_江苏,0.0708992289537047,
fe1_河北,0.164192237053566,
fe1_河南,0.2534489473105,
fe1_浙江,0.0842474091439049,
fe1_湖北,0.252011595150766,
fe1_辽宁,0.100859212079193,
fe1_黑龙江,0.145188040462921,
fe2_云南,-0.217765821803759,
fe2_内蒙古,0.00362065355357988,
fe2_吉林,-0.0391516027332481,
fe2_天津,-0.0713637128808808,
fe2_宁夏,-0.135197657179249,
fe2_安徽,-0.0836944554217713,
fe2_山东,-0.134876170769078,
fe2_山西,-0.098231289401292,
fe2_新疆,0.0285157279944128,
fe2_江苏,-0.0971488395445332,
fe2_河北,-0.0810937901742292,
fe2_河南,-0.163559684047125,
fe2_浙江,-0.0815983749528515,
fe2_湖北,-0.135527796094967,
fe2_辽宁,-0.00754859167808597,
fe2_黑龙江,-0.00708997951995771,
fe3_云南,-0.0582176352969095,
fe3_内蒙古,-0.0264242828714825,
fe3_吉林,-0.0276621105440946,
fe3_天津,-0.00772245218844381,
fe3_宁夏,-0.00753161079436171,
fe3_安徽,-0.00422584575724527,
fe3_山东,0.0518517881395515,
fe3_山西,-0.0474358707120235,
fe3_新疆,0.0128816946031882,
fe3_江苏,0.0424428287216996,
fe3_河北,-0.00207142998631404,
fe3_河南,0.00708077506731031,
fe3_浙江,-0.00199497758862965,
fe3_湖北,-0.0363172640918175,
fe3_辽宁,0.00602620268353071,
fe3_黑龙江,-0.0447179639456807,
fe4_云南,-0.0196024177888454,
fe4_内蒙古,0.0029463235463647,
fe4_吉林,-0.0227921236623223,
fe4_天津,-0.00780147677501941,
fe4_宁夏,0.0601285170889361,
fe4_安徽,0.00324550445568256,
fe4_山东,-0.0103036085814406,
fe4_山西,0.0171779341449688,
fe4_新疆,-0.00175900289245196,
fe4_江苏,0.00126634743412973,
fe4_河北,-0.0168082328269006,
fe4_河南,-0.0191106477368171,
fe4_浙江,-0.00708929288419785,
fe4_湖北,0.0134670153188571,
fe4_辽宁,-0.0233690296011534,
fe4_黑龙江,-0.0053891502894643,
feC_云南,0.506705543477256,
feC_内蒙古,0.309452521289995,
feC_吉林,0.122925748259146,
feC_天津,0.242947542495617,
feC_宁夏,0.450840395272721,
feC_安徽,-0.000243680824869585,
feC_山东,0.298897038199186,
feC_山西,0.474566147237574,
feC_新疆,0.557217287196931,
feC_江苏,0.192921308154311,
feC_河北,0.461127577809421,
feC_河南,0.298621792627372,
feC_浙江,-0.102602806005091,
feC_湖北,-0.0489359062856956,
feC_辽宁,0.341497636234706,
feC_黑龙江,0.0642531280153378,
