param,est,se_delta
alpha_1,0.352057343465023,
alpha_2,0.207556676808743,
alpha_3,0.256444622517405,
alpha_4,0.117878821389431,
gamma_1_1,0.056189366211407,
gamma_1_2,-0.00834257392705054,
gamma_1_3,-0.0256570387370462,
gamma_1_4,-0.019803840130712,
gamma_2_2,-0.00138471185292965,
gamma_2_3,0.0162334901429654,
gamma_2_4,-0.00191941046998105,
gamma_3_3,0.0121048675362051,
gamma_3_4,-0.0138431442199142,
gamma_4_4,0.0356531698398087,
gamma_1y,-0.0331911052142349,
gamma_2y,-0.0299174499123042,
gamma_3y,0.0258350993615891,
gamma_4y,0.0201702396729251,
lambda_1t,0.00104445139937171,
lambda_2t,2.59624716110826e-05,
lambda_3t,-0.00210095374478314,
lambda_4t,0.000969271625701112,
alpha_0,-0.538691899052812,
alpha_y,0.098840141256545,
gamma_yy,-0.185233014129791,
lambda_t,-0.00972017422759181,
lambda_tt,-0.000160409108837503,
lambda_yt,0.0201190833367465,
fe1_云南,0.287985597012325,
fe1_内蒙古,0.0179875509448835,
fe1_北京,-0.0399167186290414,
fe1_四川,0.302069212150733,
fe1_天津,-0.129053015296697,
fe1_宁夏,0.0610791679096408,
fe1_安徽,-0.0314964341678551,
fe1_山东,0.0445815064159126,
fe1_山西,0.00776421626655269,
fe1_新疆,-0.0398263879199805,
fe1_江苏,-0.0314432965735977,
fe1_河北,0.0345349715565373,
fe1_河南,0.0395785932797585,
fe1_湖北,0.0283566315480047,
fe1_甘肃,0.169984720639458,
fe1_贵州,0.187213587609684,
fe1_重庆,0.404924002938567,
fe1_陕西,0.136364254151975,
fe1_青海,0.322512445701421,
fe1_黑龙江,-0.1806779604657,
fe2_云南,-0.106955517527311,
fe2_内蒙古,0.0346516410308141,
fe2_北京,0.096668259592019,
fe2_四川,-0.103734310914965,
fe2_天津,0.137027478491014,
fe2_宁夏,0.00844039216642282,
fe2_安徽,0.0235274534817543,
fe2_山东,0.0484281779851644,
fe2_山西,0.0718449796242268,
fe2_新疆,0.0638758647737983,
fe2_江苏,0.0161675485897526,
fe2_河北,0.0594206388500651,
fe2_河南,0.0195353142219058,
fe2_湖北,0.00550439519899688,
fe2_甘肃,-0.0100339456881142,
fe2_贵州,-0.107358571538739,
fe2_重庆,-0.181540739637513,
fe2_陕西,0.0367949760488388,
fe2_青海,-0.108031097327027,
fe2_黑龙江,0.0699312107170931,
fe3_云南,-0.147969476894543,
fe3_内蒙古,-0.0156091297360861,
fe3_北京,-0.031960166505519,
fe3_四川,-0.139511199749227,
fe3_天津,0.014955267248784,
fe3_宁夏,-0.0723336090841981,
fe3_安徽,0.0165187318747321,
fe3_山东,-0.0195595743886754,
fe3_山西,-0.0478683012611308,
fe3_新疆,-0.0369607797541511,
fe3_江苏,-0.00927689390720316,
fe3_河北,-0.0393340141280604,
fe3_河南,-0.0169619975323531,
fe3_湖北,-0.0404404189892716,
fe3_甘肃,-0.107271630851133,
fe3_贵州,-0.118786739987275,
fe3_重庆,-0.181890482952611,
fe3_陕西,-0.0782922710690546,
fe3_青海,-0.185032242189329,
fe3_黑龙江,-0.0340708288448535,
fe4_云南,-0.0375714914703602,
fe4_内蒙古,0.00488062769931463,
fe4_北京,-0.00174641813431015,
fe4_四川,-0.0500313050374243,
fe4_天津,-0.00321986054171909,
fe4_宁夏,0.00635357864974173,
fe4_安徽,-0.00639758352880075,
fe4_山东,-0.0566360761952275,
fe4_山西,-0.023955914421859,
fe4_新疆,0.00648365955889284,
fe4_江苏,5.89661266023845e-05,
fe4_河北,-0.0361108822548505,
fe4_河南,-0.0370156668608272,
fe4_湖北,0.00147939725458629,
fe4_甘肃,-0.0272797376803739,
fe4_贵州,-0.0139247412086947,
fe4_重庆,-0.0446153490671688,
fe4_陕西,-0.0604577875203724,
fe4_青海,-0.00946036986943039,
fe4_黑龙江,0.169952908936798,
feC_云南,0.518620159015703,
feC_内蒙古,0.773749324901247,
feC_北京,0.55092452507137,
feC_四川,0.574480721919015,
feC_天津,0.446859620685452,
feC_宁夏,0.764909886245881,
feC_安徽,0.266448643733027,
feC_山东,0.617949396690391,
feC_山西,0.638964147500303,
feC_新疆,0.692749040985426,
feC_江苏,0.347162683629243,
feC_河北,0.681202126846162,
feC_河南,0.43410394369487,
feC_湖北,0.198533285882827,
feC_甘肃,0.831813824418226,
feC_贵州,0.391097140817756,
feC_重庆,0.401929929053517,
feC_陕西,0.677460499939331,
feC_青海,0.73565142575844,
feC_黑龙江,-0.265280451699439,
