crop,period,f_n,f_m,S_n,eps,allen,morishima
wheat_hw,all,labor,labor,0.408043510603339,-0.448031320211002,-1.09799888631616,0
wheat_hw,all,labor,mach,0.408043510603339,0.191063591343956,0.86278972116315,0.985393757740685
wheat_hw,all,labor,fert,0.408043510603339,0.151454121263713,0.729283514216364,0.882106188307115
wheat_hw,all,labor,seed,0.408043510603339,0.0662692961272876,0.624143560686353,0.630288992465615
wheat_hw,all,labor,other,0.408043510603339,0.039244311476046,0.69267370655002,1.06724978387313
wheat_hw,all,mach,labor,0.221448617962645,0.352055746735888,0.86278972116315,0.80008706694689
wheat_hw,all,mach,mach,0.221448617962645,-0.79433016639673,-3.58697278720755,0
wheat_hw,all,mach,fert,0.221448617962645,0.278941045470722,1.34315992330024,1.00959311251412
wheat_hw,all,mach,seed,0.221448617962645,0.093600240427072,0.881554366128176,0.657619936765399
wheat_hw,all,mach,other,0.221448617962645,0.0697331337630484,1.23081043892137,1.09773860616014
wheat_hw,all,fert,labor,0.207675229607316,0.297579405365985,0.729283514216364,0.745610725576988
wheat_hw,all,fert,mach,0.207675229607316,0.297440908717651,1.34315992330024,1.09177107511438
wheat_hw,all,fert,fert,0.207675229607316,-0.730652067043402,-3.51824369437299,0
wheat_hw,all,fert,seed,0.207675229607316,0.0324960533559659,0.306057309117769,0.596515749694293
wheat_hw,all,fert,other,0.207675229607316,0.1031356996038,1.82037560694112,1.13114117200089
wheat_hw,all,seed,labor,0.106176367588273,0.254677729622928,0.624143560686353,0.70270904983393
wheat_hw,all,seed,mach,0.106176367588273,0.19521899603802,0.881554366128176,0.98954916243475
wheat_hw,all,seed,fert,0.106176367588273,0.0635605219440299,0.306057309117769,0.794212588987431
wheat_hw,all,seed,seed,0.106176367588273,-0.564019696338327,-5.31210201619879,0
wheat_hw,all,seed,other,0.106176367588273,0.050562448733349,0.89244217719941,1.07856792113044
wheat_hw,all,other,labor,0.0566562742384274,0.282641010923297,0.69267370655002,0.7306723311343
wheat_hw,all,other,mach,0.0566562742384274,0.272561270673134,1.23081043892137,1.06689143706986
wheat_hw,all,other,fert,0.0566562742384274,0.378046922143053,1.82037560694112,1.10869898918645
wheat_hw,all,other,seed,0.0566562742384274,0.094756268657603,0.89244217719941,0.65877596499593
