crop,period,f_n,f_m,S_n,eps,allen,morishima
corn_hw,all,labor,labor,0.525290693827913,-0.275502780582345,-0.524476796980151,0
corn_hw,all,labor,mach,0.525290693827913,0.160135420460739,1.0878669899605,0.873960459647184
corn_hw,all,labor,fert,0.525290693827913,0.0454169863156216,0.22598100629676,0.297448293922235
corn_hw,all,labor,seed,0.525290693827913,0.0226338616269494,0.325753808279313,0.280542735611677
corn_hw,all,labor,other,0.525290693827913,0.0473165121790353,0.829393731766649,1.0163967967542
corn_hw,all,mach,labor,0.147201286497858,0.571446405948837,1.08786698996051,0.846949186531182
corn_hw,all,mach,mach,0.147201286497858,-0.713825039186446,-4.8493125037792,0
corn_hw,all,mach,fert,0.147201286497858,-0.00920118518949791,-0.045782277885981,0.242830122417115
corn_hw,all,mach,seed,0.147201286497858,0.0338896814579201,0.487751183525205,0.291798555442648
corn_hw,all,mach,other,0.147201286497858,0.117690136969187,2.06294710657585,1.08677042154435
corn_hw,all,fert,labor,0.200977007138289,0.118705719589555,0.22598100629676,0.3942085001719
corn_hw,all,fert,mach,0.200977007138289,-0.00673921020361883,-0.045782277885981,0.707085828982827
corn_hw,all,fert,fert,0.200977007138289,-0.252031307606613,-1.25403055401852,0
corn_hw,all,fert,seed,0.200977007138289,0.0400176050531499,0.57594622867004,0.297926479037878
corn_hw,all,fert,other,0.200977007138289,0.100047193167527,1.75369043643836,1.06912747774269
corn_hw,all,seed,labor,0.0694814950790762,0.171115443968125,0.325753808279313,0.44661822455047
corn_hw,all,seed,mach,0.0694814950790762,0.0717976017057629,0.487751183525205,0.785622640892209
corn_hw,all,seed,fert,0.0694814950790762,0.115751949310689,0.57594622867004,0.367783256917302
corn_hw,all,seed,seed,0.0694814950790762,-0.257908873984728,-3.71190737463557,0
corn_hw,all,seed,other,0.0694814950790762,-0.100756120999849,-1.76611697155952,0.868324163575311
corn_hw,all,other,labor,0.0570495174568644,0.435672808816225,0.829393731766649,0.71117558939857
corn_hw,all,other,mach,0.0570495174568644,0.303668468064999,2.06294710657585,1.01749350725144
corn_hw,all,other,fert,0.0570495174568644,0.352451455362422,1.75369043643836,0.604482762969034
corn_hw,all,other,seed,0.0570495174568644,-0.122712447668486,-1.76611697155952,0.135196426316242
corn_hw,all,other,other,0.0570495174568644,-0.96908028457516,-16.9866517329948,0
corn_hw,2004-2008,labor,labor,0.475843499500889,-0.304249463517747,-0.639389765410002,0
corn_hw,2004-2008,labor,mach,0.475843499500889,0.147921408368243,1.10683805422287,0.861205675377831
corn_hw,2004-2008,labor,fert,0.475843499500889,0.0799701312293766,0.317726157912345,0.391505528783724
corn_hw,2004-2008,labor,seed,0.475843499500889,0.0199103697327282,0.277976200710711,0.295814235317813
corn_hw,2004-2008,labor,other,0.475843499500889,0.0564475541873992,0.840093839450224,1.01144117007947
corn_hw,2004-2008,mach,labor,0.133643226128597,0.526681693102165,1.10683805422287,0.830931156619912
corn_hw,2004-2008,mach,mach,0.133643226128597,-0.713284267009588,-5.3372272405579,0
corn_hw,2004-2008,mach,fert,0.133643226128597,0.020194445214657,0.080233749658614,0.331729842769005
corn_hw,2004-2008,mach,seed,0.133643226128597,0.0324235757015074,0.452677800962471,0.308327441286592
corn_hw,2004-2008,mach,other,0.133643226128597,0.133984552991258,1.99405623803936,1.08897816888333
corn_hw,2004-2008,fert,labor,0.251695144506921,0.151187926863982,0.317726157912345,0.45543739038173
corn_hw,2004-2008,fert,mach,0.251695144506921,0.0107226971487714,0.080233749658614,0.724006964158359
corn_hw,2004-2008,fert,fert,0.251695144506921,-0.311535397554348,-1.23774893697157,0
corn_hw,2004-2008,fert,seed,0.251695144506921,0.048099433954946,0.671534385680117,0.32400329954003
corn_hw,2004-2008,fert,other,0.251695144506921,0.101525339586648,1.51097445341351,1.05651895547872
corn_hw,2004-2008,seed,labor,0.0716261668510568,0.132273168124146,0.277976200710711,0.436522631641893
corn_hw,2004-2008,seed,mach,0.0716261668510568,0.0604973217174236,0.452677800962471,0.773781588727011
corn_hw,2004-2008,seed,fert,0.0716261668510568,0.169021944245124,0.671534385680117,0.480557341799471
corn_hw,2004-2008,seed,seed,0.0716261668510568,-0.275903865585084,-3.85199819723445,0
corn_hw,2004-2008,seed,other,0.0716261668510568,-0.0858885685016087,-1.2782565749059,0.869105047390466
corn_hw,2004-2008,other,labor,0.0671919630125365,0.399753192473132,0.840093839450224,0.70400265599088
corn_hw,2004-2008,other,mach,0.0671919630125365,0.266492108733434,1.99405623803936,0.979776375743021
corn_hw,2004-2008,other,fert,0.0671919630125365,0.38030493339818,1.51097445341351,0.691840330952527
corn_hw,2004-2008,other,seed,0.0671919630125365,-0.0915566187126703,-1.2782565749059,0.184347246872414
corn_hw,2004-2008,other,other,0.0671919630125365,-0.954993615892075,-14.2129143587291,0
corn_hw,2009-2014,labor,labor,0.530200188947562,-0.272437878289278,-0.513839647681118,0
corn_hw,2009-2014,labor,mach,0.530200188947562,0.155450963014559,1.08983927111102,0.869393223893733
corn_hw,2009-2014,labor,fert,0.530200188947562,0.0439344803123316,0.221830746082157,0.290816054757355
corn_hw,2009-2014,labor,seed,0.530200188947562,0.0240337781832911,0.341158144942977,0.290200726592912
corn_hw,2009-2014,labor,other,0.530200188947562,0.0490186567790958,0.835618345542772,1.01576887413835
corn_hw,2009-2014,mach,labor,0.142636595262425,0.577832987465535,1.08983927111102,0.850270865754813
corn_hw,2009-2014,mach,mach,0.142636595262425,-0.713942260879174,-5.00532321011764,0
corn_hw,2009-2014,mach,fert,0.142636595262425,-0.0188503044009754,-0.0951775703141851,0.228031270044048
corn_hw,2009-2014,mach,seed,0.142636595262425,0.0337167850133031,0.478607888483246,0.299883733422924
corn_hw,2009-2014,mach,other,0.142636595262425,0.121242792801311,2.06681921918394,1.08799301016057
corn_hw,2009-2014,fert,labor,0.19805406188401,0.117614703487138,0.221830746082157,0.390052581776416
corn_hw,2009-2014,fert,mach,0.19805406188401,-0.0135758045749655,-0.0951775703141851,0.700366456304209
corn_hw,2009-2014,fert,fert,0.19805406188401,-0.246881574445023,-1.24653628457067,0
corn_hw,2009-2014,fert,seed,0.19805406188401,0.0405488890178538,0.575589224937056,0.306715837427474
corn_hw,2009-2014,fert,other,0.19805406188401,0.102293786514996,1.74379655142691,1.06904400387425
corn_hw,2009-2014,seed,labor,0.0704476165659426,0.180882112909766,0.341158144942977,0.453319991199044
corn_hw,2009-2014,seed,mach,0.0704476165659426,0.0682669996789888,0.478607888483246,0.782209260558163
corn_hw,2009-2014,seed,fert,0.0704476165659426,0.113997783975453,0.575589224937056,0.360879358420476
corn_hw,2009-2014,seed,seed,0.0704476165659426,-0.266166948409621,-3.77822503278694,0
corn_hw,2009-2014,seed,other,0.0704476165659426,-0.096979948154588,-1.65321184121715,0.869770269204669
corn_hw,2009-2014,other,labor,0.0586615373400592,0.443045004694827,0.835618345542772,0.715482882984105
corn_hw,2009-2014,other,mach,0.0586615373400592,0.294804056447342,2.06681921918394,1.00874631732652
corn_hw,2009-2014,other,fert,0.0586615373400592,0.34536599010943,1.74379655142691,0.592247564554453
corn_hw,2009-2014,other,seed,0.0586615373400592,-0.116464833892342,-1.65321184121715,0.149702114517279
corn_hw,2009-2014,other,other,0.0586615373400592,-0.966750217359257,-16.4801377733256,0
corn_hw,2015-2019,labor,labor,0.553803256107089,-0.257246366862537,-0.464508584999712,0
corn_hw,2015-2019,labor,mach,0.553803256107089,0.168853631517683,1.07834842289308,0.881623203651712
corn_hw,2015-2019,labor,fert,0.553803256107089,0.0199730624694778,0.11922502750975,0.196228371095484
corn_hw,2015-2019,labor,seed,0.553803256107089,0.0262179351011319,0.371077035273237,0.294113083871028
corn_hw,2015-2019,labor,other,0.553803256107089,0.0422017377742439,0.820508491960866,1.01975093192249
corn_hw,2015-2019,mach,labor,0.156585411480149,0.597192867816134,1.07834842289308,0.854439234678671
corn_hw,2015-2019,mach,mach,0.156585411480149,-0.712769572134029,-4.55195388508074,0
corn_hw,2015-2019,mach,fert,0.156585411480149,-0.030058190084365,-0.17942609177627,0.146197118541642
corn_hw,2015-2019,mach,seed,0.156585411480149,0.0371948129727336,0.52643890040252,0.30508996174263
corn_hw,2015-2019,mach,other,0.156585411480149,0.108440081429526,2.10834938025127,1.08598927557777
corn_hw,2015-2019,fert,labor,0.167524075159844,0.0660272084443567,0.11922502750975,0.323273575306893
corn_hw,2015-2019,fert,mach,0.167524075159844,-0.0280955084110622,-0.17942609177627,0.684674063722967
corn_hw,2015-2019,fert,fert,0.167524075159844,-0.176255308626007,-1.05211927573891,0
corn_hw,2015-2019,fert,seed,0.167524075159844,0.0353060750910482,0.499706541395582,0.303201223860945
corn_hw,2015-2019,fert,other,0.167524075159844,0.103017533501664,2.0029213372954,1.08056672764991
corn_hw,2015-2019,seed,labor,0.0706536180063709,0.205503670400884,0.371077035273237,0.462750037263421
corn_hw,2015-2019,seed,mach,0.0706536180063709,0.0824326518386856,0.526438900402521,0.795202223972714
corn_hw,2015-2019,seed,fert,0.0706536180063709,0.0837128761986193,0.499706541395582,0.259968184824626
corn_hw,2015-2019,seed,seed,0.0706536180063709,-0.267895148769896,-3.79166922132339,0
corn_hw,2015-2019,seed,other,0.0706536180063709,-0.103754049668292,-2.01724107390004,0.873795144479949
corn_hw,2015-2019,other,labor,0.0514336392465475,0.454400274511445,0.820508491960866,0.711646641373981
corn_hw,2015-2019,other,mach,0.0514336392465475,0.330136755250562,2.10834938025127,1.04290632738459
corn_hw,2015-2019,other,fert,0.0514336392465475,0.33553754464833,2.0029213372954,0.511792853274336
corn_hw,2015-2019,other,seed,0.0514336392465475,-0.142525380262095,-2.01724107390004,0.125369768507802
corn_hw,2015-2019,other,other,0.0514336392465475,-0.977549194148242,-19.0060281261132,0
corn_hw,2020-2024,labor,labor,0.543122445871369,-0.26421136101227,-0.486467394269404,0
corn_hw,2020-2024,labor,mach,0.543122445871369,0.170072202174813,1.0793936628878,0.882674812739222
corn_hw,2020-2024,labor,fert,0.543122445871369,0.0338899051129956,0.183841969195169,0.253197057565998
corn_hw,2020-2024,labor,seed,0.543122445871369,0.0196127308198212,0.302095596083025,0.234846176175965
corn_hw,2020-2024,labor,other,0.543122445871369,0.0406365229046402,0.811918946024223,1.02037063074751
corn_hw,2020-2024,mach,labor,0.157562720648001,0.586242926245677,1.0793936628878,0.850454287257947
corn_hw,2020-2024,mach,mach,0.157562720648001,-0.712602610564409,-4.52265997714256,0
corn_hw,2020-2024,mach,fert,0.157562720648001,-0.0120141361845298,-0.0651728721865301,0.207293016268472
corn_hw,2020-2024,mach,seed,0.157562720648001,0.0316709953834952,0.487829477537637,0.246904440739639
corn_hw,2020-2024,mach,other,0.157562720648001,0.106702825119766,2.13192564512342,1.08643693296263
corn_hw,2020-2024,fert,labor,0.184342591962871,0.0998486999630888,0.183841969195169,0.364060060975359
corn_hw,2020-2024,fert,mach,0.184342591962871,-0.0102688150541541,-0.0651728721865301,0.702333795510255
corn_hw,2020-2024,fert,fert,0.184342591962871,-0.219307152453002,-1.18967163322285,0
corn_hw,2020-2024,fert,seed,0.184342591962871,0.0327996606533806,0.505214349160902,0.248033106009524
corn_hw,2020-2024,fert,other,0.184342591962871,0.0969276068906866,1.93661649181973,1.07666171473355
corn_hw,2020-2024,seed,labor,0.0649222665742903,0.164074899031581,0.302095596083025,0.428286260043851
corn_hw,2020-2024,seed,mach,0.0649222665742903,0.0768637396931231,0.487829477537637,0.789466350257532
corn_hw,2020-2024,seed,fert,0.0649222665742903,0.0931325226211554,0.505214349160902,0.312439675074157
corn_hw,2020-2024,seed,seed,0.0649222665742903,-0.215233445356143,-3.31524847657395,0
corn_hw,2020-2024,seed,other,0.0649222665742903,-0.118837715989717,-2.37438112854088,0.860896391853151
corn_hw,2020-2024,other,labor,0.050049974943469,0.44097140381398,0.811918946024223,0.70518276482625
corn_hw,2020-2024,other,mach,0.050049974943469,0.335912004864891,2.13192564512342,1.0485146154293
corn_hw,2020-2024,other,fert,0.050049974943469,0.357000903740092,1.93661649181974,0.576308056193094
corn_hw,2020-2024,other,seed,0.050049974943469,-0.154150204576095,-2.37438112854088,0.0610832407800484
corn_hw,2020-2024,other,other,0.050049974943469,-0.979734107842868,-19.5751168496981,0
