param,est
alpha_1,0.646375039239981
alpha_2,0.0897161544003784
alpha_3,0.140434593687006
alpha_4,0.0519104827606214
gamma_1_1,0.0906946831726366
gamma_1_2,0.0226238464560252
gamma_1_3,-0.0741949828535049
gamma_1_4,-0.0224887874415006
gamma_2_2,-0.0184619711538803
gamma_2_3,-0.00500123480569812
gamma_2_4,-0.00439748680081352
gamma_3_3,0.0723253404242235
gamma_3_4,-0.00291608405582785
gamma_4_4,0.033607995038432
gamma_1y,-0.0541114039506577
gamma_2y,0.0507733338735836
gamma_3y,0.000476342734806373
gamma_4y,-0.00664662005091891
lambda_1t,-0.00310045194169931
lambda_2t,7.05115839063859e-05
lambda_3t,0.00266359183022172
lambda_4t,5.19786888037419e-05
alpha_0,0.358726126713452
alpha_y,0.192582147006328
gamma_yy,-0.239255478438106
lambda_t,-0.0189866134429384
lambda_tt,0.000474776129690768
lambda_yt,0.0141469604801254
fe1_内蒙古,-0.28071358935818
fe1_北京,-0.278392108577952
fe1_吉林,-0.191360073982479
fe1_四川,0.0177437073164781
fe1_天津,-0.25763225716604
fe1_宁夏,-0.131492179952582
fe1_安徽,-0.172861869213807
fe1_山东,-0.181228561601015
fe1_山西,-0.0909865366448502
fe1_广西,-0.0522800807498383
fe1_新疆,-0.247527154675833
fe1_江苏,-0.118116978121566
fe1_河北,-0.140596046418899
fe1_河南,-0.157608757000516
fe1_湖北,-0.065537431914579
fe1_甘肃,-0.0256196236113548
fe1_贵州,0.0608509010148846
fe1_辽宁,-0.181173369347456
fe1_重庆,0.0712275788746594
fe1_陕西,-0.0394885457215083
fe1_黑龙江,-0.22992156019294
fe2_内蒙古,0.158486650672481
fe2_北京,0.165165746707918
fe2_吉林,0.095890806266537
fe2_四川,0.0116001833233921
fe2_天津,0.123339327404286
fe2_宁夏,0.0727548098874023
fe2_安徽,0.053734432704528
fe2_山东,0.0762243115018335
fe2_山西,0.0746211402174883
fe2_广西,0.034530969495143
fe2_新疆,0.117716116801625
fe2_江苏,0.020774954138807
fe2_河北,0.0923527560209662
fe2_河南,0.0762568700955572
fe2_湖北,0.0256597694660162
fe2_甘肃,0.0272385038939921
fe2_贵州,0.000408966847633863
fe2_辽宁,0.0776061199454332
fe2_重庆,-0.0351690871185132
fe2_陕西,0.0561876331504687
fe2_黑龙江,0.132853869354118
fe3_内蒙古,0.095227590499667
fe3_北京,0.114590137505938
fe3_吉林,0.109540816049219
fe3_四川,-0.00842672463358565
fe3_天津,0.118779282018616
fe3_宁夏,0.0595258312048208
fe3_安徽,0.0969668231004552
fe3_山东,0.0961944237149406
fe3_山西,0.0326078315286839
fe3_广西,0.0182759484942943
fe3_新疆,0.0721881339650215
fe3_江苏,0.0911795310883844
fe3_河北,0.0417827422992361
fe3_河南,0.0677523015310678
fe3_湖北,0.0456936055595521
fe3_甘肃,-0.00532408146941083
fe3_贵州,-0.0205539684712543
fe3_辽宁,0.0990700001683092
fe3_重庆,0.00571117091966092
fe3_陕西,0.011551209576443
fe3_黑龙江,0.0896095028041072
fe4_内蒙古,0.0338301385650582
fe4_北京,0.0410740540886797
fe4_吉林,0.0191187908921921
fe4_四川,0.00938104809066918
fe4_天津,0.0447827096583796
fe4_宁夏,0.0147368427808722
fe4_安徽,0.0359122149948148
fe4_山东,0.0217466685775697
fe4_山西,0.00386571798582172
fe4_广西,0.0116276153958608
fe4_新疆,0.033795017491848
fe4_江苏,0.0225606901868097
fe4_河北,0.0248198228787763
fe4_河南,0.0308935034830404
fe4_湖北,0.00816060144389322
fe4_甘肃,-0.00656515370009866
fe4_贵州,-0.0146771288368878
fe4_辽宁,0.0340058304518646
fe4_重庆,-0.0111242041092371
fe4_陕西,0.0112530028923461
fe4_黑龙江,0.0449136011548499
feC_内蒙古,-0.50710654337558
feC_北京,-0.812477608070116
feC_吉林,-0.490857487065872
feC_四川,-0.231692814896725
feC_天津,-0.80576796406333
feC_宁夏,-0.215019923803975
feC_安徽,-0.687284297510512
feC_山东,-0.439828225208875
feC_山西,-0.256352392389795
feC_广西,-0.251448229703617
feC_新疆,-0.230371516933702
feC_江苏,-0.497052935728769
feC_河北,-0.448017745015705
feC_河南,-0.57979465003578
feC_湖北,-0.324940085525204
feC_甘肃,0.203976343145217
feC_贵州,-0.0580641218952138
feC_辽宁,-0.501350524510819
feC_重庆,-0.138962760421242
feC_陕西,-0.150245807891848
feC_黑龙江,-0.743221294438309
